Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
233,LeBron James,SF,27,MIA,62,62,2326,621,1169,54,149,567,1020,387,502,94,398,492,387,115,50,213,96,1683
234,Mike James,PG,36,CHI,11,0,120,20,49,6,10,14,39,7,8,2,8,10,29,4,2,14,20,53
235,Antawn Jamison,PF,35,CLE,65,65,2151,421,1044,91,267,330,777,185,271,123,285,408,131,51,43,90,164,1118
236,Al Jefferson,C,27,UTA,61,61,2075,516,1048,1,4,515,1044,137,177,133,452,585,134,47,101,62,155,1170
237,Richard Jefferson,SF,31,TOT,63,44,1748,203,488,113,269,90,219,59,85,26,193,219,88,37,19,50,121,578
238,Jared Jeffries,PF,30,NYK,39,4,729,59,144,3,16,56,128,49,72,69,83,152,26,29,25,29,89,170
239,Charles Jenkins,PG,22,GSW,51,28,893,130,291,3,20,127,271,34,39,8,60,68,170,33,6,60,85,297
240,Brandon Jennings,PG,22,MIL,66,66,2331,469,1121,129,388,340,733,193,239,49,177,226,365,104,22,146,114,1260
241,Jonas Jerebko,PF,24,DET,64,13,1468,212,453,32,106,180,347,100,124,96,212,308,43,41,21,66,162,556
242,Yi Jianlian,PF,24,DAL,30,0,203,31,82,3,10,28,72,14,21,12,37,49,5,7,8,14,23,79
243,Amir Johnson,PF,24,TOR,64,43,1553,196,340,2,5,194,335,58,84,149,259,408,79,33,69,94,209,452
244,Armon Johnson,PG,22,TOT,9,0,124,20,43,1,3,19,40,6,6,1,12,13,11,5,0,6,9,47
245,Carldell Johnson,PG,29,NOH,15,0,119,11,35,4,15,7,20,1,3,1,8,9,22,8,0,7,11,27
246,Chris Johnson,C,26,TOT,27,0,175,20,41,0,0,20,41,15,19,15,25,40,2,6,9,15,33,55
247,Ivan Johnson,PF,27,ATL,56,0,934,141,275,2,6,139,269,72,100,65,161,226,32,43,18,69,116,356
248,JaJuan Johnson,PF,22,BOS,36,0,298,54,121,0,0,54,121,6,9,20,38,58,6,5,14,14,25,114
249,James Johnson,SF,24,TOR,62,40,1561,233,518,19,60,214,458,81,115,74,218,292,122,71,84,101,177,566
250,Joe Johnson,SG,30,ATL,60,60,2127,423,931,125,322,298,609,158,186,53,168,221,232,48,13,116,75,1129
251,Trey Johnson,SG,27,NOH,11,0,61,8,14,0,0,8,14,5,5,3,9,12,4,1,0,5,10,21
252,Wesley Johnson,SF,24,MIN,65,64,1469,158,397,53,169,105,228,24,34,24,153,177,59,35,48,60,115,393
253,Dahntay Jones,SF,31,IND,65,3,1052,115,281,33,77,82,204,83,99,23,94,117,63,23,11,46,119,346
254,Dominique Jones,SG,23,DAL,33,1,268,29,73,1,8,28,65,29,37,9,35,44,42,10,5,28,28,88
255,James Jones,SG,31,MIA,51,10,666,57,150,46,114,11,36,25,30,6,43,49,19,17,9,10,45,185
257,DeAndre Jordan,C,23,LAC,66,66,1798,206,326,0,1,206,325,74,141,202,344,546,17,30,134,74,189,486
258,Jerome Jordan,C,25,NYK,21,0,108,17,33,0,0,17,33,8,10,14,13,27,4,1,6,2,15,42
259,Cory Joseph,PG,20,SAS,29,1,266,22,70,3,15,19,55,11,17,5,20,25,34,7,3,12,16,58
260,Chris Kaman,C,29,NOH,47,33,1372,266,597,0,0,266,597,84,107,89,275,364,101,25,77,129,106,616
261,Enes Kanter,C,19,UTA,66,0,874,117,236,0,1,117,235,70,105,107,171,278,8,18,23,54,87,304
262,Jason Kapono,SG,30,LAL,27,0,269,21,55,8,27,13,28,4,4,2,12,14,11,3,0,6,21,54
263,D.J. Kennedy,SF,22,CLE,2,0,59,5,12,2,4,3,8,0,2,1,6,7,3,2,0,3,7,12
264,Jason Kidd*,PG,38,DAL,48,48,1379,99,273,79,223,20,50,22,28,15,183,198,264,82,10,91,83,299
265,Linas Kleiza,SF,27,TOR,49,3,1057,165,410,62,179,103,231,81,100,42,157,199,46,23,4,64,119,473
266,Brandon Knight,PG,20,DET,66,60,2129,319,769,105,276,214,493,104,137,33,178,211,251,49,10,171,154,847
267,Kyle Korver,SG,30,CHI,65,7,1469,178,412,118,271,60,141,55,66,26,133,159,112,36,15,53,110,529
268,Kosta Koufos,C,22,DEN,48,24,792,115,192,0,0,115,192,33,55,95,163,258,15,24,41,33,96,263
269,Carl Landry,PF,28,NOH,41,8,999,182,362,0,3,182,359,147,184,78,136,214,38,13,12,64,89,511
270,Ty Lawson,PG,24,DEN,61,61,2124,374,767,73,200,301,567,178,216,54,173,227,401,82,6,149,94,999
271,Courtney Lee,SG,26,HOU,58,26,1757,251,580,87,217,164,363,71,86,26,133,159,88,68,22,64,106,660
272,David Lee,PF,28,GSW,57,57,2121,464,922,0,5,464,917,219,280,171,374,545,162,54,22,149,179,1147
273,Malcolm Lee,SG,21,MIN,19,0,243,23,59,2,10,21,49,14,17,9,17,26,31,8,4,17,22,62
274,Kawhi Leonard,SF,20,SAS,64,39,1534,199,404,41,109,158,295,68,88,104,223,327,70,85,24,44,88,507
275,Travis Leslie,SG,21,LAC,10,0,45,5,14,0,0,5,14,4,9,6,3,9,5,2,2,2,4,14
276,Jon Leuer,PF,22,MIL,46,12,555,97,191,3,9,94,182,21,28,45,75,120,25,14,17,18,67,218
277,Rashard Lewis,SF,32,WAS,28,15,729,85,221,16,67,69,154,31,37,34,75,109,27,23,10,32,49,217
278,DeAndre Liggins,SF,23,ORL,17,0,115,12,25,0,4,12,21,9,19,6,9,15,5,6,0,10,6,33
279,Jeremy Lin,PG,23,NYK,35,25,940,171,383,24,75,147,308,146,183,18,89,107,216,55,9,126,78,512
280,Shaun Livingston,SG,26,MIL,58,27,1092,127,271,2,3,125,268,62,79,39,84,123,122,27,20,66,79,318
281,Brook Lopez,C,23,NJN,5,5,136,38,77,0,0,38,77,20,32,8,10,18,6,1,4,6,8,96
282,Robin Lopez,C,23,PHO,64,0,895,124,269,0,0,124,269,100,140,90,119,209,20,18,60,43,128,348
283,Kevin Love,PF,23,MIN,55,55,2145,474,1059,105,282,369,777,379,460,226,508,734,111,47,28,128,152,1432
284,Kyle Lowry,PG,25,HOU,47,38,1510,210,513,79,211,131,302,171,198,37,176,213,310,73,14,130,133,670
285,John Lucas III,PG,29,CHI,49,2,726,143,358,55,140,88,218,28,32,22,54,76,108,19,1,42,42,369
286,Shelvin Mack,PG,21,WAS,64,0,779,88,220,12,42,76,178,42,59,12,80,92,131,28,2,48,50,230
287,Vernon Macklin,C,25,DET,23,0,135,19,35,0,0,19,35,8,14,14,20,34,5,4,4,3,9,46
288,Corey Maggette,SF,32,CHA,32,28,881,139,373,24,66,115,307,178,208,21,104,125,39,23,1,59,83,480
289,Jamaal Magloire,C,33,TOR,34,1,374,17,45,0,0,17,45,7,27,25,88,113,6,4,10,22,66,41
290,Ian Mahinmi,C,25,DAL,61,12,1139,130,238,0,1,130,237,94,147,108,181,289,12,38,31,50,176,354
291,Shawn Marion,SF,33,DAL,63,63,1919,288,646,20,68,268,578,74,93,145,320,465,132,67,36,98,87,670
292,Cartier Martin,SF,27,WAS,17,2,391,59,134,29,75,30,59,11,19,12,46,58,10,11,2,13,35,158
293,Kenyon Martin,PF,34,LAC,42,0,940,97,220,3,13,94,207,20,54,49,132,181,18,44,43,32,103,217
294,Kevin Martin,SG,28,HOU,40,40,1264,222,537,78,225,144,312,160,179,13,93,106,110,28,3,70,70,682
295,Roger Mason,SG,31,WAS,52,0,697,103,258,59,154,44,104,21,27,7,62,69,47,13,5,32,33,286
296,Wesley Matthews,SG,25,POR,66,53,2228,314,763,129,337,185,426,147,171,56,168,224,113,96,15,73,148,904
297,Jason Maxiell,PF,28,DET,65,42,1466,183,383,0,2,183,381,58,106,126,207,333,41,32,50,71,151,424
298,Eric Maynor,PG,24,OKC,9,0,137,14,39,6,17,8,22,4,4,3,10,13,22,5,0,11,13,38
299,O.J. Mayo,SG,24,MEM,66,0,1771,300,736,100,275,200,461,133,172,30,180,210,169,71,23,124,137,833
300,Luc Mbah a Moute,PF,25,MIL,43,22,1009,133,261,1,4,132,257,66,103,77,150,227,29,40,22,39,93,333
301,JaVale McGee,C,24,TOT,61,45,1535,307,552,0,0,307,552,77,167,163,314,477,31,35,132,87,166,691
302,Tracy McGrady*,SF,32,ATL,52,0,837,101,231,15,33,86,198,56,83,23,131,154,110,16,15,53,35,273
303,Dominic McGuire,PF,26,GSW,64,6,1127,94,210,0,4,94,206,39,53,73,173,246,110,44,36,56,104,227
304,Josh McRoberts,PF,24,LAL,50,6,718,56,118,3,7,53,111,23,36,61,110,171,51,15,18,31,74,138
305,Jodie Meeks,SG,24,PHI,66,50,1644,191,467,97,266,94,201,77,85,17,144,161,54,40,3,29,82,556
306,C.J. Miles,SG,24,UTA,56,14,1145,177,465,46,150,131,315,108,136,27,89,116,69,46,18,53,122,508
307,Darko Miličić,C,26,MIN,29,23,472,59,130,0,0,59,130,16,37,35,62,97,17,9,25,32,59,134
308,Andre Miller,SG,35,DEN,66,7,1809,242,552,18,83,224,469,137,169,53,168,221,441,63,9,177,133,639
309,Brad Miller,C,35,MIN,15,1,146,9,27,7,15,2,12,10,12,4,15,19,24,4,2,12,10,35
310,Mike Miller,SG,31,MIA,39,2,752,91,209,53,117,38,92,2,5,22,106,128,42,14,6,30,58,237
311,Patty Mills,PG,23,SAS,16,3,261,63,130,24,56,39,74,15,15,4,24,28,39,10,1,26,14,165
312,Paul Millsap,PF,26,UTA,64,62,2100,426,861,7,31,419,830,202,255,180,383,563,150,118,52,112,222,1061
313,Nazr Mohammed,C,34,OKC,63,1,692,79,169,0,1,79,168,13,23,59,111,170,14,20,37,26,101,171
314,Greg Monroe,C,21,DET,66,66,2082,407,781,0,1,407,780,201,272,239,398,637,152,83,46,161,180,1015
315,Jamario Moon,SF,31,CHA,8,0,123,7,24,2,10,5,14,2,2,2,20,22,5,1,5,8,5,18
316,E'Twaun Moore,PG,22,BOS,38,0,331,43,113,17,45,26,68,7,7,4,29,33,34,11,3,21,33,110
317,Mikki Moore,C,36,GSW,7,0,118,9,20,0,0,9,20,6,7,7,15,22,5,3,3,7,24,24
318,Darius Morris,PG,21,LAL,19,0,169,18,42,4,9,14,33,6,9,2,14,16,21,2,0,19,16,46
319,Marcus Morris,PF,22,HOU,17,0,126,16,54,2,17,14,37,6,8,5,11,16,3,2,2,4,12,40
320,Markieff Morris,PF,22,PHO,63,7,1227,174,436,43,124,131,312,76,106,69,210,279,65,41,42,70,179,467
321,Anthony Morrow,SG,26,NJN,62,18,1636,272,658,106,286,166,372,97,104,31,96,127,61,46,9,70,86,747
322,Timofey Mozgov,C,25,DEN,44,35,687,100,190,0,0,100,190,39,57,53,126,179,22,15,42,53,86,239
323,Byron Mullens,C,22,CHA,65,25,1465,251,591,12,51,239,540,92,112,96,231,327,57,21,52,74,137,606
324,Troy Murphy,PF,31,LAL,59,0,956,77,171,28,67,49,104,6,9,40,151,191,51,15,16,26,98,188
325,Hamady N'Diaye,C,25,WAS,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,Eduardo Nájera,PF,35,CHA,22,0,270,24,64,8,29,16,35,2,4,11,39,50,12,19,4,7,40,58
327,Steve Nash*,PG,37,PHO,62,62,1961,295,555,55,141,240,414,127,142,26,160,186,664,38,8,229,53,772
328,Gary Neal,SG,27,SAS,56,7,1206,212,486,83,198,129,288,50,64,12,106,118,117,27,2,60,75,557
329,Jameer Nelson,PG,29,ORL,57,57,1706,259,606,87,231,172,375,71,88,29,152,181,325,38,5,135,130,676
330,Joakim Noah,C,26,CHI,64,64,1945,249,490,0,1,249,489,154,206,242,387,629,160,41,92,92,162,652
331,Andrés Nocioni,SF,32,PHI,11,1,56,5,20,1,6,4,14,6,11,1,13,14,1,1,1,5,4,17
332,Steve Novak,PF,28,NYK,54,0,1020,161,337,133,282,28,55,22,26,9,95,104,12,16,9,21,59,477
333,Dirk Nowitzki,PF,33,DAL,62,62,2079,473,1034,78,212,395,822,318,355,46,372,418,136,42,30,117,129,1342
334,Jermaine O'Neal,C,33,BOS,25,24,570,52,120,0,0,52,120,21,31,37,98,135,10,8,43,21,80,125
335,Lamar Odom,SF,32,DAL,50,4,1027,123,349,28,111,95,238,58,98,36,172,208,83,20,18,52,97,332
336,Emeka Okafor,C,29,NOH,27,27,781,114,214,0,0,114,214,38,74,70,143,213,24,16,26,37,73,266
337,Mehmet Okur,C,32,NJN,17,14,454,52,139,23,72,29,67,3,5,22,59,81,30,9,5,25,45,130
338,Daniel Orton,PF,21,ORL,16,2,187,17,30,0,1,17,29,11,25,19,20,39,5,8,9,7,30,45
339,Travis Outlaw,SF,27,SAC,39,5,500,60,175,16,60,44,115,31,46,19,42,61,16,19,21,20,34,167
340,Larry Owens,SF,29,NJN,7,0,75,4,11,2,5,2,6,3,4,2,11,13,4,0,1,2,10,13
341,Zaza Pachulia,C,27,ATL,58,44,1640,169,339,0,0,169,339,117,158,154,303,457,79,55,29,81,172,455
342,Jannero Pargo,PG,32,ATL,50,0,671,105,253,53,138,52,115,19,20,9,64,73,96,20,2,49,64,282
343,Jeremy Pargo,PG,25,MEM,44,5,424,50,150,10,38,40,112,16,27,12,25,37,55,15,0,46,46,126
344,Anthony Parker,SF,36,CLE,51,51,1280,141,326,50,138,91,188,35,56,10,128,138,120,38,7,50,65,367
345,Tony Parker,PG,29,SAS,60,60,1923,427,890,14,61,413,829,227,284,22,149,171,463,57,5,153,75,1095
346,Chandler Parsons,SF,23,HOU,63,57,1804,248,549,60,178,188,371,43,78,90,210,300,134,73,29,81,142,599
347,Patrick Patterson,PF,22,HOU,64,1,1483,225,511,0,3,225,508,40,57,112,174,286,53,27,36,49,113,490
348,Chris Paul,PG,26,LAC,60,60,2181,425,890,79,213,346,677,260,302,42,171,213,543,152,4,124,138,1189
349,Sasha Pavlović,SF,28,BOS,45,7,527,50,128,17,58,33,70,3,8,4,68,72,18,20,15,20,54,120
350,Nikola Peković,C,26,MIN,47,35,1264,256,454,0,0,256,454,139,187,181,165,346,31,29,31,87,98,651
351,Kendrick Perkins,C,27,OKC,65,65,1744,128,262,0,0,128,262,73,112,120,306,426,78,25,73,118,189,329
352,Johan Petro,C,26,NJN,59,10,920,109,260,1,1,108,259,31,37,68,156,224,45,21,23,38,122,250
353,Paul Pierce,SF,34,BOS,61,61,2075,394,890,100,273,294,617,293,344,37,280,317,274,70,26,173,147,1181
354,Mickaël Piétrus,SG,29,BOS,42,6,921,104,270,61,182,43,88,20,31,18,112,130,25,21,10,33,81,289
355,Dexter Pittman,C,23,MIA,35,6,301,44,94,0,0,44,94,18,28,27,44,71,9,8,8,17,73,106
356,Quincy Pondexter,SF,23,MEM,64,8,1002,108,239,22,73,86,166,33,53,55,71,126,27,27,5,30,90,271
357,A.J. Price,PG,25,IND,44,1,568,59,174,26,88,33,86,28,35,13,48,61,86,20,2,32,30,172
358,Ronnie Price,PG,28,PHO,36,8,517,49,130,13,44,36,86,20,25,18,38,56,67,34,3,46,72,131
359,Tayshaun Prince,SF,31,DET,63,63,2087,336,798,37,104,299,694,89,115,72,209,281,153,27,32,74,77,798
360,Joel Przybilla,C,32,POR,27,19,449,22,48,0,0,22,48,11,18,29,109,138,6,4,16,22,66,55
361,Vladimir Radmanović,SF,31,ATL,49,3,755,74,197,50,135,24,62,22,29,34,109,143,54,21,15,35,62,220
362,Anthony Randolph,PF,22,MIN,34,5,517,94,200,0,1,94,199,64,84,42,81,123,19,13,35,40,56,252
363,Zach Randolph,PF,30,MEM,28,8,735,132,285,2,8,130,277,58,88,78,147,225,48,21,4,40,57,324
364,Michael Redd,SG,32,PHO,51,2,770,144,360,42,132,102,228,88,111,14,63,77,33,13,0,37,29,418
365,J.J. Redick,SG,27,ORL,65,22,1765,248,584,112,268,136,316,143,157,18,132,150,164,27,6,68,92,751
366,Ryan Reid,PF,25,OKC,5,0,17,4,5,0,0,4,5,0,0,1,1,2,0,0,0,1,1,8
367,Jason Richardson,SG,31,ORL,54,54,1591,243,596,102,277,141,319,41,69,36,158,194,107,53,22,60,91,629
368,Quentin Richardson,SF,31,ORL,48,3,866,74,197,42,121,32,76,25,30,15,108,123,38,28,6,29,74,215
369,Luke Ridnour,SG,30,MIN,53,53,1750,242,550,49,152,193,398,106,119,19,122,141,252,56,16,96,136,639
370,Nate Robinson,PG,27,GSW,51,9,1192,205,484,66,181,139,303,94,113,15,85,100,231,59,2,75,118,570
371,Rajon Rondo,PG,25,BOS,53,53,1957,256,572,10,42,246,530,108,181,62,195,257,620,95,3,193,99,630
372,Derrick Rose,PG,23,CHI,39,39,1375,302,695,54,173,248,522,194,239,26,105,131,307,35,28,119,52,852
373,Ricky Rubio,PG,21,MIN,41,31,1404,139,389,32,94,107,295,126,157,21,150,171,336,91,8,131,97,436
374,Brandon Rush,SF,26,GSW,65,1,1717,235,469,99,219,136,250,65,82,33,218,251,88,35,58,68,64,634
375,Walker Russell,PG,29,DET,28,0,357,33,95,4,13,29,82,14,22,7,19,26,58,18,1,33,29,84
376,John Salmons,SF,32,SAC,46,32,1250,141,345,33,112,108,233,29,45,20,114,134,93,37,7,45,77,344
377,Samardo Samuels,C,23,CLE,54,0,825,105,231,0,0,105,231,82,117,63,117,180,20,20,20,56,113,292
378,Larry Sanders,PF,23,MIL,52,0,643,84,184,0,2,84,182,18,38,62,98,160,33,32,76,43,133,186
379,Brian Scalabrine,PF,33,CHI,28,0,122,14,30,1,7,13,23,3,6,8,13,21,15,5,6,9,9,32
380,Luis Scola,PF,31,HOU,66,66,2067,436,888,0,3,436,885,153,198,122,306,428,140,35,24,153,214,1025
381,Thabo Sefolosha,SG,27,OKC,42,42,914,67,155,31,71,36,84,38,43,21,107,128,47,37,17,40,78,203
382,Josh Selby,PG,20,MEM,28,0,237,25,72,2,15,23,57,11,14,2,13,15,30,7,0,29,17,63
383,Kevin Séraphin,C,22,WAS,57,21,1176,203,382,0,1,203,381,47,70,103,177,280,33,19,76,66,133,453
384,Ramon Sessions,PG,25,TOT,64,23,1707,242,565,43,97,199,468,194,248,33,181,214,354,44,3,141,100,721
385,Iman Shumpert,PG,21,NYK,59,35,1705,214,534,48,157,166,377,87,109,42,144,186,164,101,8,111,173,563
386,Xavier Silas,SG,24,PHI,2,0,39,4,15,1,6,3,9,2,3,2,2,4,3,0,0,3,5,11
387,Bobby Simmons,SF,31,LAC,28,0,418,28,90,20,60,8,30,4,7,17,38,55,11,15,3,10,41,80
388,Chris Singleton,SF,22,WAS,66,51,1431,116,312,44,127,72,185,30,44,43,190,233,49,70,30,38,176,306
389,James Singleton,PF,30,WAS,12,0,262,41,75,2,9,39,66,14,15,25,56,81,15,9,8,10,27,98
390,Brian Skinner,C,35,MEM,1,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
391,Donald Sloan,PG,24,TOT,33,11,669,79,198,2,25,77,173,23,30,18,49,67,105,13,3,49,37,183
392,Craig Smith,PF,28,POR,47,0,464,59,117,0,1,59,116,38,53,33,77,110,19,16,5,24,55,156
393,Greg Smith,C,21,HOU,8,0,69,7,11,0,0,7,11,0,0,5,15,20,1,2,5,1,17,14
394,Ish Smith,PG,23,TOT,26,1,234,31,81,3,9,28,72,7,10,7,28,35,41,15,2,13,15,72
395,J.R. Smith,SG,26,NYK,35,1,967,165,405,67,193,98,212,39,55,29,107,136,84,54,6,46,87,436
396,Jason Smith,PF,25,NOH,40,29,947,181,348,1,9,180,339,33,47,72,124,196,34,21,41,40,102,396
397,Jerry Smith,PG,24,NJN,5,0,46,3,14,1,6,2,8,0,0,2,5,7,4,5,0,0,5,7
398,Josh Smith,PF,26,ATL,66,66,2329,504,1101,28,109,476,992,203,322,136,496,632,257,93,115,164,172,1239
399,Nolan Smith,PG,23,POR,44,4,541,67,180,13,45,54,135,20,28,17,39,56,62,18,3,42,55,167
400,Marreese Speights,PF,24,MEM,60,54,1345,221,488,0,3,221,485,84,109,133,241,374,48,21,29,74,147,526
401,Tiago Splitter,C,27,SAS,59,2,1121,212,343,0,0,212,343,125,181,93,213,306,65,21,47,87,134,549
402,Jerry Stackhouse,SF,37,ATL,30,0,273,37,100,13,38,24,62,21,23,6,17,23,14,10,3,13,12,108
403,Lance Stephenson,SG,21,IND,42,1,442,47,125,4,30,43,95,8,17,12,41,53,46,21,5,36,30,106
404,DeShawn Stevenson,SF,30,NJN,51,30,960,49,172,41,145,8,27,9,16,7,94,101,41,19,4,19,59,148
405,Greg Stiemsma,C,26,BOS,55,3,766,66,121,0,0,66,121,29,41,48,129,177,28,37,85,33,144,161
406,Julyan Stone,SG,23,DEN,22,2,179,13,31,2,11,11,20,8,11,5,20,25,37,8,6,11,18,36
407,Amar'e Stoudemire,PF,29,NYK,47,47,1543,316,654,5,21,311,633,186,243,106,261,367,52,38,45,112,138,823
408,Rodney Stuckey,SG,25,DET,55,48,1644,256,597,33,104,223,493,267,320,38,104,142,210,44,10,106,124,812
409,DaJuan Summers,SF,24,NOH,15,6,209,28,65,5,16,23,49,7,9,8,15,23,10,7,0,8,31,68
410,Jeff Teague,PG,23,ATL,66,66,2183,320,672,51,149,269,523,140,185,21,138,159,321,106,37,134,145,831
411,Sebastian Telfair,PG,26,PHO,60,1,895,141,342,33,105,108,237,53,67,20,71,91,138,41,12,68,120,368
412,Jason Terry,SG,34,DAL,63,1,2000,357,830,138,365,219,465,98,111,16,133,149,226,73,11,127,69,950
413,Hasheem Thabeet,C,24,TOT,20,3,139,11,21,0,0,11,21,13,20,16,26,42,0,1,10,8,20,35
414,Isaiah Thomas,PG,22,SAC,65,37,1656,256,571,83,219,173,352,154,185,48,120,168,266,53,8,105,121,749
415,Kurt Thomas,C,39,POR,53,3,803,73,157,0,0,73,157,14,20,39,149,188,46,24,31,31,123,160
416,Lance Thomas,PF,23,NOH,42,10,630,57,126,0,1,57,125,52,62,49,77,126,12,10,7,24,78,166
417,Malcolm Thomas,PF,23,SAS,3,0,15,0,3,0,0,0,3,1,2,1,2,3,1,1,1,0,0,1
418,Tyrus Thomas,PF,25,CHA,54,30,1013,120,327,1,3,119,324,63,83,49,151,200,35,36,60,53,144,304
419,Trey Thompkins,C,21,LAC,24,0,119,24,61,4,13,20,48,5,7,4,20,24,3,3,3,6,10,57
420,Jason Thompson,PF,25,SAC,64,47,1657,237,443,0,2,237,441,109,181,166,277,443,79,43,44,68,149,583
421,Klay Thompson,SG,21,GSW,66,29,1608,318,718,111,268,207,450,79,91,24,137,161,133,49,20,103,155,826
422,Mychel Thompson,SG,23,CLE,5,3,95,7,24,4,11,3,13,0,0,0,5,5,7,2,1,5,8,18
423,Tristan Thompson,PF,20,CLE,60,25,1424,194,442,0,2,194,440,106,192,187,202,389,27,27,62,81,134,494
424,Marcus Thornton,SG,24,SAC,51,51,1780,352,803,107,310,245,493,141,163,84,104,188,98,71,12,84,111,952
425,Jamaal Tinsley,PG,33,UTA,37,1,507,57,141,10,37,47,104,13,17,6,39,45,123,17,8,52,47,137
426,Anthony Tolliver,SF,26,MIN,51,0,882,71,182,25,101,46,81,41,55,50,103,153,22,18,19,35,86,208
427,Ronny Turiaf,C,29,TOT,17,5,279,19,33,0,1,19,32,13,22,20,50,70,10,14,17,14,39,51
428,Hedo Türkoğlu,SF,32,ORL,53,53,1653,209,504,91,258,118,246,67,95,24,175,199,233,45,17,142,139,576
429,Evan Turner,SF,23,PHI,65,20,1713,263,590,11,49,252,541,73,108,27,349,376,180,40,20,105,117,610
430,Jeremy Tyler,C,20,GSW,42,23,568,88,209,0,1,88,208,29,52,54,86,140,16,16,20,36,84,205
431,Edwin Ubiles,SF,25,WAS,4,0,52,5,18,1,5,4,13,3,3,2,8,10,1,1,1,1,1,14
432,Ekpe Udoh,C,24,TOT,61,11,1290,127,295,0,2,127,293,86,114,100,154,254,57,40,102,53,174,340
433,Beno Udrih,SG,29,MIL,59,0,1080,146,332,17,59,129,273,39,55,26,76,102,227,37,1,77,69,348
434,Ben Uzoh,PG,23,TOT,18,8,370,35,99,0,1,35,98,11,19,19,48,67,61,17,3,19,31,81
435,Anderson Varejão,C,29,CLE,25,25,785,114,222,0,4,114,218,43,64,109,178,287,43,35,17,45,62,271
436,Greivis Vásquez,SG,25,NOH,66,26,1706,225,523,43,135,182,388,96,117,23,150,173,359,60,8,148,126,589
437,Jan Veselý,PF,21,WAS,57,20,1078,117,218,0,1,117,217,33,62,101,148,249,47,39,32,60,156,267
438,Charlie Villanueva,PF,27,DET,13,0,180,35,91,15,45,20,46,6,7,9,39,48,6,7,5,7,25,91
439,Nikola Vučević,C,21,PHI,51,15,812,131,291,3,8,128,283,18,34,88,158,246,31,20,34,33,111,283
440,Dwyane Wade,SG,30,MIA,49,49,1625,416,837,15,56,401,781,235,297,73,164,237,225,82,63,129,110,1082
441,Von Wafer,SG,26,ORL,33,1,469,71,157,14,39,57,118,38,54,6,39,45,29,10,3,35,26,194
442,Henry Walker,SG,24,NYK,32,8,620,68,171,36,113,32,58,17,20,9,71,80,37,19,7,35,84,189
443,Kemba Walker,PG,21,CHA,66,25,1792,281,767,69,226,212,541,168,213,30,204,234,289,60,20,119,79,799
444,John Wall,PG,21,WAS,66,66,2386,378,894,3,42,375,852,317,402,48,252,300,530,95,57,255,137,1076
445,Ben Wallace,C,37,DET,62,11,980,34,86,1,4,33,82,16,47,81,188,269,43,47,51,34,60,85
446,Gerald Wallace,SF,29,TOT,58,58,2076,287,632,46,150,241,482,180,225,87,299,386,164,85,36,111,145,800
448,Hakim Warrick,PF,29,PHO,35,0,503,74,180,1,10,73,170,76,99,31,61,92,30,8,3,36,35,225
449,Darryl Watkins,C,27,NOH,5,0,98,7,14,0,0,7,14,9,18,8,19,27,3,5,4,8,14,23
450,C.J. Watson,PG,27,CHI,49,25,1159,161,437,68,173,93,264,84,104,21,84,105,200,45,8,97,103,474
451,Earl Watson,PG,32,UTA,50,2,1033,54,160,10,52,44,108,31,46,30,91,121,217,54,22,85,105,149
452,Martell Webster,SF,25,MIN,47,26,1140,115,272,37,109,78,163,57,72,42,126,168,40,31,17,46,86,324
453,David West,PF,31,IND,66,66,1925,349,716,2,9,347,707,142,176,118,315,433,140,52,46,93,160,842
454,Delonte West,PG,28,DAL,44,33,1060,166,360,27,76,139,284,62,70,13,88,101,139,58,11,76,67,421
455,Russell Westbrook,PG,23,OKC,66,66,2331,578,1266,62,196,516,1070,340,413,96,205,301,362,112,21,239,147,1558
456,D.J. White,PF,25,CHA,58,11,1098,174,353,1,1,173,352,43,61,50,159,209,47,17,23,43,94,392
457,Hassan Whiteside,C,22,SAC,18,0,109,12,27,0,0,12,27,5,12,16,23,39,0,3,15,5,12,29
458,Chris Wilcox,C,29,BOS,28,4,481,64,107,0,0,64,107,24,39,38,84,122,12,11,9,30,64,152
459,Damien Wilkins,SF,32,DET,60,2,922,76,193,7,23,69,170,34,54,22,78,100,44,29,13,30,85,193
460,Deron Williams,PG,27,NJN,55,55,1999,391,961,115,342,276,619,257,305,23,160,183,481,67,20,219,121,1154
461,Derrick Williams,PF,20,MIN,66,15,1418,205,498,37,138,168,360,136,195,77,234,311,38,30,31,77,95,583
462,Elliot Williams,SG,22,POR,24,0,149,37,74,8,27,29,47,6,18,7,12,19,6,6,3,5,18,88
463,Jordan Williams,C,21,NJN,43,5,635,77,152,0,0,77,152,43,66,66,90,156,11,21,15,23,61,197
464,Lou Williams,PG,25,PHI,64,0,1682,318,782,83,229,235,553,237,292,30,125,155,221,53,18,71,90,956
465,Marvin Williams,SF,25,ATL,57,37,1500,203,470,58,149,145,321,115,146,76,218,294,71,47,18,39,84,579
466,Mo Williams,SG,29,LAC,52,1,1472,260,611,93,239,167,372,72,80,23,76,99,160,51,7,86,103,685
