Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
37,Mike Bibby,PG,27,SAC,82,82,3167,597,1382,192,497,405,885,342,403,29,211,240,444,82,10,199,169,1728
38,Andris Biedriņš,C,19,GSW,68,2,1000,118,185,0,0,118,185,22,72,124,159,283,24,23,47,34,190,258
39,Chauncey Billups,PG,29,DET,81,81,2925,423,1012,184,425,239,587,465,520,41,211,252,699,71,8,170,160,1495
40,Steve Blake,PG,25,POR,68,57,1781,206,470,76,184,130,286,72,91,26,120,146,306,42,5,83,107,560
41,Andray Blatche,PF,19,WAS,29,0,175,26,67,3,13,23,54,10,12,12,26,38,10,5,7,12,36,65
42,Mark Blount,C,30,TOT,81,55,2240,373,734,0,0,373,734,168,222,96,269,365,99,40,76,194,254,914
44,Andrew Bogut,PF,21,MIL,82,77,2348,323,606,0,3,323,603,122,194,189,384,573,192,49,68,125,259,768
45,Matt Bonner,PF,25,TOR,78,6,1710,209,467,102,243,107,224,63,76,86,198,284,56,49,31,32,216,583
46,Calvin Booth,C,29,WAS,33,2,250,20,47,1,2,19,45,5,9,19,33,52,12,9,9,8,44,46
47,Carlos Boozer,PF,24,UTA,33,19,1025,219,399,0,0,219,399,99,137,73,212,285,88,30,8,69,105,537
48,Chris Bosh,C,21,TOR,70,70,2751,549,1087,0,13,549,1074,474,581,204,443,647,181,50,79,157,209,1572
49,Bruce Bowen,SF,34,SAS,82,82,2755,232,536,104,245,128,291,51,84,35,285,320,126,79,30,67,191,619
50,Ryan Bowen,SF,30,HOU,68,19,652,37,124,3,22,34,102,11,14,31,57,88,24,21,6,13,85,88
51,Earl Boykins,PG,29,DEN,60,0,1542,271,661,62,179,209,482,152,174,21,60,81,230,48,4,83,73,756
52,Michael Bradley,PF,26,PHI,46,1,367,32,79,1,5,31,74,2,3,40,67,107,17,5,7,19,39,67
53,Elton Brand,PF,26,LAC,79,79,3099,756,1435,1,3,755,1432,440,568,236,554,790,208,81,201,173,227,1953
54,Primož Brezec,C,26,CHA,79,79,2165,409,791,0,2,409,789,164,224,181,259,440,45,19,32,85,227,982
55,Devin Brown,SG,27,UTA,81,14,1711,207,527,39,118,168,409,158,212,73,134,207,104,44,14,99,153,611
56,Kwame Brown,C,23,LAL,72,49,1978,204,388,0,1,204,387,128,235,182,291,473,72,27,46,100,196,536
57,P.J. Brown,C,36,NOK,75,73,2380,269,583,0,0,269,583,139,168,182,365,547,90,46,50,90,216,677
58,Rick Brunson,PG,33,TOT,27,0,246,21,54,5,13,16,41,7,12,1,21,22,35,8,1,22,22,54
59,Kobe Bryant,SG,27,LAL,80,80,3277,978,2173,180,518,798,1655,696,819,71,354,425,360,147,30,250,233,2832
60,Greg Buckner,SG,29,DEN,73,27,1758,181,417,86,243,95,174,43,55,31,178,209,127,87,20,52,180,491
61,Pat Burke,C,32,PHO,42,0,346,63,127,2,7,61,120,13,21,21,52,73,16,6,13,33,62,141
62,Antonio Burks,PG,25,MEM,57,1,570,51,144,1,6,50,138,10,23,4,33,37,76,20,0,36,45,113
63,Kevin Burleson,PG,26,CHA,39,1,340,22,88,10,54,12,34,16,17,4,22,26,48,26,2,25,63,70
64,Caron Butler,SF,25,WAS,75,54,2708,494,1086,41,120,453,966,289,332,114,352,466,186,127,18,175,238,1318
65,Jackie Butler,C,20,NYK,55,0,740,117,215,0,0,117,215,58,77,67,116,183,25,17,31,62,127,292
66,Rasual Butler,SF,26,NOK,79,20,1875,257,633,92,242,165,391,79,114,51,181,232,40,33,45,65,142,685
67,Andrew Bynum,C,18,LAL,46,0,338,33,82,0,0,33,82,8,27,34,46,80,9,4,22,17,56,74
68,Will Bynum,PG,23,GSW,15,0,162,21,52,2,9,19,43,10,16,3,9,12,19,7,0,14,10,54
69,Žarko Čabarkapa,PF,24,GSW,61,0,505,67,174,5,20,62,154,60,84,37,74,111,20,13,7,35,87,199
70,José Calderón,SG,24,TOR,64,11,1487,132,312,7,43,125,269,78,92,30,111,141,288,42,4,101,93,349
71,Marcus Camby,C,31,DEN,56,54,1857,302,649,1,11,301,638,111,156,132,536,668,115,79,184,92,158,716
72,Brian Cardinal,PF,28,MEM,36,0,402,46,111,13,29,33,82,19,27,11,44,55,33,23,0,27,65,124
73,Matt Carroll,SG,25,CHA,78,6,1275,192,476,72,185,120,291,138,168,34,123,157,35,47,11,48,120,594
74,Anthony Carter,PG,30,MIN,45,8,589,53,137,4,15,49,122,40,55,9,53,62,101,24,9,40,71,150
75,Vince Carter,SG,29,NJN,79,79,2906,653,1518,125,367,528,1151,480,601,135,327,462,338,94,53,213,235,1911
76,Sam Cassell,PG,36,LAC,78,75,2653,493,1112,70,190,423,922,289,335,40,247,287,491,74,11,175,225,1345
77,Kelvin Cato,C,31,TOT,27,0,333,36,84,0,0,36,84,26,35,20,50,70,4,6,12,18,52,98
78,Tyson Chandler,C,23,CHI,79,50,2121,160,283,0,1,160,282,97,193,265,449,714,81,41,104,123,298,417
79,Calbert Cheaney,SF,34,GSW,42,0,448,42,108,0,8,42,100,8,8,20,41,61,19,13,2,17,38,92
80,Josh Childress,SF,22,ATL,74,10,2249,278,504,32,65,246,439,154,201,134,253,387,131,86,39,101,184,742
81,Doug Christie,SG,35,DAL,7,7,185,9,26,0,1,9,25,8,12,2,11,13,14,9,1,6,10,26
82,Speedy Claxton,PG,27,NOK,71,3,2019,304,736,17,63,287,673,246,320,39,154,193,339,108,6,154,177,871
83,Mateen Cleaves,PG,28,SEA,27,0,230,25,71,4,16,21,55,19,24,2,12,14,42,3,2,14,30,73
84,Jarron Collins,C,27,UTA,79,41,1730,129,280,0,0,129,280,157,219,134,199,333,97,36,27,61,252,415
85,Jason Collins,C,27,NJN,71,70,1895,104,262,3,12,101,250,44,86,93,249,342,70,46,40,61,251,255
86,Nick Collison,PF,25,SEA,66,27,1448,207,394,0,3,207,391,79,113,143,225,368,74,21,35,77,213,493
87,Brian Cook,PF,25,LAL,81,46,1535,261,511,36,84,225,427,84,101,88,186,274,74,37,32,61,205,642
88,Jamal Crawford,SG,25,NYK,79,27,2555,366,879,101,293,265,586,295,357,36,212,248,301,87,15,175,150,1128
89,Austin Croshere,PF,30,IND,50,26,1148,132,285,54,140,78,145,90,102,62,203,265,62,22,7,48,105,408
90,Eddy Curry,C,23,NYK,72,69,1865,336,597,0,0,336,597,307,486,145,287,432,19,28,56,179,239,979
91,Samuel Dalembert,C,24,PHI,66,52,1761,196,369,0,1,196,368,93,132,159,382,541,25,34,160,107,244,485
92,Erick Dampier,C,30,DAL,82,36,1934,171,347,0,0,171,347,127,215,273,367,640,51,27,106,115,263,469
93,Antonio Daniels,SG,30,WAS,80,17,2283,230,550,23,101,207,449,284,336,19,153,172,284,52,8,89,96,767
94,Marquis Daniels,SG,25,DAL,62,29,1766,246,512,4,19,242,493,138,183,81,143,224,172,67,13,100,143,634
96,Baron Davis,PG,26,GSW,54,48,1971,335,861,102,324,233,537,195,289,45,191,236,480,89,14,159,165,967
97,Dale Davis,C,36,DET,28,2,178,9,24,0,1,9,23,8,15,21,32,53,6,0,9,4,23,26
98,Josh Davis,PF,25,TOT,6,0,17,2,7,0,2,2,5,2,3,3,1,4,1,2,0,1,3,6
100,Carlos Delfino,SG,23,DET,68,1,726,91,226,20,60,71,166,45,67,28,85,113,44,21,15,36,86,247
102,Luol Deng,SF,20,CHI,78,56,2604,442,954,21,78,421,876,207,276,127,389,516,147,72,50,105,128,1112
103,Boris Diaw,PF,23,PHO,81,70,2874,449,853,8,30,441,823,174,238,159,399,558,503,58,85,189,260,1080
104,Dan Dickau,PG,27,BOS,19,0,234,17,46,10,20,7,26,18,18,5,11,16,40,11,1,18,40,62
105,Travis Diener,PG,23,ORL,23,0,246,29,69,25,57,4,12,5,6,4,17,21,16,7,0,10,22,88
106,Ike Diogu,PF,22,GSW,69,14,1031,175,334,0,0,175,334,136,168,95,134,229,29,15,30,78,164,486
107,DeSagana Diop,C,24,DAL,81,45,1510,75,154,1,2,74,152,39,72,145,229,374,23,44,146,36,253,190
108,Juan Dixon,SG,27,POR,76,42,1920,357,821,65,170,292,651,156,194,30,147,177,149,58,6,113,157,935
109,Michael Doleac,C,28,MIA,31,3,371,37,88,0,0,37,88,24,30,23,62,85,8,10,7,14,45,98
110,Keyon Dooling,PG,25,ORL,50,7,1137,178,405,13,43,165,362,101,121,11,67,78,109,49,4,82,116,470
111,Chris Duhon,PG,23,CHI,74,38,2155,215,538,100,278,115,260,117,143,28,192,220,373,70,3,117,152,647
112,Tim Duncan,PF,29,SAS,80,80,2784,574,1185,2,5,572,1180,335,533,231,650,881,253,70,162,198,219,1485
113,Mike Dunleavy,SF,25,GSW,81,68,2578,331,816,74,260,257,556,196,252,78,321,399,237,60,32,120,199,932
114,Ronald Dupree,SF,25,MIN,36,0,265,33,63,0,1,33,62,14,41,21,28,49,14,12,0,14,44,80
115,John Edwards,C,24,ATL,40,4,296,31,64,0,0,31,64,8,11,18,30,48,5,3,15,12,76,70
116,Howard Eisley,PG,33,TOT,32,0,394,34,103,13,42,21,61,20,24,3,30,33,69,11,2,21,34,101
117,Monta Ellis,SG,20,GSW,49,3,886,132,318,28,82,104,236,42,59,22,83,105,78,32,11,58,69,334
118,Francisco Elson,C,29,DEN,72,54,1579,151,284,1,5,150,279,49,74,99,240,339,47,54,45,65,211,352
119,Melvin Ely,PF,27,CHA,57,22,1348,216,425,0,2,216,423,128,192,94,183,277,76,29,44,100,160,560
120,Maurice Evans,SG,27,DET,80,1,1139,154,341,43,116,111,225,52,65,76,87,163,60,41,15,39,122,403
121,Reggie Evans,PF,25,TOT,67,25,1393,131,268,0,1,131,267,115,217,171,331,502,38,40,10,85,166,377
122,Daniel Ewing,SG,22,LAC,66,5,971,97,255,22,78,75,177,36,46,23,62,85,84,37,6,57,86,252
123,Noel Felix,SF,24,SEA,12,0,82,6,25,1,3,5,22,5,8,3,10,13,2,2,3,8,13,18
124,Raymond Felton,PG,21,CHA,80,54,2406,345,883,97,271,248,612,161,222,77,188,265,446,102,8,182,181,948
125,Michael Finley,SG,32,SAS,77,18,2038,286,695,110,279,176,416,98,115,31,216,247,116,37,7,62,97,780
126,Derek Fisher,PG,31,GSW,82,36,2589,364,887,117,295,247,592,244,293,36,175,211,352,125,8,156,237,1089
127,Gerald Fitch,PG,23,MIA,18,1,239,30,89,7,26,23,63,17,23,7,23,30,33,7,5,15,28,84
128,Marcus Fizer,PF,27,NOK,3,0,39,9,17,1,1,8,16,1,2,1,6,7,1,0,0,2,5,20
129,Sharrod Ford,PF,24,PHO,3,0,13,2,3,0,0,2,3,0,0,1,2,3,0,0,1,2,7,4
130,T.J. Ford,PG,22,MIL,72,70,2557,328,789,35,104,293,685,187,248,63,248,311,473,104,7,219,196,878
131,Danny Fortson,C,29,SEA,23,1,276,27,51,0,0,27,51,33,43,31,47,78,2,4,2,26,76,87
132,Jeff Foster,C,29,IND,63,37,1581,138,250,0,4,138,246,96,159,224,350,574,50,41,27,64,191,372
133,Adonal Foyle,C,30,GSW,77,72,1824,152,300,0,0,152,300,41,67,143,281,424,33,44,125,80,215,345
134,Richie Frahm,SG,28,TOT,33,0,342,39,100,23,70,16,30,7,10,3,30,33,21,4,2,8,30,108
136,Channing Frye,C,22,NYK,65,14,1572,305,640,3,9,302,631,189,229,138,236,374,53,30,47,97,200,802
137,Dan Gadzuric,C,27,MIL,74,0,885,171,309,0,1,171,308,41,89,91,141,232,24,25,43,35,171,383
138,Deng Gai,C,23,PHI,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,Reece Gaines,PG,25,MIL,12,0,54,6,12,0,2,6,10,1,4,0,0,0,3,1,0,1,1,13
140,Francisco García,SF,24,SAC,67,11,1301,130,325,39,137,91,188,78,101,39,146,185,94,41,47,75,135,377
141,Kevin Garnett,PF,29,MIN,76,76,2957,626,1191,8,30,618,1161,396,489,214,752,966,308,104,107,180,206,1656
142,Pat Garrity,PF,29,ORL,57,0,938,101,242,50,129,51,113,30,37,31,77,108,38,12,9,38,108,282
143,Pau Gasol,PF,25,MEM,80,80,3135,600,1194,3,12,597,1182,425,617,191,522,713,371,46,153,235,184,1628
144,Devean George,SF,28,LAL,71,5,1542,170,425,50,160,120,265,58,86,82,192,274,68,66,34,54,159,448
145,Eddie Gill,PG,27,IND,41,0,122,10,45,7,23,3,22,18,23,0,15,15,12,11,1,9,13,45
146,Manu Ginóbili,SG,28,SAS,65,56,1813,309,669,83,217,226,452,280,360,42,188,230,235,101,26,121,156,981
147,Gordan Giriček,SG,28,UTA,37,36,956,166,383,18,59,148,324,43,57,15,55,70,63,16,4,63,87,393
148,Anthony Goldwire,PG,34,LAC,3,0,22,1,7,0,2,1,5,0,0,0,1,1,2,0,0,1,0,2
149,Ryan Gomes,PF,23,BOS,61,33,1376,173,355,3,9,170,346,112,149,102,196,298,58,35,5,55,83,461
150,Drew Gooden,PF,24,CLE,79,79,2174,334,652,1,3,333,649,176,258,237,428,665,56,52,49,106,190,845
151,Ben Gordon,SG,22,CHI,80,47,2482,486,1152,166,382,320,770,211,268,43,176,219,240,75,5,180,238,1349
152,Joey Graham,SF,23,TOR,80,24,1581,198,414,29,87,169,327,108,133,57,187,244,60,37,13,92,228,533
153,Stephen Graham,SG,23,TOT,22,0,175,21,54,2,10,19,44,14,15,5,22,27,7,5,2,13,31,58
154,Danny Granger,SF,22,IND,78,17,1765,221,478,30,93,191,385,115,148,131,253,384,90,58,62,80,211,587
155,Brian Grant,C,33,PHO,21,2,248,27,65,0,0,27,65,7,8,11,46,57,7,5,3,7,45,61
156,Devin Green,SG,23,LAL,27,0,135,6,28,0,2,6,26,13,21,10,14,24,7,3,0,5,13,25
157,Gerald Green,SG,20,BOS,32,3,374,66,138,6,20,60,118,29,37,10,31,41,18,13,4,22,41,167
158,Willie Green,SG,24,PHI,10,2,153,28,66,10,19,18,47,4,5,1,14,15,5,2,0,12,13,70
159,Orien Greene,PG,23,BOS,80,5,1235,100,253,9,40,91,213,45,68,37,108,145,129,77,10,109,181,254
160,Adrian Griffin,SG,31,DAL,52,45,1245,98,204,0,2,98,202,41,53,75,152,227,89,51,9,39,113,237
161,Eddie Griffin,C,23,MIN,70,27,1359,130,370,16,82,114,288,44,74,107,282,389,40,13,148,43,125,320
162,Anthony Grundy,SG,26,ATL,12,0,108,19,38,5,15,14,23,9,14,1,16,17,9,7,0,9,14,52
163,Richard Hamilton,SG,27,DET,80,80,2825,649,1322,55,120,594,1202,256,303,84,172,256,275,52,16,173,207,1609
164,Zendon Hamilton,C,30,TOT,12,0,49,7,14,0,0,7,14,12,18,3,8,11,0,4,0,6,5,26
165,Anfernee Hardaway,SF,34,NYK,4,0,72,4,14,0,1,4,13,2,2,0,10,10,8,2,0,6,7,10
166,Matt Harpring,SF,29,UTA,71,32,1944,322,678,14,39,308,639,227,313,158,210,368,98,59,14,109,202,885
167,Al Harrington,PF,25,ATL,76,76,2782,551,1220,66,191,485,1029,243,350,132,391,523,238,85,14,195,301,1411
168,Othella Harrington,C,32,CHI,72,23,824,135,273,0,0,135,273,77,123,54,100,154,39,7,13,61,131,347
169,Devin Harris,PG,22,DAL,56,4,1275,190,405,5,21,185,384,169,236,26,99,125,177,53,16,84,121,554
170,David Harrison,C,23,IND,67,17,1034,148,294,0,0,148,294,89,174,84,170,254,14,23,59,79,193,385
171,Jason Hart,PG,27,SAC,66,0,818,86,221,9,31,77,190,37,56,12,59,71,70,31,5,43,85,218
172,Udonis Haslem,PF,25,MIA,81,80,2491,300,591,0,2,300,589,157,199,167,467,634,95,50,17,80,216,757
173,Trenton Hassell,SG,26,MIN,77,67,2514,286,616,7,23,279,593,131,176,82,134,216,203,43,29,124,201,710
174,Chuck Hayes,PF,22,HOU,40,0,535,59,105,0,1,59,104,29,45,67,112,179,14,26,14,12,76,147
175,Jarvis Hayes,SG,24,WAS,21,13,516,77,183,17,47,60,136,25,30,19,57,76,27,16,1,22,38,196
176,Brendan Haywood,C,26,WAS,79,70,1879,222,432,0,0,222,432,131,224,200,267,467,46,30,104,97,232,575
177,Luther Head,SG,23,HOU,80,27,2310,254,630,113,313,141,317,86,123,33,233,266,215,89,9,119,169,707
178,Alan Henderson,C,33,CLE,51,3,531,47,91,0,0,47,91,33,49,60,77,137,10,9,12,22,58,127
179,Nenê Hilário,PF,23,DEN,1,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
180,Grant Hill*,SF,33,ORL,21,17,613,119,243,2,8,117,235,78,102,15,65,80,48,24,6,35,50,318
181,Kirk Hinrich,PG,25,CHI,81,81,2955,451,1078,126,341,325,737,256,314,29,259,288,514,94,21,188,251,1284
182,Julius Hodge,SG,22,DEN,14,0,33,5,13,0,0,5,13,3,8,5,2,7,6,2,0,8,7,13
183,Randy Holcomb,SF,26,CHI,4,0,11,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,2,2
184,Robert Horry,PF,35,SAS,63,3,1182,112,292,53,144,59,148,44,68,71,171,242,79,43,51,41,115,321
185,Eddie House,PG,27,PHO,81,0,1421,320,759,123,316,197,443,33,41,15,117,132,148,42,12,76,96,796
186,Dwight Howard,PF,20,ORL,82,81,3021,468,881,0,2,468,879,356,598,288,734,1022,125,65,115,217,277,1292
187,Josh Howard,SF,25,DAL,59,58,1915,350,743,27,63,323,680,196,267,123,248,371,111,68,26,79,167,923
188,Juwan Howard,PF,32,HOU,80,80,2537,394,859,0,4,394,855,154,191,168,367,535,112,49,8,133,235,942
189,Troy Hudson,PG,29,MIN,36,0,800,127,333,40,101,87,232,48,52,8,36,44,106,12,4,40,55,342
190,Larry Hughes,SG,27,CLE,36,31,1281,192,469,28,76,164,393,146,193,26,135,161,131,53,21,99,117,558
191,Kris Humphries,PF,20,UTA,62,2,619,77,203,0,5,77,198,34,65,56,101,157,30,23,16,31,82,188
192,Lindsey Hunter,PG,35,DET,30,1,353,37,100,11,43,26,57,2,4,10,30,40,62,19,1,20,44,87
193,Steven Hunter,C,24,PHI,69,35,1312,175,291,0,0,175,291,71,138,110,161,271,17,12,76,64,120,421
194,Andre Iguodala,SF,22,PHI,82,82,3086,344,688,56,158,288,530,263,349,117,364,481,255,135,21,153,198,1007
195,Zydrunas Ilgauskas,C,30,CLE,78,78,2283,450,889,0,5,450,884,317,380,245,346,591,91,38,136,155,280,1217
196,Didier Ilunga-Mbenga,C,25,DAL,43,1,237,32,60,0,1,32,59,10,20,19,37,56,2,6,25,16,47,74
197,Allen Iverson*,PG,30,PHI,72,72,3103,815,1822,72,223,743,1599,675,829,44,188,232,532,140,10,248,121,2377
198,Royal Ivey,PG,24,ATL,73,66,978,116,264,4,10,112,254,24,33,31,65,96,74,24,7,23,147,260
199,Jarrett Jack,SG,22,POR,79,4,1599,189,428,20,76,169,352,128,160,18,142,160,219,41,2,102,138,526
200,Bobby Jackson,PG,32,MEM,71,15,1775,286,748,129,332,157,416,107,146,44,179,223,195,61,1,101,155,808
201,Jermaine Jackson,PG,29,MIL,30,2,202,11,26,1,4,10,22,12,14,8,19,27,25,4,1,13,19,35
202,Jim Jackson,SF,35,TOT,40,1,512,47,160,18,74,29,86,9,13,11,65,76,35,12,6,35,51,121
203,Luke Jackson,SF,24,CLE,36,0,315,29,85,12,36,17,49,26,33,16,24,40,25,11,2,31,30,96
204,Marc Jackson,C,31,TOT,64,10,1027,174,369,1,2,173,367,66,82,86,131,217,44,13,8,65,126,415
205,Stephen Jackson,SG,27,IND,81,81,2910,472,1148,117,339,355,809,268,341,48,264,312,225,104,43,203,195,1329
206,Jerome James,C,30,NYK,45,9,406,56,121,0,0,56,121,25,40,39,52,91,12,3,23,51,104,137
207,LeBron James,SF,21,CLE,79,79,3361,875,1823,127,379,748,1444,601,814,75,481,556,521,123,66,260,181,2478
208,Mike James,PG,30,TOR,79,79,2925,576,1228,169,382,407,846,283,338,45,217,262,460,72,3,206,214,1604
209,Antawn Jamison,SF,29,WAS,82,80,3288,660,1494,147,373,513,1121,217,297,167,598,765,158,90,12,137,189,1684
210,Marko Jarić,PG,27,MIN,75,49,2102,226,566,40,133,186,433,95,138,60,173,233,293,108,21,127,189,587
211,Šarūnas Jasikevičius,PG,29,IND,75,15,1557,170,429,86,236,84,193,121,133,19,134,153,227,40,4,116,108,547
212,Al Jefferson,PF,21,BOS,59,7,1062,189,379,0,4,189,375,86,134,97,202,299,30,30,46,62,166,464
213,Richard Jefferson,SF,25,NJN,78,78,3059,495,1005,60,188,435,817,471,580,95,439,534,297,59,17,174,193,1521
214,Jared Jeffries,PF,24,WAS,77,77,1951,187,415,16,50,171,365,99,168,164,215,379,148,58,50,99,223,489
215,Amir Johnson,SF,18,DET,3,0,39,7,10,2,3,5,7,4,4,3,1,4,3,0,2,4,7,20
216,Anthony Johnson,PG,31,IND,75,53,1981,267,603,51,155,216,448,106,141,31,137,168,324,63,22,115,132,691
217,DerMarr Johnson,SG,25,DEN,58,21,924,132,306,56,160,76,146,34,42,19,77,96,55,25,26,46,86,354
218,Ervin Johnson,C,38,MIL,18,0,81,7,17,0,0,7,17,1,2,5,19,24,2,1,2,5,23,15
219,Joe Johnson,SG,24,ATL,82,82,3340,632,1395,128,360,504,1035,261,330,98,237,335,536,103,31,267,187,1653
220,Linton Johnson,SF,25,TOT,36,7,524,61,149,13,36,48,113,18,27,40,82,122,14,12,12,28,61,153
221,Dahntay Jones,SF,25,MEM,71,4,967,109,263,3,21,106,242,60,93,20,84,104,39,38,15,50,108,281
222,Damon Jones,PG,29,CLE,82,7,2089,190,491,140,371,50,120,32,50,14,119,133,169,37,1,55,112,552
223,Dwayne Jones,PF,22,BOS,14,0,87,4,10,0,0,4,10,6,13,10,21,31,2,1,3,3,14,14
224,Eddie Jones,SG,34,MEM,75,75,2437,292,722,133,374,159,348,168,215,35,244,279,177,131,27,93,201,885
225,Fred Jones,SG,26,IND,68,2,1837,233,559,63,187,170,372,122,160,18,152,170,154,55,20,107,142,651
226,James Jones,SF,25,PHO,75,24,1772,243,581,110,285,133,296,103,121,44,209,253,57,38,49,35,142,699
227,Jumaine Jones,PF,26,CHA,76,42,2089,298,736,115,335,183,401,88,121,105,271,376,63,68,22,74,200,799
228,Chris Kaman,C,23,LAC,78,78,2560,369,706,0,2,369,704,194,252,187,563,750,79,45,108,176,269,932
229,Jason Kapono,SF,24,MIA,51,2,665,79,177,21,53,58,124,28,33,12,59,71,37,7,3,20,89,207
230,Mario Kasun,C,25,ORL,28,0,213,31,69,0,0,31,69,18,23,24,36,60,3,2,3,15,69,80
231,Viktor Khryapa,SF,23,POR,69,53,1492,158,342,10,30,148,312,77,111,114,193,307,88,50,29,84,209,403
232,Jason Kidd*,PG,32,NJN,80,80,2975,366,905,139,395,227,510,194,244,86,494,580,672,150,29,192,157,1065
233,Andrei Kirilenko,SF,24,UTA,69,63,2604,336,730,36,117,300,613,346,495,161,391,552,299,102,220,203,162,1054
234,Linas Kleiza,PF,21,DEN,61,2,519,77,173,2,13,75,160,57,81,38,78,116,15,10,13,16,87,213
235,Brevin Knight,PG,30,CHA,69,67,2351,308,772,3,13,305,759,252,314,35,188,223,610,157,4,164,202,871
236,Yaroslav Korolev,SF,18,LAC,24,0,127,9,30,2,7,7,23,7,10,5,8,13,9,3,0,6,11,27
237,Kyle Korver,SF,24,PHI,82,43,2563,327,761,184,438,143,323,101,119,27,243,270,163,65,26,98,224,939
238,Nenad Krstić,PF,22,NJN,80,80,2469,447,881,1,4,446,877,185,265,182,331,513,88,32,63,133,297,1080
239,Toni Kukoč,PF,37,MIL,65,0,1018,116,298,45,147,71,151,40,56,26,124,150,139,33,17,66,87,317
