Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30,Lonzo Ball,PG,21,LAL,47,45,1423,185,456,75,228,110,228,20,48,54,197,251,255,69,19,103,114,465
31,Mo Bamba,C,20,ORL,47,1,766,117,243,21,70,96,173,37,63,64,169,233,39,13,64,43,102,292
32,J.J. Barea,PG,34,DAL,38,0,752,161,385,38,128,123,257,55,78,13,82,95,211,22,1,72,50,415
34,Will Barton,SG,28,DEN,43,38,1189,185,460,67,196,118,264,57,74,32,167,199,124,18,22,65,82,494
35,Keita Bates-Diop,SF,23,MIN,30,3,503,60,142,13,52,47,90,18,28,16,67,83,17,18,14,14,29,151
36,Nicolas Batum,SF,30,CHO,75,72,2354,253,562,116,298,137,264,77,89,71,319,390,247,71,43,117,140,699
37,Jerryd Bayless,PG,30,MIN,34,6,657,82,230,29,98,53,132,16,28,11,51,62,119,18,2,32,56,209
38,Aron Baynes,C,32,BOS,51,18,821,105,223,21,61,84,162,53,62,88,152,240,57,12,34,40,125,284
39,Kent Bazemore,SG,29,ATL,67,35,1643,278,691,96,300,182,391,127,175,37,224,261,152,89,42,121,170,779
40,Bradley Beal,SG,25,WAS,82,82,3028,764,1609,209,596,555,1013,362,448,89,322,411,448,121,58,224,226,2099
41,Malik Beasley,SG,22,DEN,81,18,1879,349,737,163,405,186,332,56,66,35,165,200,97,55,10,55,116,917
42,Michael Beasley,PF,30,LAL,26,2,277,75,153,3,17,72,136,28,39,13,47,60,25,9,10,27,42,181
43,Marco Belinelli,SG,32,SAS,79,1,1815,285,690,147,395,138,295,112,124,16,182,198,132,35,8,72,121,829
44,Jordan Bell,C,24,GSW,68,3,788,99,192,0,2,99,190,25,41,55,129,184,76,20,51,42,80,223
45,DeAndre' Bembry,SG,24,ATL,82,15,1931,275,616,50,173,225,443,87,136,54,304,358,202,105,41,142,190,687
46,Dragan Bender,PF,21,PHO,46,27,826,88,197,22,101,66,96,32,54,34,149,183,56,18,22,37,90,230
47,Dairis Bertāns,SG,29,NOP,12,0,167,12,47,10,34,2,13,0,0,2,7,9,10,1,0,2,7,34
48,Dāvis Bertāns,PF,26,SAS,76,12,1632,204,453,145,338,59,115,53,60,23,241,264,100,35,33,43,133,606
49,Patrick Beverley,PG,30,LAC,78,49,2137,194,477,112,282,82,195,96,123,76,312,388,300,67,43,85,265,596
50,Khem Birch,C,26,ORL,50,1,643,91,151,0,1,91,150,58,83,79,111,190,38,18,29,20,72,240
51,Bismack Biyombo,C,26,CHO,54,32,783,89,156,0,0,89,156,58,91,81,166,247,33,11,41,34,103,236
52,Nemanja Bjelica,PF,30,SAC,77,70,1788,284,593,103,257,181,336,70,92,125,319,444,147,54,56,82,197,741
53,Antonio Blakeney,SG,22,CHI,57,3,829,166,396,36,91,130,305,50,76,7,99,106,42,12,9,35,41,418
54,Eric Bledsoe,PG,29,MIL,78,78,2272,470,971,124,377,346,594,177,236,82,280,362,430,116,29,165,156,1241
55,Jaron Blossomgame,SF,25,CLE,27,4,439,47,106,10,39,37,67,10,13,26,72,98,13,7,8,11,20,114
56,Bogdan Bogdanović,SG,26,SAC,70,17,1947,361,863,134,372,227,491,134,162,40,203,243,267,72,15,117,142,990
57,Bojan Bogdanović,SF,29,IND,81,81,2573,522,1051,164,386,358,665,246,305,33,300,333,161,69,1,134,138,1454
58,Andrew Bogut,C,34,GSW,11,5,134,18,36,0,0,18,36,3,3,12,43,55,11,3,8,8,22,39
59,Jonah Bolden,PF,23,PHI,44,10,639,80,162,34,96,46,66,13,27,47,118,165,40,17,39,36,99,207
60,Isaac Bonga,PG,19,LAL,22,0,120,5,33,0,8,5,25,9,15,9,16,25,15,9,4,6,9,19
61,Devin Booker,SG,22,PHO,64,64,2242,586,1255,135,414,451,841,393,454,39,226,265,433,56,13,264,200,1700
62,Chris Boucher,PF,26,TOR,28,0,163,34,76,12,37,22,39,13,15,16,40,56,2,6,24,7,31,93
63,Avery Bradley,SG,28,TOT,63,63,1905,248,608,86,245,162,363,43,50,43,132,175,152,41,16,89,167,625
64,Tony Bradley,C,21,UTA,3,0,36,8,16,0,0,8,16,1,2,9,6,15,1,2,2,3,6,17
65,Corey Brewer,SF,32,TOT,31,3,492,53,123,14,44,39,79,31,43,26,50,76,39,32,7,19,63,151
66,Mikal Bridges,SF,22,PHO,82,56,2417,242,563,105,313,137,250,95,118,56,208,264,173,129,38,70,201,684
67,Miles Bridges,SF,20,CHO,80,25,1696,237,511,65,200,172,311,58,77,67,256,323,95,55,49,50,111,597
68,Isaiah Briscoe,PG,22,ORL,39,0,559,55,138,11,34,44,104,15,26,5,69,74,87,11,2,31,66,136
69,Ryan Broekhoff,SG,28,DAL,42,0,453,57,126,38,93,19,33,15,19,8,55,63,22,6,4,16,35,167
70,Malcolm Brogdon,SG,26,MIL,64,64,1832,378,748,104,244,274,504,141,152,65,223,288,205,46,13,91,102,1001
71,Dillon Brooks,SF,23,MEM,18,0,330,49,122,15,40,34,82,22,30,9,22,31,16,10,4,19,50,135
72,MarShon Brooks,SG,30,MEM,29,0,387,76,169,15,54,61,115,23,33,12,33,45,25,9,4,21,33,190
73,Bruce Brown,SG,22,DET,74,56,1449,125,314,24,93,101,221,45,60,48,137,185,91,40,36,46,178,319
74,Jaylen Brown,SG,22,BOS,74,25,1913,368,792,95,276,273,516,133,202,65,248,313,100,69,32,99,186,964
75,Lorenzo Brown,PG,28,TOR,26,0,212,23,71,6,28,17,43,3,3,5,26,31,28,12,5,16,22,55
76,Sterling Brown,SG,23,MIL,58,7,1034,145,312,53,147,92,165,29,42,29,155,184,84,25,8,46,88,372
77,Troy Brown,SF,19,WAS,52,10,730,97,234,22,69,75,165,32,47,35,110,145,80,21,5,30,56,248
78,Jalen Brunson,PG,22,DAL,73,38,1591,264,565,63,181,201,384,87,120,25,144,169,230,37,4,88,127,678
79,Thomas Bryant,C,21,WAS,72,53,1496,309,502,33,99,276,403,107,137,113,341,454,92,25,67,60,126,758
80,Reggie Bullock,SG,27,TOT,63,60,1879,245,594,148,393,97,201,73,85,22,151,173,129,40,12,65,109,711
81,Trey Burke,PG,26,TOT,58,8,1125,236,548,56,159,180,389,103,124,28,71,99,159,33,7,49,58,631
82,Alec Burks,SG,27,TOT,64,24,1375,192,474,61,168,131,306,116,141,30,205,235,128,39,21,65,91,561
83,Deonte Burton,SG,25,OKC,32,0,240,33,82,8,27,25,55,8,12,4,24,28,9,6,8,9,31,82
85,Bruno Caboclo,SF,23,MEM,34,19,800,96,225,48,130,48,95,42,50,42,116,158,50,14,33,38,81,282
86,José Calderón,PG,37,DET,49,0,632,45,120,14,57,31,63,9,11,11,49,60,115,16,3,35,64,113
87,Kentavious Caldwell-Pope,SG,25,LAL,82,23,2035,325,756,151,435,174,321,137,158,48,190,238,110,73,13,65,137,938
88,Isaiah Canaan,PG,27,TOT,30,16,629,64,164,34,96,30,68,19,24,6,52,58,84,14,2,35,52,181
89,Clint Capela,C,24,HOU,67,67,2249,474,732,0,0,474,732,166,261,298,550,848,96,44,102,94,168,1114
90,DeMarre Carroll,PF,32,BRK,67,8,1703,227,575,106,310,121,265,184,242,68,281,349,85,31,10,73,114,744
91,Jevon Carter,PG,23,MEM,39,3,577,56,185,34,102,22,83,26,32,14,52,66,69,26,11,33,55,172
92,Vince Carter,PF,42,ATL,76,9,1330,196,468,123,316,73,152,47,66,31,163,194,87,44,27,48,141,562
93,Wendell Carter,C,19,CHI,44,44,1110,180,371,6,32,174,339,89,112,87,220,307,78,26,58,65,152,455
94,Michael Carter-Williams,PG,27,TOT,28,1,372,46,123,10,38,36,85,32,53,19,51,70,70,20,15,20,48,134
95,Alex Caruso,PG,24,LAL,25,4,531,77,173,24,50,53,123,51,64,20,47,67,77,24,9,42,54,229
96,Omri Casspi,SF,30,MEM,36,0,520,86,161,15,43,71,118,39,58,17,98,115,26,20,9,23,35,226
97,Willie Cauley-Stein,C,25,SAC,81,81,2213,412,741,1,2,411,739,140,254,181,497,678,194,96,51,84,227,965
98,Troy Caupain,PG,23,ORL,4,0,16,4,8,2,3,2,5,0,0,1,2,3,4,1,0,0,0,10
99,Tyler Cavanaugh,PF,24,UTA,11,0,39,3,10,1,5,2,5,2,2,3,5,8,1,0,0,1,3,9
100,Tyson Chandler,C,36,TOT,55,6,875,61,99,0,1,61,98,51,87,92,215,307,37,21,23,42,110,173
102,Joe Chealey,PG,23,CHO,1,0,8,1,3,0,0,1,3,0,0,0,0,0,1,0,0,0,1,2
103,Chris Chiozza,PG,23,HOU,7,0,33,2,8,2,5,0,3,0,0,1,3,4,4,1,1,1,2,6
104,Marquese Chriss,PF,21,TOT,43,2,499,67,180,16,72,51,108,32,45,40,102,142,22,17,11,36,81,182
105,Gary Clark,PF,24,HOU,51,2,641,50,151,41,138,9,13,7,7,24,92,116,18,20,26,7,47,148
106,Ian Clark,SG,27,NOP,60,6,973,151,383,66,202,85,181,33,37,13,76,89,94,22,8,58,95,401
107,Jordan Clarkson,SG,26,CLE,81,0,2214,529,1180,144,445,385,735,162,192,82,188,270,196,57,13,135,112,1364
108,John Collins,PF,21,ATL,61,59,1829,465,831,55,158,410,673,203,266,219,376,595,121,22,39,120,199,1188
109,Zach Collins,C,21,POR,77,0,1356,189,400,40,121,149,279,94,126,109,215,324,71,25,66,77,174,512
110,Darren Collison,PG,31,IND,76,76,2143,308,659,79,194,229,465,158,190,36,196,232,459,110,9,125,138,853
111,Bonzie Colson,SF,23,MIL,8,2,98,13,39,5,21,8,18,8,9,8,22,30,3,5,1,3,3,39
112,Mike Conley,PG,31,MEM,70,70,2342,490,1120,155,426,335,694,343,406,40,199,239,449,94,22,130,123,1478
113,Pat Connaughton,SG,26,MIL,61,2,1261,163,350,66,200,97,150,29,40,61,197,258,122,33,25,33,81,421
114,Quinn Cook,PG,25,GSW,74,10,1059,204,439,81,200,123,239,20,26,22,135,157,116,20,3,50,92,509
115,DeMarcus Cousins,C,28,GSW,30,30,771,178,371,26,95,152,276,106,144,43,204,247,107,40,44,72,109,488
116,Robert Covington,SF,28,TOT,35,35,1203,156,362,85,225,71,137,68,89,28,165,193,46,74,47,47,126,465
117,Allen Crabbe,SG,26,BRK,43,20,1133,137,373,98,259,39,114,41,56,16,132,148,46,23,13,46,102,413
118,Torrey Craig,SF,28,DEN,75,37,1503,160,362,61,188,99,174,49,70,89,174,263,72,37,46,44,175,430
119,Jamal Crawford,SG,38,PHO,64,0,1211,174,438,67,202,107,236,93,110,8,77,85,229,33,12,99,75,508
120,Mitch Creek,SF,26,TOT,5,0,48,8,16,0,2,8,14,5,7,6,6,12,6,2,0,1,3,21
121,Jae Crowder,SF,28,UTA,80,11,2166,318,797,173,522,145,275,142,197,60,324,384,133,64,31,85,170,951
122,Dante Cunningham,PF,31,SAS,64,21,928,75,158,30,65,45,93,14,18,48,140,188,50,27,13,22,71,194
123,Seth Curry,SG,28,POR,74,2,1399,212,465,113,251,99,214,44,52,27,93,120,66,36,12,61,97,581
124,Stephen Curry,PG,30,GSW,69,69,2331,632,1340,354,810,278,530,263,287,45,324,369,361,92,25,192,166,1881
125,Troy Daniels,SG,27,PHO,51,1,760,113,275,74,194,39,81,18,23,13,60,73,26,26,5,27,79,318
126,Anthony Davis,C,25,NOP,56,56,1850,530,1026,48,145,482,881,344,433,174,498,672,218,88,135,112,132,1452
127,Deyonta Davis,C,22,ATL,9,0,118,15,22,0,1,15,21,6,10,10,26,36,5,3,5,3,12,36
128,Ed Davis,C,29,BRK,81,1,1446,186,302,0,2,186,300,100,162,216,478,694,61,35,33,64,226,472
129,Tyler Davis,C,21,OKC,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
130,Dewayne Dedmon,C,29,ATL,64,52,1609,259,526,83,217,176,309,92,113,105,375,480,90,69,71,84,214,693
131,Sam Dekker,PF,24,TOT,47,5,788,120,256,19,62,101,194,28,46,53,95,148,46,38,7,24,47,287
132,Ángel Delgado,C,24,LAC,2,0,15,1,5,0,0,1,5,1,2,2,2,4,0,1,0,0,2,3
133,Matthew Dellavedova,PG,28,TOT,48,0,812,98,242,44,130,54,112,42,52,6,71,77,181,14,2,68,75,282
134,Luol Deng,SF,33,MIN,22,2,392,59,118,14,44,45,74,25,35,20,53,73,18,15,8,14,24,157
135,DeMar DeRozan,SG,29,SAS,77,77,2688,631,1313,7,45,624,1268,366,441,54,408,462,475,86,36,199,177,1635
136,Marcus Derrickson,PF,22,GSW,11,0,67,16,33,10,20,6,13,4,5,8,5,13,1,0,1,3,9,46
137,Cheick Diallo,PF,22,NOP,64,1,896,168,271,1,4,167,267,50,67,75,257,332,33,29,33,49,113,387
138,Hamidou Diallo,SG,20,OKC,51,3,526,75,165,4,24,71,141,36,59,38,59,97,17,21,10,23,77,190
139,Gorgui Dieng,C,29,MIN,76,2,1031,189,377,19,56,170,321,88,106,81,230,311,72,48,41,57,134,485
140,Spencer Dinwiddie,PG,25,BRK,68,4,1914,366,828,124,370,242,458,287,356,26,140,166,311,40,17,152,187,1143
141,Donte DiVincenzo,SG,22,MIL,27,0,411,50,124,22,83,28,41,9,12,16,49,65,31,13,6,19,38,131
142,Luka Dončić,SG,19,DAL,72,72,2318,506,1186,168,514,338,672,346,485,86,477,563,429,77,25,247,137,1526
143,Tyler Dorsey,SG,22,TOT,48,11,698,107,264,44,132,63,132,38,61,27,86,113,56,14,2,27,53,296
144,Damyean Dotson,SG,24,NYK,73,40,2004,290,698,126,342,164,356,73,98,34,228,262,135,58,10,71,135,779
145,PJ Dozier,SG,22,BOS,6,0,51,8,21,2,8,6,13,1,2,6,11,17,5,2,0,0,2,19
146,Goran Dragić,PG,32,MIA,36,22,991,179,433,57,164,122,269,79,101,20,91,111,174,30,5,71,81,494
147,Andre Drummond,C,25,DET,79,79,2647,561,1052,5,38,556,1014,243,412,423,809,1232,112,136,138,175,272,1370
148,Jared Dudley,PF,33,BRK,59,25,1220,101,239,53,151,48,88,32,46,34,121,155,83,36,16,43,131,287
149,Kris Dunn,PG,24,CHI,46,44,1389,215,506,34,96,181,410,55,69,19,168,187,277,68,21,104,166,519
150,Kevin Durant,SF,30,GSW,78,78,2702,721,1383,137,388,584,995,448,506,33,464,497,457,58,84,225,155,2027
151,Trevon Duval,PG,20,MIL,3,0,6,2,3,1,1,1,2,0,0,0,1,1,2,0,0,0,0,5
152,Vince Edwards,SF,22,HOU,2,0,16,1,4,1,4,0,0,0,0,1,1,2,0,0,0,0,0,3
153,Henry Ellenson,PF,22,TOT,19,0,259,39,95,17,38,22,57,19,25,5,61,66,16,7,2,9,27,114
154,Wayne Ellington,SG,31,TOT,53,38,1297,184,457,138,372,46,85,39,49,14,93,107,72,54,6,40,92,545
155,Joel Embiid,C,24,PHI,64,64,2154,580,1199,79,263,501,936,522,649,160,711,871,234,46,122,226,211,1761
156,James Ennis,SF,28,TOT,58,27,1230,138,294,55,156,83,138,58,81,60,122,182,41,41,23,34,150,389
157,Drew Eubanks,PF,21,SAS,23,0,113,15,26,0,0,15,26,11,13,6,28,34,7,2,5,8,11,41
158,Jacob Evans,SG,21,GSW,30,1,204,18,53,4,15,14,38,0,1,6,19,25,23,5,3,11,28,40
159,Jawun Evans,PG,22,TOT,8,0,65,3,14,0,3,3,11,0,0,1,11,12,10,3,0,6,8,6
160,Tyreke Evans,SG,29,IND,69,18,1402,257,660,77,216,180,444,115,160,33,168,201,166,58,18,118,117,706
161,Dante Exum,PG,23,UTA,42,1,664,101,241,18,62,83,179,68,86,16,52,68,110,14,5,52,69,288
162,Kenneth Faried,C,29,TOT,37,13,728,156,265,8,25,148,240,64,99,97,153,250,20,17,23,33,82,384
163,Derrick Favors,C,27,UTA,76,70,1766,363,619,17,78,346,541,154,228,207,353,560,89,56,106,84,163,897
164,Cristiano Felício,C,26,CHI,60,0,746,95,179,0,4,95,175,50,73,79,139,218,37,11,7,33,69,240
165,Raymond Felton,PG,34,OKC,33,0,379,55,135,20,61,35,74,12,13,4,30,34,52,10,6,14,29,142
166,Terrance Ferguson,SG,20,OKC,74,74,1931,185,431,106,290,79,141,37,51,33,108,141,72,40,16,47,231,513
167,Yogi Ferrell,PG,25,SAC,71,3,1067,153,352,54,149,99,203,60,67,13,96,109,137,36,4,40,64,420
168,Dorian Finney-Smith,SF,25,DAL,81,26,1985,228,528,79,254,149,274,73,103,138,251,389,95,69,36,74,186,608
169,Bryn Forbes,SG,25,SAS,82,81,2293,361,791,176,413,185,378,69,78,18,221,239,175,45,4,80,159,967
170,Evan Fournier,SG,26,ORL,81,81,2553,468,1069,153,450,315,619,137,170,38,220,258,295,71,12,154,225,1226
171,De'Aaron Fox,PG,21,SAC,81,81,2546,505,1102,86,232,419,870,303,417,43,261,304,590,133,45,227,204,1399
172,Melvin Frazier,SG,22,ORL,10,0,44,7,21,0,6,7,15,1,4,3,2,5,1,1,0,1,6,15
173,Tim Frazier,PG,28,TOT,59,19,1120,116,261,37,101,79,160,41,54,41,127,168,248,30,5,76,112,310
174,Jimmer Fredette,SG,29,PHO,6,0,65,8,29,0,13,8,16,6,6,1,6,7,8,3,0,5,5,22
175,Channing Frye,C,35,CLE,36,6,341,43,117,32,79,11,38,11,14,4,48,52,20,6,5,13,44,129
176,Markelle Fultz,SG,20,PHI,19,15,427,65,155,4,14,61,141,21,37,26,44,70,59,17,5,25,52,155
177,Danilo Gallinari,SF,30,LAC,68,68,2059,409,884,161,372,248,512,367,406,54,363,417,178,49,23,99,129,1346
178,Langston Galloway,SG,27,DET,80,4,1745,228,587,135,380,93,207,81,96,49,122,171,85,37,8,24,135,672
179,Billy Garrett,SG,24,NYK,4,0,63,11,27,0,8,11,19,4,4,0,3,3,7,1,1,2,3,26
180,Marc Gasol,C,34,TOT,79,72,2436,390,870,99,273,291,597,192,253,80,547,627,349,84,86,155,217,1071
181,Pau Gasol,C,38,TOT,30,6,360,42,94,6,13,36,81,28,40,22,115,137,52,5,15,16,29,118
182,Rudy Gay,PF,32,SAS,69,51,1842,376,746,74,184,302,562,120,147,63,407,470,182,54,34,114,159,946
183,Paul George,SF,28,OKC,77,77,2841,707,1614,292,757,415,857,453,540,105,523,628,318,170,34,205,214,2159
184,Taj Gibson,PF,33,MIN,70,57,1686,304,537,11,34,293,503,134,177,172,286,458,84,53,39,73,186,753
185,Harry Giles,PF,20,SAC,58,0,820,175,348,0,6,175,342,58,91,66,156,222,85,31,22,73,150,408
186,Shai Gilgeous-Alexander,PG,20,LAC,82,73,2174,341,716,51,139,290,577,156,195,57,175,232,270,96,45,141,175,889
187,Rudy Gobert,C,26,UTA,81,80,2577,476,712,0,0,476,712,332,522,309,732,1041,161,66,187,130,231,1284
188,Brandon Goodwin,PG,23,DEN,16,0,57,6,23,2,6,4,17,9,11,1,2,3,14,0,0,3,7,23
189,Aaron Gordon,PF,23,ORL,78,78,2633,470,1046,121,347,349,699,185,253,129,445,574,289,57,56,162,172,1246
190,Eric Gordon,SG,30,HOU,68,53,2158,384,938,216,600,168,338,119,152,17,131,148,129,41,27,90,143,1103
191,Marcin Gortat,C,34,LAC,47,43,751,99,186,0,0,99,186,35,48,67,194,261,65,6,24,50,92,233
192,Devonte' Graham,PG,23,CHO,46,3,676,74,216,34,121,40,95,35,46,10,53,63,121,23,2,30,48,217
193,Treveon Graham,SG,25,BRK,35,21,715,64,191,38,128,26,63,18,22,23,84,107,34,13,7,17,68,184
194,Jerami Grant,PF,24,OKC,80,77,2612,409,823,115,293,294,530,157,221,96,321,417,79,61,100,67,214,1090
195,Jerian Grant,PG,26,ORL,60,1,939,92,220,40,110,52,110,26,40,19,79,98,156,44,6,51,78,250
196,Donte Grantham,SF,23,OKC,3,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
197,Danny Green,SG,31,TOR,80,80,2216,293,630,198,435,95,195,37,44,60,257,317,126,73,53,75,171,821
198,Draymond Green,PF,28,GSW,66,66,2065,188,422,47,165,141,257,63,91,60,421,481,454,95,70,169,197,486
199,Gerald Green,SG,33,HOU,73,0,1473,231,578,156,441,75,137,57,68,30,152,182,40,33,27,55,126,675
200,JaMychal Green,PF,28,TOT,65,6,1371,230,476,71,176,159,300,80,101,104,305,409,50,45,34,87,193,611
201,Jeff Green,PF,32,WAS,77,44,2097,326,687,111,320,215,367,183,206,57,252,309,137,43,39,101,160,946
202,Blake Griffin,PF,29,DET,75,75,2622,619,1341,189,522,430,819,414,550,100,465,565,402,52,28,253,199,1841
203,Daniel Hamilton,SG,23,ATL,19,3,204,23,60,8,23,15,37,3,6,10,37,47,22,6,1,16,19,57
204,Dusty Hannahs,SG,25,MEM,2,0,26,3,12,0,5,3,7,2,2,0,1,1,5,1,0,1,1,8
205,Tim Hardaway,SG,26,TOT,65,63,2057,390,993,162,477,228,516,232,276,33,189,222,159,54,8,105,141,1174
206,James Harden,PG,29,HOU,78,78,2867,843,1909,378,1028,465,881,754,858,66,452,518,586,158,58,387,244,2818
207,Maurice Harkless,SF,25,POR,60,53,1415,189,388,33,120,156,268,49,73,77,192,269,74,67,53,45,163,460
208,Montrezl Harrell,C,25,LAC,82,5,2158,546,888,3,17,543,871,266,414,184,351,535,162,71,110,132,255,1361
209,Devin Harris,PG,35,DAL,68,2,1071,132,347,62,200,70,147,102,134,12,100,112,122,35,16,56,133,428
210,Gary Harris,SG,24,DEN,57,48,1639,270,637,82,242,188,395,115,144,41,119,160,127,55,19,68,113,737
211,Joe Harris,SG,27,BRK,76,76,2293,374,748,183,386,191,362,110,133,52,239,291,181,38,17,121,182,1041
212,Tobias Harris,PF,26,TOT,82,82,2847,611,1254,156,393,455,861,266,307,69,576,645,229,51,37,151,184,1644
213,Andrew Harrison,PG,24,TOT,17,0,187,16,53,5,25,11,28,17,18,6,14,20,24,4,2,12,34,54
214,Shaquille Harrison,PG,25,CHI,73,11,1430,184,426,24,89,160,337,82,123,33,189,222,139,89,30,60,124,474
215,Josh Hart,SG,23,LAL,67,22,1715,189,464,92,274,97,190,55,80,35,213,248,93,64,40,58,147,525
216,Isaiah Hartenstein,PF,20,HOU,28,0,221,20,41,2,6,18,35,11,14,21,26,47,15,7,12,13,56,53
217,Udonis Haslem,C,38,MIA,10,1,74,11,33,0,12,11,21,3,4,3,24,27,2,0,0,3,9,25
218,Gordon Hayward,PF,28,BOS,72,18,1863,296,635,77,231,219,404,156,187,51,271,322,244,62,23,105,104,825
219,John Henson,C,28,MIL,14,0,188,31,67,11,31,20,36,6,10,16,55,71,14,7,11,12,16,79
220,Juan Hernangómez,PF,23,DEN,70,25,1358,138,314,66,181,72,133,66,86,64,201,265,55,27,24,37,94,408
221,Willy Hernangómez,C,24,CHO,58,3,812,153,295,15,39,138,256,100,144,117,194,311,60,16,20,58,98,421
222,Mario Hezonja,SF,23,NYK,58,24,1206,191,464,42,152,149,312,87,114,28,211,239,88,57,8,88,110,511
223,Isaiah Hicks,PF,24,NYK,3,0,32,4,8,0,0,4,8,4,5,2,5,7,2,1,3,1,5,12
224,Buddy Hield,SG,26,SAC,82,82,2615,623,1360,278,651,345,709,171,193,106,306,412,205,58,33,146,202,1695
225,Haywood Highsmith,SF,22,PHI,5,0,40,4,10,1,5,3,5,0,2,0,5,5,2,1,0,1,1,9
226,Nenê Hilário,C,36,HOU,42,2,546,60,116,0,3,60,113,31,47,34,89,123,26,18,15,11,87,151
227,George Hill,PG,32,TOT,60,13,1302,170,376,48,153,122,223,70,85,39,109,148,135,52,8,51,102,458
228,Solomon Hill,SF,27,NOP,44,15,878,68,178,32,101,36,77,23,32,34,99,133,55,23,10,31,80,191
229,Aaron Holiday,PG,22,IND,50,0,646,105,262,43,127,62,135,41,50,5,62,67,87,21,13,40,71,294
230,Jrue Holiday,SG,28,NOP,67,67,2402,547,1159,118,363,429,796,208,271,75,259,334,518,109,54,210,148,1420
231,Justin Holiday,SG,29,TOT,82,77,2607,300,777,162,465,138,312,95,106,46,277,323,146,121,36,104,164,857
232,John Holland,SF,30,CLE,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,Rondae Hollis-Jefferson,SF,24,BRK,59,21,1234,200,487,9,49,191,438,118,183,83,227,310,96,44,27,68,107,527
234,Richaun Holmes,C,25,PHO,70,4,1184,222,365,0,0,222,365,128,175,115,216,331,60,42,79,52,194,572
235,Rodney Hood,SG,26,TOT,72,49,1893,292,671,84,236,208,435,137,155,25,132,157,126,59,12,55,146,805
236,Al Horford,C,32,BOS,68,68,1973,387,723,73,203,314,520,78,95,120,338,458,283,59,86,102,126,925
237,Danuel House,SF,25,HOU,39,13,979,118,252,74,178,44,74,56,71,25,115,140,40,21,11,35,80,366
238,Dwight Howard,C,33,WAS,9,9,230,43,69,0,0,43,69,29,48,24,59,83,4,7,4,16,34,115
239,Kevin Huerter,SG,20,ATL,75,59,2048,275,657,136,353,139,304,41,56,60,185,245,214,65,25,109,155,727
240,Isaac Humphries,C,21,ATL,5,1,56,6,21,3,11,3,10,0,0,4,7,11,0,1,0,0,7,15
241,R.J. Hunter,SG,25,BOS,1,0,26,6,13,4,10,2,3,1,2,1,2,3,3,1,0,0,3,17
242,Chandler Hutchison,SF,22,CHI,44,14,895,96,209,14,50,82,159,23,38,31,154,185,34,23,6,25,59,229
243,Serge Ibaka,C,29,TOR,74,51,2010,464,877,49,169,415,708,135,177,156,445,601,99,29,103,114,211,1112
244,Andre Iguodala,SF,35,GSW,68,13,1578,151,302,48,144,103,158,39,67,48,204,252,216,61,51,52,95,389
245,Ersan İlyasova,PF,31,MIL,67,7,1231,167,381,58,160,109,221,61,74,94,208,302,52,32,20,48,172,453
246,Joe Ingles,PF,31,UTA,82,82,2568,359,802,189,483,170,319,87,123,35,295,330,469,98,20,193,180,994
247,Andre Ingram,SG,33,LAL,4,0,15,0,6,0,3,0,3,0,0,1,1,2,0,1,0,1,0,0
248,Brandon Ingram,SF,21,LAL,52,52,1760,362,729,31,94,331,635,195,289,41,226,267,154,28,31,129,149,950
249,Kyrie Irving,PG,26,BOS,67,67,2214,604,1241,174,434,430,807,214,245,71,264,335,464,103,34,172,167,1596
250,Jonathan Isaac,PF,21,ORL,75,64,1996,262,611,86,266,176,345,110,135,99,312,411,80,59,98,75,143,720
251,Wesley Iwundu,SF,24,ORL,68,13,1233,113,274,29,79,84,195,84,103,37,147,184,73,28,22,44,123,339
252,Demetrius Jackson,PG,24,PHI,6,0,39,8,15,2,6,6,9,4,4,2,1,3,5,2,0,1,4,22
253,Frank Jackson,PG,20,NOP,61,16,1169,194,447,53,169,141,278,54,73,25,109,134,69,25,2,48,92,495
254,Jaren Jackson,PF,19,MEM,58,56,1515,298,589,51,142,247,447,151,197,73,199,272,64,52,82,98,220,798
255,Josh Jackson,SG,21,PHO,79,29,1988,347,841,73,225,274,616,143,213,66,281,347,183,74,56,173,209,910
256,Justin Jackson,SF,23,TOT,81,14,1614,217,485,87,245,130,240,62,79,44,168,212,96,32,14,29,99,583
257,Reggie Jackson,PG,28,DET,82,82,2289,441,1047,174,471,267,576,204,236,45,171,216,344,55,9,148,208,1260
258,LeBron James,SF,34,LAL,55,55,1937,558,1095,111,327,447,768,278,418,57,408,465,454,72,33,197,94,1505
259,Amile Jefferson,PF,25,ORL,12,0,68,10,16,0,0,10,16,7,8,6,15,21,3,3,3,1,8,27
260,John Jenkins,SG,27,TOT,26,0,333,42,105,22,58,20,47,15,18,6,31,37,22,0,2,9,10,121
261,Jonas Jerebko,PF,31,GSW,73,6,1218,163,355,69,188,94,167,64,80,72,216,288,96,27,18,43,137,459
262,Alize Johnson,PF,22,IND,14,0,64,4,16,1,2,3,14,4,8,4,15,19,1,1,3,0,7,13
