Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
30,Tony Battie,C,25,BOS,74,73,1819,211,390,0,2,211,388,88,130,184,297,481,35,60,67,51,219,510
31,Shane Battier,SF,23,MEM,78,78,3097,412,961,103,276,309,685,198,283,180,238,418,216,121,81,155,215,1125
32,Charlie Bell,SG,22,TOT,7,0,44,3,11,0,6,3,5,2,2,2,3,5,2,0,0,5,3,8
33,Raja Bell,SG,25,PHI,74,12,890,103,240,12,44,91,196,36,48,31,80,111,71,21,4,48,109,254
34,Jonathan Bender,SF,21,IND,78,17,1647,198,460,45,125,153,335,140,181,64,180,244,62,19,49,96,147,581
35,Travis Best,PG,29,TOT,74,21,1747,228,518,21,59,207,459,104,116,20,131,151,324,89,7,99,173,581
36,Mike Bibby,PG,23,SAC,80,80,2659,446,985,51,138,395,847,155,193,37,185,222,403,87,15,134,133,1098
37,Chauncey Billups,PG,25,MIN,82,54,2355,348,823,124,315,224,508,207,234,35,191,226,450,66,17,138,169,1027
38,Mookie Blaylock,PG,34,GSW,35,0,599,50,146,15,42,35,104,4,8,8,44,52,114,24,4,37,20,119
39,Corie Blount,PF,33,PHI,72,21,1426,115,251,0,1,115,250,29,45,149,219,368,44,49,26,52,176,259
40,Mark Blount,C,26,BOS,44,0,415,32,76,0,0,32,76,30,37,26,59,85,10,16,19,23,59,94
41,Calvin Booth,C,25,SEA,15,15,279,35,82,0,0,35,82,23,24,20,34,54,16,6,13,16,47,93
42,Ruben Boumtje-Boumtje,C,23,POR,33,1,245,13,32,0,0,13,32,13,25,21,34,55,4,3,16,14,38,39
43,Cal Bowdler,PF,24,ATL,52,0,585,61,174,1,5,60,169,39,47,38,72,110,11,18,15,11,64,162
44,Bruce Bowen,SF,30,SAS,59,59,1699,155,398,56,148,99,250,46,96,42,120,162,88,62,25,66,116,412
45,Ryan Bowen,SF,26,DEN,75,21,1686,147,307,1,12,146,295,69,92,134,165,299,52,75,41,41,171,364
46,Ira Bowman,SG,28,PHI,3,0,29,5,7,0,1,5,6,0,0,0,1,1,1,2,0,0,3,10
47,Earl Boykins,PG,25,LAC,68,2,761,110,275,13,42,97,233,47,61,27,27,54,145,20,2,44,44,280
48,Michael Bradley,PF,22,TOR,26,0,118,13,25,0,2,13,23,4,8,7,17,24,3,0,6,6,10,30
49,Shawn Bradley,C,29,DAL,53,16,757,78,163,0,1,78,162,59,64,53,123,176,20,28,64,25,128,215
50,Elton Brand,PF,22,LAC,80,80,3020,532,1010,0,0,532,1010,389,524,396,529,925,191,80,163,173,254,1453
51,Terrell Brandon,PG,31,MIN,32,28,962,155,365,4,23,151,342,83,84,17,76,93,264,52,6,43,49,397
52,Jamison Brewer,SG,21,IND,13,0,43,2,5,0,1,2,4,0,0,2,6,8,9,2,0,3,3,4
53,Primož Brezec,C,22,IND,22,4,160,14,29,0,0,14,29,15,25,16,12,28,6,0,7,6,28,43
54,Chucky Brown,SF,33,SAC,18,0,92,10,27,0,0,10,27,1,2,10,23,33,6,2,4,5,12,21
55,Damone Brown,SF,22,PHI,17,0,67,8,21,0,1,8,20,7,8,2,2,4,2,1,1,9,11,23
56,Dee Brown,PG,33,ORL,7,0,65,3,20,1,12,2,8,0,0,0,9,9,2,3,1,4,4,7
57,Ernest Brown,C,22,MIA,3,0,21,1,6,0,0,1,6,1,4,1,5,6,0,0,1,3,4,3
58,Kedrick Brown,SF,20,BOS,29,5,245,23,70,5,27,18,43,12,20,11,39,50,15,18,7,7,18,63
59,Kwame Brown,PF,19,WAS,57,3,817,94,243,0,1,94,242,70,99,63,135,198,43,16,26,43,105,258
60,P.J. Brown,C,32,CHH,80,80,2563,250,527,0,0,250,527,169,197,273,513,786,107,59,78,85,222,669
61,Randy Brown,PG,33,BOS,1,0,6,0,1,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0
62,Tierre Brown,SG,22,HOU,40,1,403,49,115,4,12,45,103,21,28,12,30,42,70,19,3,40,26,123
63,Rick Brunson,PG,29,POR,59,2,520,45,113,6,11,39,102,29,41,23,45,68,114,25,2,47,51,125
64,Kobe Bryant,SG,23,LAL,80,80,3063,749,1597,33,132,716,1465,488,589,112,329,441,438,118,35,223,228,2019
65,Mark Bryant,PF,36,SAS,30,3,206,25,55,0,0,25,55,6,8,25,19,44,10,7,2,6,38,56
66,Greg Buckner,SG,25,DAL,44,16,885,104,198,5,16,99,182,40,58,67,106,173,48,31,19,27,124,253
67,Jud Buechler,SF,33,TOT,66,2,684,44,118,21,60,23,58,2,4,29,87,116,32,21,8,15,53,111
68,Rodney Buford,SG,24,MEM,63,21,1769,258,593,17,70,241,523,58,80,52,220,272,71,42,12,63,110,591
69,Matt Bullard,PF,34,CHH,31,0,350,39,115,16,57,23,58,11,12,10,37,47,16,2,2,12,29,105
70,Mitchell Butler,SG,31,POR,11,0,90,10,23,1,3,9,20,8,12,6,8,14,5,0,1,5,10,29
71,Jason Caffey,PF,28,MIL,23,0,283,36,72,0,1,36,71,27,43,24,26,50,12,4,5,19,39,99
72,Marcus Camby,C,27,NYK,29,29,1007,130,290,0,1,130,289,62,99,89,233,322,33,34,50,42,107,322
73,Elden Campbell,PF,33,CHH,77,74,2156,384,794,0,2,384,792,306,384,133,397,530,102,60,137,138,264,1074
74,Brian Cardinal,PF,24,DET,8,0,43,6,13,3,7,3,6,2,2,2,4,6,2,1,0,0,5,17
75,Anthony Carter,PG,26,MIA,46,18,1050,89,260,1,19,88,241,19,36,19,98,117,214,50,3,72,85,198
76,Vince Carter,SG,25,TOR,60,60,2385,559,1307,121,313,438,994,245,307,138,175,313,239,94,43,154,191,1484
77,Sam Cassell,PG,32,MIL,74,73,2605,554,1197,71,204,483,993,282,328,54,258,312,493,90,12,177,208,1461
78,Kelvin Cato,C,27,HOU,75,73,1917,190,326,0,1,190,325,113,194,176,349,525,29,40,95,53,208,493
79,Tyson Chandler,C,19,CHI,71,31,1389,151,304,0,0,151,304,134,222,114,229,343,54,28,93,99,179,436
80,Calbert Cheaney,SG,30,DEN,68,47,1631,224,466,0,4,224,462,46,67,57,183,240,110,34,21,70,156,494
81,Chris Childs,PG,34,TOR,69,4,1576,97,296,33,120,64,176,58,71,18,136,154,351,56,5,123,177,285
82,Doug Christie,SG,31,SAC,81,81,2798,338,735,90,256,248,479,206,242,74,300,374,340,160,25,164,209,972
83,Keon Clark,C,26,TOR,81,31,2185,380,775,0,5,380,770,155,230,182,421,603,88,58,122,140,258,915
84,Speedy Claxton,PG,23,PHI,67,18,1528,181,452,4,33,177,419,114,136,46,114,160,198,95,6,95,145,480
85,Mateen Cleaves,PG,24,SAC,32,0,153,30,68,2,8,28,60,8,9,1,7,8,25,7,0,27,9,70
86,Derrick Coleman,PF,34,PHI,58,58,2080,331,735,28,83,303,652,185,227,167,342,509,98,42,51,119,158,875
87,Bimbo Coles,PG,33,CLE,47,1,693,56,146,4,20,52,126,33,37,12,43,55,107,13,4,31,59,149
88,Jason Collier,C,24,HOU,25,2,365,41,95,0,1,41,94,24,32,31,51,82,9,6,4,13,40,106
89,Jarron Collins,C,23,UTA,70,68,1440,158,343,0,1,158,342,134,181,138,158,296,58,29,22,56,234,450
90,Jason Collins,C,23,NJN,77,9,1407,117,278,1,2,116,276,115,164,132,169,301,81,29,47,72,173,350
91,Chris Crawford,PF,26,ATL,7,4,131,21,45,0,1,21,44,11,15,9,16,25,5,2,5,10,21,53
92,Jamal Crawford,PG,21,CHI,23,6,481,89,187,26,58,63,129,10,13,5,29,34,55,18,5,32,18,214
93,Joe Crispin,PG,22,TOT,21,0,156,26,68,15,39,11,29,12,13,2,9,11,26,5,0,10,10,79
94,Austin Croshere,PF,26,IND,76,1,1286,185,448,49,145,136,303,97,114,74,220,294,77,26,29,67,106,516
95,John Crotty,PG,32,UTA,41,0,802,98,208,31,69,67,139,57,66,16,59,75,141,19,1,51,77,284
96,Vonteego Cummings,PG,25,PHI,58,1,501,78,187,12,46,66,141,24,32,14,38,52,60,18,5,36,53,192
97,Dell Curry,SG,37,TOR,56,4,886,141,347,45,131,96,216,33,37,23,58,81,61,22,6,41,50,360
98,Eddy Curry,C,19,CHI,72,31,1150,189,377,0,0,189,377,105,160,111,161,272,25,16,53,69,173,483
99,Michael Curry,SG,33,DET,82,75,1912,125,276,7,26,118,250,72,91,15,153,168,127,47,10,60,207,329
100,Samuel Dalembert,C,20,PHI,34,0,177,22,50,0,0,22,50,7,18,25,43,68,5,6,13,14,30,51
101,Erick Dampier,C,26,GSW,73,46,1740,209,480,0,0,209,480,136,211,167,220,387,87,17,167,156,235,554
102,Antonio Daniels,SG,26,SAS,82,13,2175,269,612,57,196,212,416,158,210,23,153,176,228,48,12,70,104,753
103,Antonio Davis,PF,33,TOR,77,77,2978,410,963,0,1,410,962,293,358,254,486,740,155,54,83,159,225,1113
104,Baron Davis,PG,22,CHH,82,82,3318,559,1341,170,478,389,863,196,338,93,256,349,698,172,47,246,241,1484
105,Dale Davis,C,32,POR,78,77,2447,296,580,0,0,296,580,150,212,262,426,688,96,62,83,62,193,742
106,Emanual Davis,PG,33,ATL,28,20,774,70,198,29,85,41,113,16,18,19,55,74,68,27,5,52,68,185
107,Hubert Davis,SG,31,WAS,51,17,1231,146,326,57,126,89,200,16,21,7,70,77,107,28,3,44,58,365
108,Ricky Davis,SF,22,CLE,82,8,1954,376,781,11,35,365,746,196,248,63,180,243,178,69,23,148,145,959
109,Andrew DeClercq,C,28,ORL,61,14,633,67,149,0,0,67,149,28,50,74,89,163,22,23,24,34,130,162
110,Vinny Del Negro,PG,35,PHO,2,0,6,1,4,0,0,1,4,0,0,0,0,0,2,0,0,0,0,2
111,Tony Delk,SG,28,TOT,63,17,1447,226,588,67,214,159,374,78,97,58,145,203,132,53,10,59,98,597
112,Derrick Dial,SG,26,TOT,32,0,299,41,120,1,11,40,109,18,24,14,42,56,35,10,4,16,13,101
113,Michael Dickerson,SG,26,MEM,4,4,124,15,48,8,21,7,27,5,6,3,9,12,9,3,1,8,12,43
114,DeSagana Diop,C,20,CLE,18,1,109,12,29,0,0,12,29,1,5,5,12,17,5,1,10,12,19,25
115,Vlade Divac*,C,33,SAC,80,80,2420,338,716,3,13,335,703,209,340,205,466,671,297,79,94,158,229,888
116,Michael Doleac,C,24,CLE,42,15,705,78,187,0,0,78,187,38,46,47,121,168,25,15,11,37,98,194
117,Keyon Dooling,PG,21,LAC,14,0,155,22,57,4,14,18,43,10,12,0,3,3,12,4,3,10,20,58
118,Bryce Drew,PG,27,CHH,61,0,774,78,182,31,73,47,109,23,29,14,58,72,101,32,2,33,49,210
119,Predrag Drobnjak,C,26,SEA,64,12,1174,191,414,0,2,191,412,55,73,75,144,219,51,20,31,51,109,437
120,Chris Dudley,C,36,POR,43,2,327,20,50,0,2,20,48,8,15,27,53,80,13,3,14,14,42,48
121,Tim Duncan,PF,25,SAS,82,82,3329,764,1504,1,10,763,1494,560,701,268,774,1042,307,61,203,263,217,2089
122,Howard Eisley,PG,29,NYK,39,0,609,59,175,14,58,45,117,39,49,9,40,49,100,24,3,53,55,171
123,Obinna Ekezie,PF,26,LAC,29,1,152,13,39,0,0,13,39,28,40,12,22,34,3,2,6,10,16,54
124,LaPhonso Ellis,SF,31,MIA,66,14,1684,189,452,38,124,151,328,53,84,107,180,287,56,30,37,73,196,469
125,Evan Eschmeyer,C,26,DAL,31,6,299,21,50,0,0,21,50,20,33,35,63,98,9,10,9,16,60,62
126,Maurice Evans,SG,23,MIN,10,0,45,9,19,0,3,9,16,3,4,3,1,4,4,0,0,2,9,21
127,Patrick Ewing*,C,39,ORL,65,4,901,148,333,0,1,148,332,94,134,60,203,263,35,22,45,65,129,390
128,Danny Ferry,SF,35,SAS,50,2,799,76,177,43,99,33,78,34,36,15,75,90,48,16,9,22,70,229
129,Michael Finley,SF,28,DAL,69,69,2754,569,1228,76,224,493,1004,210,251,90,270,360,230,65,25,117,144,1424
130,Derek Fisher,PG,27,LAL,70,35,1974,274,666,144,349,130,317,94,111,15,131,146,181,66,9,62,121,786
131,Marcus Fizer,PF,23,CHI,76,20,1963,371,848,7,41,364,807,189,283,128,299,427,120,49,24,131,186,938
132,Isaac Fontaine,SG,26,MEM,6,0,75,3,14,1,5,2,9,4,6,0,5,5,4,0,0,4,6,11
133,Alton Ford,PF,20,PHO,53,0,452,61,118,0,0,61,118,42,57,32,75,107,7,6,7,32,99,164
134,Joseph Forte,SG,20,BOS,8,0,39,1,12,0,3,1,9,4,4,1,5,6,6,2,0,3,1,6
135,Danny Fortson,PF,25,GSW,77,76,2216,309,722,1,4,308,718,245,308,290,609,899,127,44,17,160,255,864
136,Greg Foster,PF,33,MIL,6,0,24,2,9,0,4,2,5,3,4,0,8,8,1,0,0,0,4,7
137,Jeff Foster,C,25,IND,82,48,1786,177,394,2,15,175,379,111,182,206,350,556,70,71,38,79,232,467
138,Antonis Fotsis,PF,20,MEM,28,1,320,42,104,7,23,35,81,17,20,25,37,62,10,9,11,21,22,108
139,Tremaine Fowlkes,SF,25,LAC,22,17,343,25,64,0,0,25,64,24,31,32,32,64,17,11,1,13,39,74
140,Rick Fox,SF,32,LAL,82,82,2289,255,605,65,208,190,397,70,85,90,299,389,283,67,21,132,244,645
141,Adonal Foyle,C,26,GSW,79,36,1485,171,385,0,0,171,385,37,93,150,234,384,41,36,168,76,179,379
142,Steve Francis,PG,24,HOU,57,56,2343,420,1007,68,210,352,797,326,422,102,299,401,362,71,25,221,172,1234
143,Lawrence Funderburke,PF,31,SAC,56,1,722,115,245,0,3,115,242,34,56,76,122,198,32,11,18,33,65,264
144,Kevin Garnett,PF,25,MIN,81,81,3175,659,1401,37,116,622,1285,359,448,243,738,981,422,96,126,229,184,1714
145,Dean Garrett,C,35,TOT,34,0,183,18,55,0,0,18,55,0,3,16,41,57,5,7,10,10,32,36
146,Pat Garrity,PF,25,ORL,80,43,2406,327,767,169,396,158,371,61,73,77,261,338,99,61,28,68,230,884
147,Pau Gasol,C,21,MEM,82,79,3007,551,1064,1,5,550,1059,338,477,238,492,730,223,41,169,224,195,1441
148,Chris Gatling,PF,34,MIA,54,1,809,131,293,1,8,130,285,82,117,71,135,206,25,17,11,58,109,345
149,Matt Geiger,C,32,PHI,4,0,36,1,8,0,0,1,8,1,2,3,3,6,0,0,2,2,2,3
150,Devean George,SF,24,LAL,82,1,1759,215,523,66,178,149,345,85,126,78,225,303,111,71,42,66,190,581
151,Eddie Gill,PG,23,MEM,23,5,384,39,92,7,22,32,70,31,39,7,21,28,49,11,3,34,38,116
152,Kendall Gill,SG,33,MIA,65,49,1410,162,422,6,44,156,378,42,62,29,155,184,100,44,8,55,140,372
153,Dion Glover,SG,23,ATL,55,25,1156,192,456,30,91,162,365,78,103,36,133,169,84,45,14,76,89,492
154,Steve Goodrich,SF,25,NJN,9,0,50,2,10,0,0,2,10,1,2,1,4,5,5,1,2,3,10,5
155,Brian Grant,PF,29,MIA,72,72,2256,286,610,0,2,286,608,101,119,168,407,575,137,48,31,122,236,673
156,Horace Grant,C,36,ORL,76,76,2210,264,515,0,0,264,515,80,111,159,322,481,104,57,49,51,118,608
157,Adrian Griffin,SG,27,DAL,58,34,1383,179,359,16,54,163,305,41,49,68,161,229,106,75,12,42,142,415
158,Eddie Griffin,PF,19,HOU,73,24,1896,244,666,90,273,154,393,64,86,117,299,416,53,17,134,47,117,642
159,Tom Gugliotta,PF,32,PHO,44,40,1129,127,301,3,9,124,292,28,37,59,162,221,77,39,30,61,116,285
160,A.J. Guyton,PG,23,CHI,45,6,607,88,244,46,123,42,121,22,27,12,32,44,81,10,7,37,23,244
161,Darvin Ham,SF,28,MIL,70,2,1208,120,211,1,7,119,204,62,123,91,111,202,73,25,37,83,175,303
162,Richard Hamilton,SG,23,WAS,63,57,2203,472,1084,16,42,456,1042,300,337,73,143,216,171,38,14,132,136,1260
163,Tang Hamilton,SF,23,MIA,9,2,98,10,19,0,1,10,18,0,1,6,12,18,5,4,0,2,10,20
164,Zendon Hamilton,PF,26,DEN,54,15,848,103,245,0,0,103,245,118,181,110,143,253,14,21,18,60,104,324
165,Anfernee Hardaway,SG,30,PHO,80,55,2462,389,931,23,83,366,848,158,195,98,252,350,324,122,32,189,184,959
166,Tim Hardaway,PG,35,TOT,68,16,1601,226,620,123,354,103,266,77,97,14,110,124,278,57,10,111,109,652
167,Matt Harpring,SF,25,PHI,81,81,2541,386,838,21,69,365,769,165,222,203,370,573,107,70,5,127,201,958
168,Al Harrington,PF,21,IND,44,1,1313,230,484,1,3,229,481,115,144,96,180,276,54,41,21,78,166,576
169,Othella Harrington,PF,28,NYK,77,4,1563,237,450,0,2,237,448,122,172,125,224,349,37,30,36,95,250,596
170,Lucious Harris,SG,31,NJN,74,0,1553,249,537,44,118,205,419,133,158,49,158,207,116,53,6,61,99,675
171,Jason Hart,PG,23,SAS,10,0,92,10,19,0,2,10,17,6,6,4,9,13,12,7,1,8,16,26
172,Antonio Harvey,PF,31,SEA,5,3,47,4,12,0,0,4,12,1,2,5,4,9,5,1,3,3,8,9
173,Donnell Harvey,PF,21,TOT,47,4,841,108,217,0,0,108,217,54,90,80,147,227,37,21,24,33,115,270
174,Trenton Hassell,SG,22,CHI,78,47,2237,267,628,60,165,207,463,87,114,65,190,255,172,55,44,101,184,681
175,Kirk Haston,PF,22,CHH,15,0,77,11,39,0,3,11,36,4,8,5,15,20,5,0,1,3,9,26
176,Brendan Haywood,C,22,WAS,62,2,1266,109,221,0,0,109,221,97,160,143,179,322,29,21,91,50,158,315
177,Alan Henderson,PF,29,ATL,26,1,422,59,116,1,1,58,115,24,45,31,66,97,11,11,15,21,40,143
178,Cedric Henderson,SF,26,GSW,12,0,70,15,31,2,4,13,27,4,7,1,2,3,4,6,2,8,4,36
179,Grant Hill*,SF,29,ORL,14,14,512,83,195,0,2,83,193,69,80,29,96,125,64,8,4,37,40,235
180,Tyrone Hill,PF,33,CLE,26,26,810,71,182,0,1,71,181,67,103,79,195,274,23,17,13,48,102,209
181,Fred Hoiberg,SG,29,CHI,79,8,1408,121,291,24,92,97,199,79,94,18,192,210,136,61,5,32,87,345
182,Robert Horry,PF,31,LAL,81,23,2140,183,460,76,203,107,257,108,138,130,349,479,232,77,89,88,208,550
183,Eddie House,PG,23,MIA,64,3,1230,209,524,54,157,155,367,42,49,17,93,110,123,43,5,80,98,514
184,Allan Houston,SG,30,NYK,77,77,2914,568,1301,136,346,432,955,295,339,37,215,252,190,54,10,170,182,1567
185,Juwan Howard,PF,28,TOT,81,72,2635,462,1005,0,2,462,1003,261,343,223,389,612,169,46,47,152,265,1185
186,Troy Hudson,PG,25,ORL,81,4,1854,354,815,66,187,288,628,176,201,30,115,145,255,57,6,163,119,950
187,Larry Hughes,SG,23,GSW,73,56,2049,343,810,18,93,325,717,191,259,83,162,245,316,113,23,171,150,895
188,Lindsey Hunter,PG,31,LAL,82,47,1616,187,490,79,208,108,282,20,40,18,103,121,129,66,19,55,120,473
189,Steven Hunter,C,20,ORL,53,21,516,67,147,0,0,67,147,55,94,40,57,97,5,5,43,16,81,189
190,Zydrunas Ilgauskas,C,26,CLE,62,23,1329,241,567,0,5,241,562,208,276,136,198,334,70,17,84,94,187,690
191,Allen Iverson*,SG,26,PHI,60,59,2622,665,1669,78,268,587,1401,475,585,44,225,269,331,168,13,237,102,1883
192,Bobby Jackson,PG,28,SAC,81,3,1750,334,754,79,219,255,535,149,184,82,169,251,164,73,11,93,145,896
193,Jaren Jackson,SG,34,ORL,9,0,144,15,37,7,20,8,17,2,4,1,16,17,8,5,0,8,13,39
194,Jermaine Jackson,SG,25,TOR,24,0,280,20,42,1,2,19,40,16,24,3,24,27,57,9,1,14,24,57
195,Jim Jackson,SF,31,MIA,55,19,1825,238,538,38,81,200,457,75,87,54,236,290,140,42,14,106,145,589
196,Marc Jackson,C,27,TOT,39,0,495,60,164,0,1,60,163,66,80,48,80,128,14,11,6,30,69,186
197,Mark Jackson,PG,36,NYK,82,82,2367,260,592,79,195,181,397,87,110,56,253,309,605,74,1,150,162,686
198,Stephen Jackson,SF,23,SAS,23,1,227,34,91,9,36,25,55,12,17,3,23,26,11,15,3,23,29,89
199,Jerome James,C,26,SEA,56,40,949,134,273,0,0,134,273,30,60,89,143,232,24,25,86,74,174,298
200,Mike James,PG,26,MIA,15,0,119,15,43,8,21,7,22,4,7,2,12,14,19,6,1,13,17,42
201,Tim James,SF,25,PHI,9,0,41,5,13,0,0,5,13,2,6,5,2,7,1,0,1,3,5,12
202,Antawn Jamison,SF,25,GSW,82,82,3033,614,1375,68,210,546,1165,323,440,211,345,556,161,70,45,161,187,1619
203,Harold Jamison,PF,25,LAC,25,2,176,22,43,0,0,22,43,10,15,24,15,39,6,5,1,6,23,54
204,Richard Jefferson,SF,21,NJN,79,9,1917,270,591,13,56,257,535,189,265,85,208,293,140,64,48,107,211,742
205,Anthony Johnson,SG,27,NJN,34,0,366,37,90,4,12,33,78,16,25,10,19,29,48,31,1,20,30,94
206,Avery Johnson,PG,36,TOT,68,13,1352,207,432,0,5,207,427,121,163,14,55,69,286,40,9,76,86,535
207,DerMarr Johnson,SF,21,ATL,72,46,1727,214,540,89,247,125,293,85,105,59,188,247,81,62,56,102,163,602
208,Ervin Johnson,C,34,MIL,81,9,1660,89,193,0,1,89,192,30,66,142,324,466,27,37,82,52,219,208
209,Joe Johnson,SG,20,TOT,77,60,1916,251,584,38,130,213,454,41,53,75,182,257,179,59,20,71,114,581
210,Alvin Jones,C,23,PHI,23,2,126,8,20,0,0,8,20,10,20,13,23,36,3,3,9,11,35,26
211,Damon Jones,PG,25,DET,67,0,1083,114,284,69,186,45,98,43,59,13,90,103,140,23,1,61,83,340
212,Eddie Jones,SG,30,MIA,81,81,3156,517,1198,149,382,368,816,297,355,61,317,378,262,117,77,148,258,1480
213,Jumaine Jones,PF,22,CLE,81,36,2142,287,640,52,168,235,472,45,68,125,365,490,116,75,46,79,184,671
214,Popeye Jones,PF,31,WAS,79,40,1920,222,508,4,11,218,497,106,130,233,345,578,127,50,19,88,209,554
215,Michael Jordan*,SF,38,WAS,60,53,2093,551,1324,10,53,541,1271,263,333,50,289,339,310,85,26,162,119,1375
216,Shawn Kemp,PF,32,POR,75,5,1232,175,407,0,4,175,403,104,131,90,198,288,52,43,33,81,184,454
217,Steve Kerr,PG,36,POR,65,0,775,102,217,26,66,76,151,39,40,6,54,60,63,13,1,24,49,269
218,Jason Kidd*,PG,28,NJN,82,82,3056,445,1138,117,364,328,774,201,247,130,465,595,808,175,20,286,136,1208
219,Andrei Kirilenko,SF,20,UTA,82,40,2151,285,633,25,100,260,533,285,371,149,253,402,94,116,159,108,156,880
220,Kerry Kittles,SG,27,NJN,82,82,2601,438,940,98,242,340,698,128,172,68,207,275,216,130,31,109,108,1102
221,Brevin Knight,PG,26,MEM,53,11,1151,141,334,2,8,139,326,87,115,11,98,109,302,79,7,111,135,371
222,Travis Knight,C,27,NYK,49,0,429,41,113,0,0,41,113,16,21,48,56,104,8,11,10,27,95,98
223,Toni Kukoč,SF,33,ATL,59,9,1494,211,504,53,171,158,333,109,153,43,175,218,210,48,17,113,91,584
224,Christian Laettner,PF,32,WAS,57,48,1441,168,362,2,10,166,352,66,76,74,227,301,151,60,25,85,129,404
225,Raef LaFrentz,C,25,TOT,78,76,2455,421,920,104,268,317,652,105,151,176,403,579,89,55,213,94,281,1051
226,Trajan Langdon,SG,25,CLE,44,0,477,70,176,27,74,43,102,42,46,13,42,55,60,13,5,40,49,209
227,Dan Langhi,SF,24,HOU,34,8,434,49,125,1,4,48,121,8,11,22,45,67,14,8,5,9,25,107
228,Rusty LaRue,PG,28,UTA,33,0,542,73,185,17,50,56,135,30,35,11,38,49,71,17,7,43,58,193
229,Voshon Lenard,SG,28,DEN,71,19,1665,315,769,89,240,226,529,94,120,38,145,183,130,59,25,91,105,813
230,Quincy Lewis,SG,24,UTA,36,19,490,64,143,3,18,61,125,13,20,10,33,43,36,23,9,32,89,144
