Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
22,Chucky Atkins,SG,33,DEN,24,0,352,42,122,25,79,17,43,4,9,3,28,31,47,9,1,10,27,113
23,James Augustine,PF,23,ORL,25,0,149,18,34,0,0,18,34,4,8,16,14,30,2,5,2,6,18,40
24,Kelenna Azubuike,SG,24,GSW,81,17,1732,261,587,71,195,190,392,99,138,107,217,324,75,45,34,58,159,692
25,Renaldo Balkman,SF,23,NYK,65,0,952,91,186,1,12,90,174,41,95,83,133,216,40,44,30,37,132,224
26,Marcus Banks,PG,26,TOT,36,3,569,86,191,40,102,46,89,27,35,4,41,45,61,14,13,37,65,239
27,Leandro Barbosa,SG,25,PHO,82,12,2421,472,1021,164,422,308,599,175,213,40,191,231,216,75,18,117,195,1283
28,J.J. Barea,PG,23,DAL,44,9,460,71,170,21,54,50,116,28,35,4,43,47,58,14,1,35,48,191
29,Andrea Bargnani,PF,22,TOR,78,53,1861,280,725,90,261,190,464,142,169,50,238,288,89,23,37,88,211,792
30,Matt Barnes,PF,27,GSW,73,18,1414,187,442,53,181,134,261,59,79,94,230,324,139,48,36,85,159,486
31,Andre Barrett,PG,25,LAC,4,0,25,2,5,1,3,1,2,1,2,0,1,1,7,0,0,1,1,6
32,Earl Barron,C,26,MIA,46,15,889,132,327,1,13,131,314,61,87,67,131,198,29,19,8,48,114,326
33,Brent Barry,SF,36,SAS,31,1,554,77,160,48,112,29,48,19,20,12,43,55,54,17,3,18,43,221
34,Brandon Bass,C,22,DAL,79,1,1557,246,493,0,4,246,489,162,197,120,227,347,58,22,48,82,150,654
35,Maceo Baston,PF,32,TOR,15,2,103,17,25,0,0,17,25,7,10,9,17,26,3,2,4,4,20,41
36,Shane Battier,SF,29,HOU,80,78,2907,265,619,139,369,126,250,75,101,131,276,407,155,77,90,78,196,744
37,Marco Belinelli,SG,21,GSW,33,0,241,36,93,16,41,20,52,7,9,3,11,14,15,5,0,12,15,95
38,Charlie Bell,SG,28,MIL,68,5,1628,185,486,74,217,111,269,70,87,31,136,167,210,52,2,76,121,514
39,Raja Bell,SG,31,PHO,75,75,2646,317,753,176,439,141,314,79,91,47,227,274,168,54,27,65,220,889
40,Mike Bibby,PG,29,TOT,48,44,1573,248,603,93,248,155,355,78,100,16,144,160,290,54,4,119,97,667
41,Andris Biedriņš,C,21,GSW,76,59,2078,340,543,0,0,340,543,116,187,256,488,744,75,56,94,85,262,796
42,Chauncey Billups,PG,31,DET,78,78,2522,393,877,137,342,256,535,401,437,42,170,212,529,101,17,160,130,1324
43,Steve Blake,PG,27,POR,81,78,2424,261,640,121,298,140,342,49,64,31,164,195,413,55,4,113,133,692
44,Andray Blatche,PF,21,WAS,82,15,1675,254,536,3,13,251,523,107,154,164,261,425,92,53,114,112,258,618
45,Mark Blount,C,32,MIA,69,46,1542,238,515,17,44,221,471,88,138,69,194,263,41,33,34,70,133,581
46,Keith Bogans,SG,27,ORL,82,35,2198,241,588,148,409,93,179,81,110,42,224,266,104,59,10,53,164,711
47,Andrew Bogut,C,23,MIL,78,78,2720,465,910,0,7,465,903,189,322,245,518,763,199,64,135,172,254,1119
48,Matt Bonner,PF,27,SAS,68,3,853,121,291,46,137,75,154,38,44,53,139,192,32,14,17,39,111,326
49,Josh Boone,PF,23,NJN,70,53,1773,238,434,0,0,238,434,99,217,192,317,509,55,36,61,68,155,575
50,Calvin Booth,C,31,PHI,31,0,204,9,27,0,0,9,27,6,10,6,32,38,8,6,18,4,35,24
51,Carlos Boozer,PF,26,UTA,81,81,2827,709,1297,0,1,709,1296,290,393,197,647,844,233,100,41,210,293,1708
52,Chris Bosh,C,23,TOR,67,67,2425,507,1027,10,25,497,1002,472,559,174,409,583,171,63,67,153,157,1496
53,Bruce Bowen,SF,36,SAS,81,81,2448,174,428,90,215,84,213,45,69,33,201,234,91,54,22,46,177,483
54,Ryan Bowen,SF,32,NOH,53,4,660,49,100,0,1,49,99,16,29,55,45,100,25,32,11,15,77,114
55,Earl Boykins,PG,31,CHA,36,0,577,61,172,14,44,47,128,49,59,9,25,34,96,13,0,41,21,185
56,Elton Brand,PF,28,LAC,8,6,274,52,114,0,0,52,114,37,47,21,43,64,16,3,15,17,21,141
57,Corey Brewer,SF,21,MIN,79,35,1803,182,486,7,36,175,450,88,110,82,210,292,111,76,25,89,188,459
58,Ronnie Brewer,SG,22,UTA,76,76,2088,354,634,11,50,343,584,195,257,97,121,218,134,129,19,69,110,914
59,Primož Brezec,C,28,TOT,50,18,475,44,94,0,0,44,94,24,40,30,51,81,11,3,7,24,83,112
60,Aaron Brooks,PG,23,HOU,51,0,608,93,225,36,109,57,116,42,49,13,43,56,87,13,5,44,69,264
61,Andre Brown,PF,26,MEM,33,1,286,39,78,0,0,39,78,22,49,37,55,92,8,7,4,14,38,100
62,Devin Brown,SG,29,CLE,78,20,1762,217,531,45,146,172,385,107,142,65,198,263,175,52,7,99,144,586
63,Kwame Brown,C,25,TOT,38,15,713,72,142,0,0,72,142,40,98,51,137,188,45,22,23,51,82,184
64,P.J. Brown,PF,38,BOS,18,0,209,14,41,0,1,14,40,11,16,29,39,68,10,5,8,10,29,39
65,Shannon Brown,SG,22,TOT,21,4,240,44,126,9,30,35,96,17,29,6,14,20,17,11,3,24,29,114
66,Kobe Bryant,SG,29,LAL,82,82,3192,775,1690,150,415,625,1275,623,742,94,423,517,441,151,40,257,227,2323
67,Greg Buckner,SG,31,MIN,31,4,520,45,117,15,50,30,67,19,22,10,55,65,39,21,2,29,63,124
68,Caron Butler,SF,27,WAS,58,58,2314,439,943,66,185,373,758,236,262,93,295,388,284,128,20,150,160,1180
69,Rasual Butler,SF,28,NOH,51,8,875,91,260,44,133,47,127,26,31,16,84,100,36,15,21,10,66,252
70,Andrew Bynum,C,20,LAL,35,25,1008,189,297,0,0,189,297,82,118,105,251,356,61,12,72,52,98,460
71,José Calderón,PG,26,TOR,82,56,2484,367,707,79,184,288,523,109,120,34,202,236,678,87,6,126,134,922
72,Marcus Camby,C,33,DEN,79,79,2758,286,635,6,20,280,615,143,202,230,807,1037,259,85,285,118,216,721
73,Brian Cardinal,PF,30,MEM,37,1,440,43,126,25,81,18,45,13,19,26,70,96,22,10,2,23,62,124
74,Rodney Carney,SF,23,PHI,70,6,1039,158,392,38,120,120,272,55,81,50,99,149,32,39,23,34,96,409
75,Matt Carroll,SG,27,CHA,80,18,2016,252,589,105,241,147,348,111,138,33,193,226,73,46,19,58,187,720
76,Anthony Carter,PG,32,DEN,70,67,1960,218,476,45,129,173,347,64,85,27,173,200,388,107,28,124,172,545
77,Vince Carter,SG,31,NJN,76,72,2959,587,1287,98,273,489,1014,350,429,112,341,453,389,93,33,181,241,1622
78,Sam Cassell,PG,38,TOT,55,34,1274,233,532,23,76,210,456,127,144,17,119,136,214,37,6,97,98,616
79,Tyson Chandler,C,25,NOH,79,79,2783,377,605,0,1,377,604,175,295,322,606,928,81,45,84,136,243,929
80,Wilson Chandler,SF,20,NYK,35,16,685,106,242,9,30,97,212,34,54,38,89,127,33,15,16,27,83,255
81,Josh Childress,SF,24,ATL,76,0,2274,327,573,22,60,305,513,222,275,174,199,373,117,71,43,98,129,898
82,Jarron Collins,C,29,UTA,70,9,702,36,82,0,1,36,81,46,74,40,76,116,37,10,6,22,106,118
83,Jason Collins,C,29,TOT,74,26,1172,53,113,0,1,53,112,34,74,64,114,178,25,23,25,48,194,140
84,Mardy Collins,SG,23,NYK,46,8,634,57,175,8,32,49,143,23,38,19,56,75,89,24,8,56,56,145
85,Nick Collison,PF,27,SEA,78,35,2223,322,641,0,2,322,639,123,167,254,476,730,113,47,60,118,250,767
86,Mike Conley,PG,20,MEM,53,46,1381,189,442,30,91,159,351,90,123,21,118,139,222,44,2,89,85,498
87,Brian Cook,PF,27,TOT,51,2,629,88,234,43,115,45,119,19,21,28,81,109,27,13,12,39,93,238
88,Daequan Cook,SG,20,MIA,59,19,1441,196,514,79,238,117,276,47,57,20,157,177,75,23,9,63,157,518
89,Jamal Crawford,SG,27,NYK,80,80,3190,570,1391,176,494,394,897,329,381,37,170,207,398,81,17,192,144,1645
90,Javaris Crittenton,SG,20,TOT,50,0,679,98,233,10,37,88,196,72,104,27,83,110,51,19,2,55,47,278
91,Austin Croshere,PF,32,GSW,44,0,457,61,137,22,61,39,76,29,32,33,71,104,30,8,6,22,60,173
92,Eddy Curry,C,25,NYK,59,58,1530,297,544,0,0,297,544,187,300,111,164,275,32,14,29,126,157,781
93,Samuel Dalembert,C,26,PHI,82,82,2724,339,661,0,1,339,660,186,263,304,545,849,45,40,192,155,269,864
94,Erick Dampier,C,32,DAL,72,64,1755,178,277,0,0,178,277,84,146,207,332,539,63,24,106,80,226,440
95,Antonio Daniels,PG,32,WAS,71,63,2161,205,447,17,74,188,373,170,219,23,180,203,340,69,2,91,78,597
96,Marquis Daniels,SG,27,IND,74,1,1546,241,561,27,102,214,459,97,139,66,146,212,137,79,18,112,121,606
97,Jermareo Davidson,SF,23,CHA,38,2,322,51,125,0,0,51,125,18,28,21,41,62,13,7,15,17,46,120
98,Baron Davis,PG,28,GSW,82,82,3196,650,1526,173,525,477,1001,318,424,96,289,385,623,191,43,232,247,1791
99,Glen Davis,C,22,BOS,69,1,940,107,221,0,0,107,221,99,150,95,113,208,28,31,20,65,160,313
100,Paul Davis,PF,23,LAC,22,1,194,24,65,0,0,24,65,6,10,25,22,47,10,6,6,9,33,54
101,Ricky Davis,SF,28,MIA,82,47,2963,420,971,135,333,285,638,155,197,55,298,353,276,87,14,191,187,1130
102,Carlos Delfino,SG,25,TOR,82,0,1928,251,632,120,314,131,318,116,156,66,293,359,145,69,11,75,177,738
103,Luol Deng,SF,22,CHI,63,59,2128,429,896,8,22,421,874,204,265,136,258,394,155,57,29,120,117,1070
104,Boris Diaw,PF,25,PHO,82,19,2308,308,646,13,41,295,605,96,129,97,281,378,317,61,39,155,166,725
105,Yakhouba Diawara,SG,25,DEN,54,14,542,55,134,21,66,34,68,22,31,23,39,62,37,8,3,16,61,153
106,Guillermo Díaz,SG,22,LAC,6,0,18,1,4,0,1,1,3,3,5,2,0,2,1,0,0,0,0,5
107,Dan Dickau,PG,29,LAC,67,8,1040,124,296,36,108,88,188,68,82,13,84,97,172,32,3,55,108,352
108,Kaniel Dickens,PF,29,CLE,5,0,12,1,3,0,0,1,3,0,0,0,1,1,1,0,1,0,1,2
109,Travis Diener,PG,25,IND,66,21,1356,159,430,74,233,85,197,64,71,26,89,115,251,35,4,55,107,456
110,Ike Diogu,PF,24,IND,30,1,305,64,134,0,0,64,134,40,47,38,47,85,10,7,3,20,43,168
111,DeSagana Diop,C,26,TOT,79,23,1295,94,180,0,0,94,180,38,70,160,232,392,40,26,88,58,146,226
112,Juan Dixon,PG,29,TOT,53,0,668,106,258,30,72,76,186,21,26,15,60,75,97,21,2,54,62,263
113,Michael Doleac,C,30,MIN,24,8,257,28,63,0,0,28,63,1,2,16,33,49,7,10,10,12,44,57
114,Keyon Dooling,PG,27,ORL,72,1,1334,198,423,22,65,176,358,163,193,7,94,101,133,36,5,61,131,581
115,Quincy Douby,PG,23,SAC,74,0,876,132,335,42,122,90,213,48,52,17,66,83,53,30,12,59,80,354
116,Jared Dudley,PF,22,CHA,73,14,1384,163,348,9,41,154,307,87,118,121,165,286,81,55,10,50,128,422
117,Chris Duhon,PG,25,CHI,66,18,1490,133,344,54,155,79,189,65,80,19,97,116,263,48,2,71,92,385
118,Tim Duncan,C,31,SAS,78,78,2651,585,1178,0,4,585,1174,338,463,237,644,881,218,56,152,178,185,1508
119,Mike Dunleavy,SG,27,IND,82,82,2953,532,1117,165,389,367,728,336,403,59,365,424,288,86,31,190,208,1565
120,Ronald Dupree,SF,27,TOT,5,0,21,1,3,0,0,1,3,2,2,1,7,8,1,1,0,0,0,4
121,Kevin Durant,SG,19,SEA,80,80,2768,587,1366,59,205,528,1161,391,448,70,278,348,192,78,75,232,122,1624
122,Monta Ellis,SG,22,GSW,81,72,3071,652,1227,12,52,640,1175,320,417,133,271,404,315,124,27,173,195,1636
123,Francisco Elson,C,31,TOT,63,5,813,92,236,0,1,92,235,26,37,50,150,200,24,15,20,47,96,210
124,Melvin Ely,C,29,NOH,52,1,621,85,180,0,0,85,180,32,58,28,117,145,22,7,18,42,79,202
125,Maurice Evans,SG,29,TOT,75,47,1720,262,545,81,209,181,336,59,83,92,126,218,81,46,10,40,142,664
126,Reggie Evans,PF,27,PHI,81,61,1879,152,346,1,1,151,345,120,257,224,387,611,65,86,8,108,213,425
127,Jordan Farmar,PG,21,LAL,82,0,1690,291,631,114,307,177,324,53,78,39,144,183,225,77,5,108,105,749
128,Nick Fazekas,PF,22,TOT,26,0,269,46,82,0,2,46,80,15,22,34,55,89,11,8,11,13,25,107
129,Raymond Felton,PG,23,CHA,79,79,2972,412,997,56,200,356,797,260,325,37,199,236,583,96,12,213,184,1140
130,Kyrylo Fesenko,C,21,UTA,9,0,70,6,16,0,0,6,16,2,4,14,11,25,2,0,3,8,19,14
131,Michael Finley,SG,34,SAS,82,61,2204,315,761,132,357,183,404,64,80,27,227,254,114,29,10,56,93,826
132,Derek Fisher,PG,33,LAL,82,82,2249,339,777,112,276,227,501,166,188,24,146,170,239,86,3,90,188,956
133,T.J. Ford,PG,24,TOR,51,26,1199,246,524,15,51,231,473,110,125,23,77,100,313,54,0,102,93,617
134,Jeff Foster,C,31,IND,77,52,1884,205,373,0,3,205,370,86,145,264,404,668,129,56,32,62,221,496
135,Randy Foye,PG,24,MIN,39,31,1259,198,462,61,148,137,314,53,65,13,115,128,164,36,3,79,102,510
136,Adonal Foyle,C,32,ORL,82,0,774,70,153,0,0,70,153,16,34,71,137,208,18,16,45,32,94,156
137,Richie Frahm,SG,30,LAC,10,2,163,20,54,7,25,13,29,0,2,4,10,14,8,2,0,6,7,47
138,Steve Francis,PG,30,HOU,10,3,199,19,57,4,17,15,40,13,23,8,15,23,30,9,5,14,25,55
139,Channing Frye,C,24,POR,78,20,1342,221,453,3,10,218,443,85,109,107,247,354,57,29,27,55,208,530
140,Dan Gadzuric,C,29,MIL,51,4,534,64,154,0,1,64,153,33,63,67,77,144,11,20,24,34,83,161
141,Jorge Garbajosa,PF,30,TOR,7,0,74,8,25,6,16,2,9,0,0,2,13,15,3,3,0,1,2,22
142,Francisco García,SF,26,SAC,79,20,2096,348,752,113,289,235,463,162,208,52,212,264,128,96,50,128,232,971
143,Thomas Gardner,SG,22,CHI,4,0,45,9,23,3,12,6,11,0,2,3,1,4,1,0,0,4,4,21
144,Kevin Garnett,PF,31,BOS,71,71,2328,534,990,0,11,534,979,269,336,135,520,655,244,100,89,138,163,1337
145,Pat Garrity,PF,31,ORL,31,0,284,27,80,8,37,19,43,4,5,9,35,44,13,6,1,17,35,66
146,Pau Gasol,C,27,TOT,66,66,2351,475,890,4,16,471,874,292,362,155,398,553,211,30,98,124,139,1246
147,Rudy Gay,SF,21,MEM,81,81,3000,625,1355,134,387,491,968,248,316,140,359,499,158,111,79,190,230,1632
148,Mickaël Gelabale,SG,24,SEA,39,0,465,69,157,16,37,53,120,14,18,16,42,58,33,10,9,27,31,168
149,Devean George,SF,30,DAL,53,4,821,74,207,22,68,52,139,24,34,28,109,137,35,19,13,24,90,194
150,Daniel Gibson,PG,21,CLE,58,26,1765,201,465,118,268,83,197,85,105,30,104,134,145,47,14,76,163,605
151,Eddie Gill,PG,29,TOT,14,1,154,12,31,5,15,7,16,9,9,1,21,22,22,7,2,9,18,38
152,Manu Ginóbili,SG,30,SAS,74,23,2299,453,984,156,389,297,595,380,442,63,291,354,332,109,33,200,173,1442
153,Gordan Giriček,SG,30,TOT,56,0,831,133,302,36,99,97,203,23,26,16,80,96,62,24,4,52,82,325
154,Ryan Gomes,PF,25,MIN,82,74,2434,392,857,59,179,333,678,190,229,133,342,475,145,65,10,96,154,1033
155,Drew Gooden,PF,26,TOT,69,65,2122,332,740,0,6,332,734,162,215,175,415,590,81,48,53,122,203,826
156,Ben Gordon,SG,24,CHI,72,27,2291,464,1069,142,346,322,723,266,293,40,181,221,213,55,8,150,171,1336
157,Marcin Gortat,C,23,ORL,6,0,41,8,17,0,0,8,17,2,3,8,8,16,2,1,1,2,4,18
158,Joey Graham,SF,25,TOR,38,3,331,49,113,2,3,47,110,38,45,18,49,67,15,3,0,23,47,138
159,Stephen Graham,SF,25,IND,22,0,128,34,58,7,14,27,44,12,16,4,18,22,9,4,1,10,14,87
160,Danny Granger,SF,24,IND,80,80,2876,537,1205,171,423,366,782,322,378,93,393,486,166,95,84,171,290,1567
161,Aaron Gray,C,23,CHI,61,1,613,103,204,0,1,103,203,56,99,70,98,168,41,21,16,57,117,262
162,Gerald Green,SF,22,TOT,30,0,362,52,151,15,39,37,112,34,41,13,51,64,29,8,4,32,45,153
163,Jeff Green,SF,21,SEA,80,52,2253,320,749,21,76,299,673,177,238,101,278,379,119,46,49,158,198,838
165,Willie Green,SG,26,PHI,74,74,1970,379,870,51,179,328,691,112,148,32,150,182,151,54,22,109,119,921
166,Orien Greene,SG,25,SAC,7,2,61,3,11,0,1,3,10,0,0,0,6,6,3,3,1,7,9,6
168,Richard Hamilton,SG,29,DET,72,72,2424,499,1030,62,141,437,889,184,221,75,160,235,299,73,10,132,171,1244
169,Anfernee Hardaway,SF,36,MIA,16,8,325,22,60,8,19,14,41,8,9,3,32,35,35,19,1,13,24,60
170,Matt Harpring,SF,31,UTA,76,0,1374,237,474,2,10,235,464,146,205,96,144,240,82,45,14,95,162,622
171,Al Harrington,C,27,GSW,81,59,2190,401,923,153,408,248,515,147,190,107,332,439,132,74,16,90,266,1102
172,Othella Harrington,C,34,CHA,22,0,166,18,42,0,0,18,42,10,16,11,31,42,4,1,4,11,34,46
173,Devin Harris,PG,24,TOT,64,61,2022,321,693,56,167,265,526,248,301,28,145,173,369,90,10,161,190,946
174,Mike Harris,PF,24,HOU,17,0,159,27,54,0,2,27,52,8,13,24,30,54,3,6,3,9,16,62
175,David Harrison,C,25,IND,55,0,702,90,170,0,0,90,170,49,96,43,75,118,14,20,59,58,164,229
176,Jason Hart,PG,29,UTA,57,0,606,58,180,11,31,47,149,38,45,5,50,55,86,30,3,28,75,165
177,Udonis Haslem,PF,27,MIA,49,48,1805,237,507,0,0,237,507,115,142,107,336,443,68,39,18,67,145,589
178,Trenton Hassell,SG,28,TOT,63,6,773,57,135,2,9,55,126,7,10,20,63,83,41,13,3,22,90,123
179,Spencer Hawes,C,19,SAC,71,8,931,146,318,4,21,142,297,38,58,68,162,230,44,14,40,56,128,334
180,Chuck Hayes,PF,24,HOU,79,44,1575,113,221,0,3,113,218,11,24,132,295,427,91,85,43,62,212,237
181,Jarvis Hayes,SF,26,DET,82,1,1287,217,504,73,194,144,310,45,60,35,143,178,62,47,6,47,137,552
182,Brendan Haywood,C,28,WAS,80,80,2228,316,599,0,0,316,599,216,294,273,303,576,71,31,133,108,216,848
183,Luther Head,SG,25,HOU,73,17,1379,206,477,79,225,127,252,66,81,18,117,135,138,44,9,70,75,557
184,Walter Herrmann,PF,28,TOT,45,0,373,56,144,20,64,36,80,21,25,22,51,73,18,7,1,12,24,153
185,Nenê Hilário,PF,25,DEN,16,1,266,29,71,0,1,29,70,27,49,30,57,87,15,9,14,21,46,85
186,Grant Hill*,SF,35,PHO,70,68,2222,358,712,33,104,325,608,170,196,74,279,353,203,65,56,96,153,919
187,Kirk Hinrich,PG,27,CHI,75,72,2380,330,797,84,240,246,557,118,142,28,216,244,452,87,19,157,224,862
188,Ryan Hollins,PF,23,CHA,60,1,532,46,94,0,0,46,94,55,82,53,54,107,14,10,30,25,96,147
189,Al Horford,C,21,ATL,81,77,2540,333,668,0,5,333,663,155,212,248,537,785,124,60,76,137,267,821
190,Robert Horry,PF,37,SAS,45,5,583,38,119,18,70,20,49,18,28,35,74,109,47,21,19,22,55,112
191,Eddie House,PG,29,BOS,78,2,1480,217,531,117,298,100,233,33,36,19,148,167,152,59,10,76,114,584
192,Dwight Howard,C,22,ORL,82,82,3088,583,974,0,4,583,970,529,897,279,882,1161,110,74,176,263,274,1695
193,Josh Howard,SF,27,DAL,76,76,2757,567,1247,67,210,500,1037,312,384,120,412,532,164,59,32,114,202,1513
194,Juwan Howard,PF,34,DAL,50,0,353,23,64,0,0,23,64,11,14,21,60,81,17,5,2,17,62,57
195,Troy Hudson,PG,31,GSW,9,0,93,9,31,4,12,5,19,6,6,0,7,7,9,3,0,7,4,28
197,Kris Humphries,PF,22,TOR,70,0,925,161,333,0,2,161,331,75,124,90,169,259,28,25,28,47,107,397
198,Lindsey Hunter,PG,37,DET,24,0,215,22,64,7,26,15,38,7,9,4,9,13,33,13,2,13,30,58
199,Steven Hunter,C,26,DEN,19,2,120,15,28,0,0,15,28,9,20,10,19,29,0,0,6,7,20,39
200,Andre Iguodala,SF,24,PHI,82,82,3242,582,1277,101,307,481,970,365,506,85,361,446,391,171,49,214,187,1630
201,Zydrunas Ilgauskas,C,32,CLE,73,73,2222,417,879,0,1,417,878,195,243,263,419,682,104,34,120,135,247,1029
202,Didier Ilunga-Mbenga,C,27,TOT,42,0,326,39,84,0,0,39,84,5,12,28,44,72,10,7,26,12,70,83
203,Allen Iverson*,SG,32,DEN,82,82,3424,712,1556,95,275,617,1281,645,797,47,196,243,586,160,12,245,109,2164
204,Royal Ivey,PG,26,MIL,75,20,1437,149,378,35,107,114,271,85,117,38,80,118,160,45,7,75,166,418
205,Jarrett Jack,SG,24,POR,82,16,2229,267,620,65,190,202,430,215,248,31,203,234,313,61,1,178,129,814
207,Luke Jackson,SF,26,MIA,14,1,228,26,80,11,30,15,50,16,23,7,26,33,17,8,0,9,22,79
208,Stephen Jackson,SF,29,GSW,73,73,2855,488,1204,182,501,306,703,308,370,67,251,318,300,92,29,197,171,1466
209,Casey Jacobsen,SG,26,MEM,53,0,547,39,115,16,72,23,43,13,17,12,53,65,20,5,1,16,34,107
210,Jerome James,C,32,NYK,2,0,5,1,1,0,0,1,1,2,2,0,3,3,0,0,0,0,0,4
211,LeBron James,SF,23,CLE,75,74,3027,794,1642,113,359,681,1283,549,771,133,459,592,539,138,81,255,165,2250
212,Mike James,PG,32,TOT,54,1,720,101,290,31,97,70,193,39,48,14,55,69,60,21,2,36,56,272
213,Antawn Jamison,PF,31,WAS,79,79,3061,618,1417,120,354,498,1063,333,438,215,591,806,120,106,34,113,195,1689
214,Marko Jarić,SG,29,MIN,75,56,2189,227,528,46,127,181,401,121,163,38,184,222,311,97,32,128,180,621
215,Al Jefferson,C,23,MIN,82,82,2919,721,1441,0,5,721,1436,284,394,308,603,911,117,74,119,167,222,1726
216,Richard Jefferson,SF,27,NJN,82,82,3200,619,1328,77,213,542,1115,542,679,93,249,342,252,76,21,199,225,1857
217,Jared Jeffries,SF,26,NYK,73,19,1325,108,270,4,25,104,245,49,93,118,125,243,66,36,23,64,132,269
218,Yi Jianlian,PF,20,MIL,66,49,1647,219,520,6,21,213,499,122,145,106,238,344,55,36,56,90,153,566
219,Alexander Johnson,PF,24,MIA,43,6,549,61,125,0,0,61,125,57,83,32,62,94,13,13,10,42,80,179
220,Amir Johnson,PF,20,DET,62,0,764,92,165,0,0,92,165,37,55,87,148,235,29,24,82,39,141,221
221,Anthony Johnson,PG,33,TOT,69,52,1531,155,355,42,93,113,262,35,43,22,115,137,262,52,9,84,115,387
222,DerMarr Johnson,SF,27,SAS,5,0,28,7,14,3,9,4,5,0,2,0,1,1,1,1,0,0,4,17
223,Joe Johnson,SG,26,ATL,82,82,3343,647,1497,169,444,478,1053,316,379,83,284,367,474,84,18,223,168,1779
224,Linton Johnson,PF,27,TOT,8,0,63,9,19,1,3,8,16,2,2,5,9,14,4,0,1,5,11,21
225,Bobby Jones,SF,24,TOT,47,2,531,60,140,18,53,42,87,40,51,29,63,92,28,15,3,28,85,178
226,Dahntay Jones,SG,27,SAC,25,0,206,23,53,1,6,22,47,34,51,7,28,35,12,8,6,10,28,81
227,Damon Jones,SG,31,CLE,67,3,1336,151,363,115,276,36,87,20,28,5,67,72,126,19,1,36,66,437
228,Dwayne Jones,PF,24,CLE,56,0,472,25,47,0,1,25,46,28,58,69,71,140,10,10,25,17,88,78
229,Eddie Jones,SG,36,DAL,47,33,922,66,180,34,116,32,64,10,14,18,114,132,69,26,8,29,72,176
230,Fred Jones,SG,28,NYK,70,26,1757,182,432,74,192,108,240,94,126,30,140,170,166,48,18,78,140,532
231,James Jones,SF,27,POR,58,3,1276,143,327,91,205,52,122,86,98,43,118,161,34,24,15,28,96,463
232,Solomon Jones,PF,23,ATL,35,0,145,12,30,0,2,12,28,11,20,19,23,42,0,3,5,11,28,35
233,Chris Kaman,C,25,LAC,56,55,2083,338,700,0,4,338,696,202,265,173,538,711,107,33,155,164,179,878
234,Jason Kapono,SF,26,TOR,81,7,1530,243,498,57,118,186,380,37,43,31,89,120,65,34,2,58,131,580
