Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
24,Andre Barrett,PG,22,TOT,38,1,483,45,124,14,52,31,72,14,19,11,29,40,69,19,1,27,51,118
25,Brent Barry,SG,33,SAS,81,8,1742,194,459,100,280,94,179,113,135,29,161,190,178,39,20,64,123,601
26,Jon Barry,SG,35,TOT,69,2,1505,161,368,71,165,90,203,62,71,26,133,159,167,60,9,67,95,455
27,Tony Battie,C,28,ORL,81,32,1894,163,354,0,6,163,348,68,94,109,343,452,42,30,81,81,244,394
28,Shane Battier,SG,26,MEM,80,72,2516,271,613,70,177,201,436,180,228,158,255,413,126,91,77,75,201,792
29,Lonny Baxter,PF,26,NOH,4,0,36,3,11,0,0,3,11,0,2,4,4,8,0,0,0,4,10,6
30,Raja Bell,SG,28,UTA,63,32,1790,303,667,54,134,249,533,112,150,48,153,201,91,44,8,79,205,772
31,Jonathan Bender,SF,24,IND,7,0,93,16,40,1,5,15,35,3,6,5,9,14,4,1,2,10,9,36
32,Travis Best,PG,32,NJN,76,6,1461,190,452,26,85,164,367,108,122,19,88,107,143,66,9,67,148,514
33,Mike Bibby,PG,26,SAC,80,80,3084,560,1264,131,364,429,900,320,413,77,255,332,541,124,30,203,191,1571
34,Andris Biedriņš,C,18,GSW,30,1,384,45,78,0,1,45,77,19,40,47,71,118,12,12,24,12,87,109
35,Chauncey Billups,PG,28,DET,80,80,2866,404,913,165,387,239,526,343,382,48,223,271,464,81,9,180,194,1316
36,Steve Blake,PG,24,WAS,44,1,648,61,186,36,93,25,93,33,41,18,53,71,69,13,0,39,47,191
37,Mark Blount,C,29,BOS,82,57,2130,327,618,0,1,327,617,117,164,143,254,397,129,33,64,158,229,771
38,Tony Bobbitt,SG,25,LAL,2,0,12,2,5,1,2,1,3,0,0,0,3,3,0,0,0,0,1,5
39,Keith Bogans,SG,24,CHA,74,42,1791,262,688,57,173,205,515,133,183,76,150,226,135,68,8,122,167,714
40,Matt Bonner,C,24,TOR,82,0,1553,247,463,39,92,208,371,56,71,108,177,285,48,39,19,40,220,589
41,Calvin Booth,C,28,TOT,51,1,451,49,108,0,1,49,107,26,32,29,78,107,8,15,28,16,78,124
42,Carlos Boozer,PF,23,UTA,51,51,1772,361,693,0,1,361,692,187,268,141,316,457,144,41,24,137,179,909
43,Curtis Borchardt,C,24,UTA,67,23,859,74,172,0,0,74,172,52,71,86,138,224,49,10,32,52,160,200
44,Chris Bosh,PF,20,TOR,81,81,3017,473,1005,3,10,470,995,412,542,194,524,718,153,76,113,187,226,1361
45,Bruce Bowen,SF,33,SAS,82,82,2627,251,598,102,253,149,345,71,112,50,235,285,126,55,39,57,175,675
46,Ryan Bowen,SF,29,HOU,66,6,604,47,111,3,6,44,105,14,21,21,55,76,18,23,5,7,61,111
47,Earl Boykins,PG,28,DEN,82,5,2162,340,824,56,166,284,658,279,303,37,106,143,372,78,12,121,122,1015
48,Michael Bradley,PF,25,TOT,18,0,119,15,24,0,1,15,23,3,8,8,20,28,5,1,2,5,12,33
49,Shawn Bradley,C,32,DAL,77,14,885,84,186,0,0,84,186,43,63,70,144,214,15,25,63,33,153,211
50,Torraye Braggs,PF,28,HOU,7,0,24,3,7,0,0,3,7,0,0,7,5,12,0,0,0,2,4,6
51,Elton Brand,PF,25,LAC,81,81,3001,629,1251,0,3,629,1248,364,484,296,474,770,208,62,169,183,240,1622
52,Jamison Brewer,PG,24,NYK,18,0,185,11,37,3,15,8,22,6,13,6,16,22,12,8,1,13,11,31
53,Primož Brezec,C,25,CHA,72,72,2276,387,756,0,0,387,756,164,220,226,305,531,86,33,55,106,183,938
54,Damone Brown,SF,25,WAS,14,0,152,23,62,4,11,19,51,4,9,10,18,28,14,1,6,15,17,54
55,Devin Brown,SG,26,SAS,67,0,1238,173,409,45,121,128,288,103,130,37,139,176,92,39,12,53,83,494
56,Kedrick Brown,SF,23,PHI,8,0,55,2,6,0,3,2,3,8,10,1,10,11,4,3,1,5,4,12
57,Kwame Brown,PF,22,WAS,42,14,908,109,237,0,0,109,237,74,129,72,134,206,39,25,15,67,112,292
58,P.J. Brown,PF,35,NOH,82,78,2817,338,758,0,0,338,758,210,243,266,471,737,178,74,50,101,233,886
59,Tierre Brown,PG,25,LAL,76,0,1066,124,348,26,72,98,276,59,75,21,72,93,155,32,1,74,59,333
60,Rick Brunson,PG,32,LAC,80,39,1945,166,442,48,130,118,312,57,74,23,164,187,410,82,7,125,106,437
61,Kobe Bryant,SG,26,LAL,66,66,2689,573,1324,131,387,442,937,542,664,95,297,392,398,86,53,270,174,1819
62,Greg Buckner,SG,28,DEN,70,41,1522,160,303,49,121,111,182,63,81,66,142,208,133,75,6,49,169,432
63,Rodney Buford,SF,27,NJN,64,17,1313,187,489,34,108,153,381,37,45,33,156,189,63,40,4,35,101,445
64,Antonio Burks,PG,24,MEM,24,0,219,28,60,3,11,25,49,14,19,1,11,12,28,13,1,12,25,73
65,Caron Butler,SF,24,LAL,77,77,2746,441,991,38,125,403,866,275,319,146,304,450,146,110,23,125,213,1195
66,Jackie Butler,C,19,NYK,3,0,5,4,4,0,0,4,4,2,2,0,0,0,0,1,0,1,0,10
67,Rasual Butler,SF,25,MIA,65,15,1203,163,409,57,153,106,256,37,48,15,136,151,62,18,29,37,104,420
68,Žarko Čabarkapa,PF,23,TOT,40,0,475,86,177,13,36,73,141,53,65,35,67,102,25,10,5,30,59,238
69,Marcus Camby,C,30,DEN,66,66,2015,279,600,0,4,279,596,125,173,131,530,661,152,61,199,103,177,683
70,Elden Campbell,C,36,TOT,40,1,390,39,123,0,2,39,121,42,55,28,65,93,19,8,7,29,57,120
71,Brian Cardinal,PF,27,MEM,58,16,1433,160,432,44,125,116,307,158,181,63,162,225,114,88,19,83,172,522
72,Geno Carlisle,SG,28,POR,6,0,16,2,3,0,0,2,3,4,6,1,0,1,1,0,0,1,1,8
73,Matt Carroll,SG,24,CHA,25,0,430,70,180,13,39,57,141,71,83,13,47,60,17,17,2,25,37,224
74,Anthony Carter,PG,29,MIN,66,12,742,72,177,2,17,70,160,35,51,12,57,69,161,35,18,62,88,181
76,Sam Cassell,PG,35,MIN,59,38,1522,319,687,27,103,292,584,134,155,25,132,157,301,36,14,109,160,799
77,Kelvin Cato,C,30,ORL,62,50,1525,160,297,0,0,160,297,112,143,102,314,416,40,55,82,64,170,432
78,Lionel Chalmers,PG,24,LAC,36,0,433,42,125,12,49,30,76,15,24,4,27,31,51,13,0,24,30,111
79,Tyson Chandler,C,22,CHI,80,10,2189,207,419,0,2,207,417,226,336,261,514,775,65,69,141,118,268,640
80,Calbert Cheaney,SG,33,GSW,55,5,951,113,265,0,3,113,262,24,37,32,92,124,64,17,15,35,95,250
81,Josh Childress,SG,21,ATL,80,44,2376,302,642,13,56,289,586,190,231,195,287,482,151,74,35,106,184,807
82,Doug Christie,SG,34,TOT,52,44,1525,130,332,15,62,115,270,70,78,38,139,177,199,80,18,104,106,345
83,Speedy Claxton,PG,26,TOT,62,47,1866,257,611,11,61,246,550,187,254,37,147,184,374,109,8,119,184,712
84,Mateen Cleaves,PG,27,SEA,14,0,65,5,14,0,2,5,12,3,4,2,4,6,7,2,0,2,2,13
85,Derrick Coleman,C,37,DET,5,0,50,3,14,0,2,3,12,3,3,3,12,15,0,0,0,2,6,9
86,Jason Collier,C,27,ATL,70,44,942,174,376,6,14,168,362,48,71,84,100,184,18,15,13,63,147,402
87,Jarron Collins,C,26,UTA,50,38,961,65,157,0,1,65,156,83,119,57,107,164,61,11,6,34,146,213
88,Jason Collins,C,26,NJN,80,80,2542,186,451,2,6,184,445,137,209,153,335,488,105,71,71,91,322,511
89,Nick Collison,C,24,SEA,82,4,1396,190,354,0,3,190,351,83,118,156,220,376,32,34,50,62,252,463
90,Brian Cook,C,24,LAL,72,0,1087,176,422,78,199,98,223,28,37,63,153,216,35,23,26,29,139,458
91,Omar Cook,PG,23,TOR,5,0,74,10,24,0,4,10,20,3,6,2,5,7,22,6,1,6,6,23
92,Jamal Crawford,SG,24,NYK,70,67,2688,437,1097,185,512,252,585,182,216,33,170,203,302,92,19,148,135,1241
93,Austin Croshere,PF,29,IND,73,22,1827,188,497,45,174,143,323,226,256,103,272,375,98,48,17,104,154,647
94,Eddy Curry,C,22,CHI,63,60,1808,393,730,0,0,393,730,226,314,116,222,338,37,21,58,163,202,1012
95,Michael Curry,SF,36,IND,18,7,249,13,29,0,0,13,29,4,8,8,19,27,15,5,4,5,39,30
96,Samuel Dalembert,C,23,PHI,72,60,1785,250,477,0,0,250,477,89,148,187,355,542,35,46,121,114,241,589
97,Erick Dampier,C,29,DAL,59,56,1609,202,367,0,3,202,364,138,228,183,318,501,51,15,80,102,205,542
98,Antonio Daniels,PG,29,SEA,75,2,2026,273,623,49,165,224,458,248,304,20,149,169,309,51,3,78,78,843
99,Erik Daniels,SF,22,SAC,21,0,72,6,18,1,2,5,16,0,0,7,11,18,4,2,0,6,7,13
100,Marquis Daniels,SG,24,DAL,60,17,1412,220,504,7,35,213,469,98,133,87,129,216,128,83,14,86,124,545
101,Antonio Davis,PF,36,CHI,72,62,1843,193,419,0,0,193,419,115,152,152,276,428,80,27,41,96,147,501
102,Baron Davis,PG,25,TOT,46,32,1581,291,752,118,354,173,398,185,243,32,143,175,362,81,14,131,126,885
103,Dale Davis,C,35,TOT,61,28,1307,112,234,0,0,112,234,60,99,152,223,375,47,32,65,43,162,284
104,Josh Davis,PF,24,PHI,42,5,328,42,111,19,53,23,58,14,17,29,50,79,12,8,4,15,45,117
105,Ricky Davis,SG,25,BOS,82,11,2696,481,1041,61,180,420,861,286,351,66,183,249,246,89,27,205,174,1309
106,Andrew DeClercq,C,31,ORL,8,0,49,4,9,0,0,4,9,1,3,7,3,10,0,2,0,1,14,9
107,Carlos Delfino,SG,22,DET,30,4,459,42,117,9,35,33,82,23,40,13,42,55,38,22,6,23,44,116
108,Tony Delk,SG,31,ATL,56,1,1340,246,591,72,202,174,389,103,136,28,102,130,104,47,3,54,123,667
109,Luol Deng,SF,19,CHI,61,45,1663,280,645,31,117,249,528,120,162,92,230,322,135,48,27,118,98,711
110,Boris Diaw,SG,22,ATL,66,25,1201,124,294,9,50,115,244,57,77,54,116,170,149,37,18,87,123,314
111,Dan Dickau,PG,26,TOT,71,46,2090,306,756,85,245,221,511,190,228,34,146,180,347,76,4,145,201,887
112,Kaniel Dickens,SF,26,NJN,11,0,61,4,14,3,9,1,5,2,2,3,6,9,1,2,1,2,5,13
113,DeSagana Diop,C,23,CLE,39,0,306,20,69,0,2,20,67,0,5,30,40,70,15,8,27,12,53,40
114,Vlade Divac*,C,36,LAL,15,0,130,13,31,0,0,13,31,8,12,18,14,32,19,4,1,14,25,34
115,Juan Dixon,SG,26,WAS,63,4,1054,186,447,48,147,138,300,87,97,32,87,119,111,43,4,68,98,507
116,Michael Doleac,C,27,MIA,80,8,1175,148,331,0,2,148,329,25,41,74,185,259,47,23,22,36,160,321
117,Keyon Dooling,PG,24,MIA,74,0,1184,139,345,19,75,120,270,85,109,11,79,90,132,39,11,65,120,382
118,Predrag Drobnjak,C,29,ATL,71,1,1435,238,543,25,71,213,472,96,120,73,165,238,49,42,24,78,138,597
119,Chris Duhon,PG,22,CHI,82,73,2177,172,488,94,265,78,223,49,67,23,190,213,398,82,3,119,205,487
120,Tim Duncan,PF,28,SAS,66,66,2203,517,1042,3,9,514,1033,305,455,202,530,732,179,45,174,127,144,1342
121,Mike Dunleavy,SF,24,GSW,79,79,2570,408,905,107,276,301,629,134,172,97,338,435,203,79,26,132,198,1057
122,Ronald Dupree,SF,24,DET,47,0,472,61,127,1,2,60,125,29,47,34,61,95,24,7,10,22,60,152
123,Ndudi Ebi,SG,20,MIN,2,0,54,11,21,0,1,11,20,5,9,6,10,16,1,1,1,3,7,27
124,Corsley Edwards,C,25,NOH,10,0,110,10,31,0,0,10,31,7,12,12,13,25,3,3,4,2,19,27
125,John Edwards,C,23,IND,25,1,139,11,30,0,0,11,30,7,14,8,11,19,3,3,4,8,12,29
126,Howard Eisley,PG,32,UTA,74,1,1428,161,405,27,103,134,302,66,83,15,75,90,250,45,9,111,156,415
127,Obinna Ekezie,C,29,ATL,42,31,732,79,182,0,1,79,181,72,93,69,110,179,11,22,12,45,129,230
128,Francisco Elson,C,28,DEN,67,11,939,101,216,1,3,100,213,45,79,61,140,201,34,34,41,40,129,248
129,Melvin Ely,PF,26,CHA,79,17,1649,227,526,0,0,227,526,122,212,142,184,326,76,32,69,115,199,576
130,Andre Emmett,SG,22,MEM,8,0,28,2,6,0,0,2,6,3,5,0,2,2,0,0,0,1,4,7
131,Maurice Evans,SG,26,SAC,65,11,1233,165,373,27,82,138,291,59,78,88,113,201,45,37,8,34,104,416
132,Reggie Evans,PF,24,SEA,79,79,1881,131,275,0,2,131,273,125,234,254,482,736,58,58,15,104,202,387
133,Michael Finley,SG,31,DAL,64,64,2358,387,907,116,285,271,622,113,136,45,217,262,169,48,18,60,123,1003
134,Derek Fisher,PG,30,GSW,74,32,2222,297,755,108,291,189,464,175,203,38,180,218,301,76,4,129,176,877
135,Marcus Fizer,PF,26,MIL,54,0,903,133,292,0,6,133,286,70,103,29,146,175,64,25,13,63,96,336
136,Luis Flores,PG,23,TOT,16,0,77,14,29,5,10,9,19,2,2,1,2,3,11,2,0,11,9,35
137,Danny Fortson,C,28,SEA,62,0,1047,118,226,0,0,118,226,227,258,157,191,348,8,15,7,91,265,463
138,Jeff Foster,C,28,IND,61,43,1594,168,324,0,5,168,319,90,142,205,345,550,43,46,12,55,186,426
139,Tremaine Fowlkes,SF,28,IND,8,0,56,9,17,1,3,8,14,0,2,3,5,8,0,2,0,5,7,19
140,Adonal Foyle,C,29,GSW,78,50,1700,156,311,0,0,156,311,40,72,165,264,429,56,26,159,58,201,352
141,Richie Frahm,SG,27,POR,43,0,499,56,140,31,80,25,60,21,25,17,44,61,30,15,4,14,35,164
142,Steve Francis,PG,27,ORL,78,78,2978,563,1330,38,127,525,1203,499,606,126,324,450,547,112,28,317,273,1663
143,Matt Freije,PF,23,NOH,23,11,441,37,127,14,54,23,73,5,8,16,45,61,20,13,2,17,40,93
144,Lawrence Funderburke,PF,34,CHI,2,0,21,3,6,0,0,3,6,3,5,1,2,3,0,0,0,0,2,9
145,Dan Gadzuric,C,26,MIL,81,81,1783,243,451,0,0,243,451,107,199,261,413,674,30,47,106,81,224,593
146,Reece Gaines,PG,24,TOT,21,0,187,17,50,4,14,13,36,3,4,1,13,14,7,5,1,7,17,41
147,Alex Garcia,SG,24,NOH,8,3,146,18,52,5,18,13,34,3,4,7,8,15,18,4,1,8,15,44
148,Kevin Garnett,PF,28,MIN,82,82,3121,683,1360,6,25,677,1335,445,549,247,861,1108,466,121,112,222,207,1817
149,Pat Garrity,PF,28,ORL,71,0,955,123,306,49,147,74,159,29,33,21,103,124,30,19,9,30,107,324
150,Pau Gasol,PF,24,MEM,56,53,1790,357,695,1,6,356,689,282,367,130,280,410,135,37,93,137,146,997
151,Devean George,SF,27,LAL,15,3,306,37,104,21,58,16,46,15,20,13,40,53,14,8,2,12,32,110
152,Eddie Gill,PG,26,IND,73,3,1021,81,242,36,117,45,125,71,81,16,96,112,83,59,5,60,105,269
153,Kendall Gill,SG,36,MIL,14,0,284,32,80,3,9,29,71,18,20,11,26,37,27,14,4,9,37,85
154,Manu Ginóbili,SG,27,SAS,74,74,2193,367,780,97,258,270,522,355,442,75,254,329,288,119,27,172,190,1186
155,Gordan Giriček,SG,27,UTA,81,44,1660,283,632,38,105,245,527,111,137,25,157,182,137,46,11,90,155,715
156,Dion Glover,SG,26,SAS,7,0,68,8,22,1,8,7,14,8,10,3,8,11,4,3,3,2,9,25
157,Anthony Goldwire,PG,33,TOT,33,2,537,57,136,32,80,25,56,26,31,10,49,59,78,15,0,15,32,172
158,Drew Gooden,PF,23,CLE,82,80,2523,464,943,5,28,459,915,251,310,207,546,753,130,77,76,133,233,1184
159,Ben Gordon,SG,21,CHI,82,3,2002,434,1056,134,331,300,725,233,270,55,160,215,164,53,10,186,224,1235
160,Brian Grant,C,32,LAL,69,8,1136,103,209,0,0,103,209,57,79,101,156,257,34,23,23,43,175,263
161,Willie Green,SG,23,PHI,57,21,1066,155,423,30,105,125,318,97,125,22,111,133,100,34,6,75,121,437
162,Adrian Griffin,SF,30,CHI,69,1,667,58,161,2,9,56,152,33,44,52,94,146,53,43,4,30,78,151
163,Eddie Griffin,PF,22,MIN,70,0,1492,202,522,67,204,135,318,56,78,128,325,453,53,23,118,55,120,527
164,Tom Gugliotta,PF,35,TOT,47,9,966,99,241,8,26,91,215,33,43,56,135,191,68,41,17,57,104,239
165,Marcus Haislip,PF,24,IND,9,0,106,13,38,0,1,13,37,6,11,5,10,15,3,2,2,6,15,32
166,Darvin Ham,SF,31,DET,47,0,275,17,37,0,0,17,37,12,31,19,16,35,5,6,7,8,39,46
167,Richard Hamilton,SG,26,DET,76,76,2926,510,1160,36,118,474,1042,368,429,74,221,295,372,77,13,217,232,1424
168,Zendon Hamilton,C,29,MIL,16,0,159,11,32,0,0,11,32,29,48,18,24,42,6,5,2,12,26,51
169,Ben Handlogten,C,31,UTA,21,5,297,43,83,0,1,43,82,9,17,23,42,65,13,7,5,18,55,95
170,Anfernee Hardaway,SF,33,NYK,37,0,894,110,260,15,50,95,210,34,46,19,70,89,74,28,3,50,79,269
171,Matt Harpring,SF,28,UTA,78,55,2584,418,855,9,43,409,812,245,315,196,284,480,142,70,16,133,250,1090
172,Al Harrington,SF,24,ATL,66,66,2550,453,986,16,74,437,912,236,351,145,316,461,208,85,16,204,249,1158
173,Junior Harrington,SG,24,NOH,29,7,550,64,178,6,19,58,159,29,35,13,50,63,62,25,5,41,72,163
174,Othella Harrington,PF,31,CHI,70,28,1271,217,424,0,0,217,424,127,177,106,186,292,56,24,18,84,188,561
175,Devin Harris,PG,21,DAL,76,19,1173,157,366,44,131,113,235,78,103,28,74,102,169,77,19,82,139,436
176,Lucious Harris,SG,34,CLE,73,4,1128,118,299,21,65,97,234,56,69,39,82,121,49,27,6,29,68,313
177,David Harrison,C,22,IND,43,14,760,106,184,0,0,106,184,52,91,48,87,135,13,16,55,53,134,264
178,Jason Hart,PG,26,CHA,74,27,1887,257,573,35,95,222,478,157,200,18,185,203,367,99,14,102,167,706
179,Donnell Harvey,PF,24,NJN,3,0,16,2,2,0,0,2,2,4,4,2,5,7,1,1,1,1,2,8
180,Udonis Haslem,PF,24,MIA,80,80,2675,346,641,0,4,346,637,178,225,239,487,726,108,63,41,113,260,870
181,Trenton Hassell,SG,25,MIN,82,51,2068,225,475,1,11,224,464,90,114,80,139,219,128,30,30,64,200,541
182,Jarvis Hayes,SF,23,WAS,54,22,1560,206,530,42,123,164,407,99,118,41,186,227,90,49,9,62,107,553
183,Brendan Haywood,C,25,WAS,68,68,1865,239,427,0,0,239,427,159,261,202,262,464,57,52,114,96,218,637
184,Alan Henderson,PF,32,DAL,78,10,1203,116,220,0,2,116,218,41,76,164,184,348,21,29,37,49,149,273
185,Nenê Hilário,C,22,DEN,55,18,1317,194,386,0,2,194,384,140,212,104,221,325,84,50,48,94,167,528
186,Grant Hill*,SF,32,ORL,67,67,2338,517,1015,3,13,514,1002,280,341,77,241,318,220,97,28,161,144,1317
187,Kirk Hinrich,PG,24,CHI,77,77,2800,445,1122,145,408,300,714,171,216,32,272,304,494,122,21,176,244,1206
188,Fred Hoiberg,SG,32,MIN,76,0,1272,139,284,70,145,69,139,89,102,32,149,181,85,50,15,20,105,437
189,Robert Horry,PF,34,SAS,75,16,1396,157,375,51,138,106,237,86,109,91,177,268,80,67,60,69,138,451
191,Allan Houston,SG,33,NYK,20,11,532,85,205,31,80,54,125,36,43,4,19,23,42,8,2,21,40,237
192,Dwight Howard,PF,19,ORL,82,82,2670,352,677,0,2,352,675,277,413,287,536,823,75,77,136,165,232,981
193,Josh Howard,SF,24,DAL,76,76,2446,377,793,34,115,343,678,170,232,169,315,484,109,116,49,122,211,958
194,Juwan Howard,PF,31,HOU,61,47,1624,244,541,0,1,244,540,97,115,126,220,346,94,32,5,79,143,585
195,Troy Hudson,PG,28,MIN,79,32,1729,266,664,89,258,177,406,70,90,19,86,105,283,27,6,113,121,691
196,Larry Hughes,SG,26,WAS,61,61,2358,467,1086,59,209,408,877,352,453,74,308,382,285,176,18,153,168,1345
197,Ryan Humphrey,SF,25,MEM,35,0,317,42,103,0,2,42,101,18,37,50,37,87,6,10,1,23,35,102
198,Kris Humphries,PF,19,UTA,67,4,873,116,287,2,6,114,281,44,101,73,124,197,43,25,18,52,96,278
199,Brandon Hunter,PF,24,ORL,31,0,224,37,73,0,0,37,73,21,39,25,44,69,3,4,7,22,42,95
200,Lindsey Hunter,SG,34,DET,76,3,1144,108,302,23,84,85,218,46,58,38,85,123,130,68,13,68,125,285
201,Steven Hunter,C,23,PHO,76,3,1046,135,220,0,1,135,219,78,163,98,129,227,13,4,102,44,131,348
202,Andre Iguodala,SG,21,PHI,82,82,2686,269,546,47,142,222,404,156,210,89,375,464,246,138,48,139,204,741
203,Zydrunas Ilgauskas,C,29,CLE,78,78,2615,458,979,2,7,456,972,402,503,299,373,672,100,53,165,191,313,1320
204,Didier Ilunga-Mbenga,C,24,DAL,15,1,58,6,14,0,0,6,14,3,4,3,5,8,0,0,5,5,13,15
205,Allen Iverson*,PG,29,PHI,75,75,3174,771,1818,104,338,667,1480,656,786,51,248,299,596,180,9,344,140,2302
206,Royal Ivey,PG,23,ATL,62,5,809,85,198,3,9,82,189,47,67,19,65,84,103,39,7,58,140,220
207,Bobby Jackson,SG,31,SAC,25,0,536,109,255,33,96,76,159,50,58,23,62,85,59,14,2,28,58,301
208,Jermaine Jackson,SG,28,NYK,21,0,230,17,33,0,2,17,31,8,13,3,20,23,24,7,1,10,26,42
209,Jim Jackson,SF,34,TOT,64,27,1987,248,582,122,295,126,287,54,58,33,236,269,183,35,5,115,153,672
210,Luke Jackson,SF,23,CLE,10,0,43,10,27,4,6,6,21,5,6,2,4,6,3,0,0,2,4,29
211,Marc Jackson,C,30,PHI,81,23,1976,340,731,0,2,340,729,289,349,184,222,406,81,32,18,131,171,969
212,Stephen Jackson,SF,26,IND,51,49,1806,330,819,103,286,227,533,190,229,44,206,250,119,64,14,123,154,953
214,Jerome James,C,29,SEA,80,80,1330,174,342,0,2,174,340,47,65,81,160,241,19,23,111,88,279,395
215,LeBron James,SF,20,CLE,80,80,3388,795,1684,108,308,687,1376,477,636,111,477,588,577,177,52,262,146,2175
216,Mike James,PG,29,TOT,74,5,1859,331,751,100,259,231,492,109,145,35,173,208,263,65,6,106,174,871
217,Antawn Jamison,PF,28,WAS,68,68,2605,519,1189,71,208,448,981,225,296,160,359,519,154,55,16,118,151,1334
218,Marko Jarić,PG,26,LAC,50,41,1656,189,457,56,151,133,306,59,82,20,141,161,303,84,17,98,107,493
219,Al Jefferson,PF,20,BOS,71,1,1051,195,369,0,3,195,366,85,135,119,193,312,24,22,55,66,195,475
220,Richard Jefferson,SF,24,NJN,33,33,1355,238,564,30,89,208,475,227,269,49,191,240,133,33,17,132,109,733
221,Jared Jeffries,SF,23,WAS,77,71,2007,203,434,16,51,187,383,101,173,152,222,374,151,66,35,114,206,523
222,Horace Jenkins,PG,30,DET,15,0,104,15,45,0,9,15,36,12,13,3,6,9,9,5,1,7,6,42
223,Britton Johnsen,SF,25,IND,6,1,87,6,22,0,4,6,18,0,0,5,5,10,4,1,0,3,10,12
224,Anthony Johnson,PG,30,IND,63,36,1747,203,456,41,108,162,348,85,113,32,147,179,302,59,15,96,144,532
225,DerMarr Johnson,SG,24,DEN,71,40,1232,185,371,53,148,132,223,80,101,43,108,151,75,43,18,65,140,503
226,Ervin Johnson,C,37,MIN,46,23,410,28,54,1,1,27,53,16,25,43,70,113,6,7,13,18,86,73
227,Joe Johnson,SF,23,PHO,82,82,3240,544,1179,177,370,367,809,135,180,120,302,422,291,79,24,148,167,1400
228,Linton Johnson,SF,24,SAS,2,0,15,0,2,0,1,0,1,0,0,0,3,3,0,1,0,1,1,0
229,Dahntay Jones,SG,24,MEM,52,7,649,83,190,23,60,60,130,44,64,11,58,69,21,13,11,29,81,233
230,Damon Jones,PG,28,MIA,82,66,2576,331,726,225,521,106,205,68,86,14,217,231,350,44,5,98,121,955
231,Eddie Jones,SF,33,MIA,80,80,2839,351,820,142,382,209,438,174,216,38,367,405,212,86,38,99,251,1018
232,Fred Jones,SG,25,IND,77,14,2268,275,647,87,229,188,418,176,207,34,208,242,196,61,31,114,171,813
233,James Jones,SF,24,IND,75,24,1330,126,318,66,166,60,152,53,62,39,135,174,57,31,28,43,123,371
234,Jumaine Jones,SF,25,LAL,76,23,1830,210,486,102,261,108,225,55,75,107,291,398,65,44,24,49,165,577
235,Mark Jones,SF,29,ORL,10,0,116,9,31,0,4,9,27,5,10,6,7,13,6,5,2,3,16,23
