Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
25,J.J. Barea,PG,22,DAL,33,1,191,28,78,6,21,22,57,16,24,7,18,25,24,1,1,14,19,78
26,Andrea Bargnani,PF,21,TOR,65,2,1629,267,625,100,268,167,357,117,142,52,203,255,50,32,53,107,180,751
27,Matt Barnes,PF,26,GSW,76,23,1813,275,628,106,290,169,338,90,123,91,259,350,156,73,41,105,188,746
28,Andre Barrett,PG,24,CHI,6,0,29,4,8,0,0,4,8,0,0,1,4,5,7,0,0,4,4,8
29,Earl Barron,C,25,MIA,28,0,203,24,83,0,1,24,82,17,18,19,22,41,5,6,4,11,21,65
30,Brent Barry,SG,35,SAS,75,28,1631,202,425,128,287,74,138,103,117,17,143,160,138,56,12,61,88,635
31,Brandon Bass,PF,21,NOK,21,3,162,15,44,0,1,15,43,12,16,13,30,43,3,2,3,10,16,42
32,Maceo Baston,PF,31,IND,47,2,405,49,76,3,7,46,69,37,47,21,53,74,16,12,18,32,65,138
33,Esteban Batista,PF,23,ATL,13,0,81,8,16,0,0,8,16,4,7,7,23,30,4,3,0,4,13,20
34,Tony Battie,PF,30,ORL,66,66,1575,176,360,0,1,176,359,52,77,92,252,344,35,29,30,61,185,404
35,Shane Battier,SF,28,HOU,82,82,2988,292,654,157,373,135,281,88,113,67,271,338,175,79,60,72,190,829
36,Charlie Bell,SG,27,MIL,82,64,2848,426,974,127,361,299,613,131,168,57,181,238,247,97,4,104,213,1110
37,Raja Bell,SG,30,PHO,78,78,2917,410,950,205,496,205,454,118,152,48,203,251,196,50,22,83,233,1143
38,Mike Bibby,PG,28,SAC,82,82,2784,471,1166,173,481,298,685,288,347,39,224,263,388,88,6,197,139,1403
39,Andris Biedriņš,C,20,GSW,82,63,2382,348,581,0,0,348,581,87,167,251,511,762,88,67,136,119,304,783
40,Chauncey Billups,PG,30,DET,70,70,2533,348,815,109,316,239,499,386,437,23,214,237,502,84,17,140,161,1191
41,Steve Blake,PG,26,TOT,82,42,2225,209,509,67,208,142,301,43,64,21,148,169,408,61,8,129,121,528
42,Will Blalock,PG,23,DET,14,0,166,9,30,1,5,8,25,6,6,6,9,15,17,5,0,12,9,25
43,Andray Blatche,PF,20,WAS,56,13,682,86,197,4,27,82,170,30,49,77,114,191,39,17,32,49,94,206
44,Mark Blount,C,31,MIN,82,81,2544,427,839,9,31,418,808,147,195,136,369,505,67,43,58,159,239,1010
45,Keith Bogans,SG,26,ORL,59,18,990,99,245,53,137,46,108,47,63,16,77,93,59,28,2,46,98,298
46,Andrew Bogut,C,22,MIL,66,66,2258,348,629,1,5,347,624,112,194,168,416,584,198,49,35,150,216,809
47,Matt Bonner,PF,26,SAS,56,0,653,106,237,36,94,70,143,27,38,64,92,156,22,17,11,25,67,275
48,Josh Boone,PF,22,NJN,61,0,669,99,171,0,0,99,171,56,103,64,112,176,10,11,21,33,94,254
49,Calvin Booth,C,30,WAS,44,1,380,31,66,1,2,30,64,6,10,27,54,81,18,4,29,9,71,69
50,Carlos Boozer,PF,25,UTA,74,74,2557,647,1154,0,0,647,1154,255,372,235,632,867,221,70,21,194,217,1549
51,Chris Bosh,C,22,TOR,69,69,2658,543,1094,12,35,531,1059,463,590,186,555,741,175,39,90,179,163,1561
52,Bruce Bowen,SF,35,SAS,82,82,2464,189,467,89,232,100,235,43,73,23,200,223,117,62,25,65,175,510
53,Earl Boykins,PG,30,TOT,66,23,2031,323,769,95,239,228,530,220,245,49,90,139,291,56,2,120,92,961
54,Cedric Bozeman,SG,23,ATL,23,5,199,11,39,2,13,9,26,2,6,3,20,23,9,5,2,9,32,26
55,Elton Brand,PF,27,LAC,80,80,3077,645,1211,1,1,644,1210,351,461,268,476,744,235,77,179,202,238,1642
56,Ronnie Brewer,SG,21,UTA,56,14,675,102,193,0,9,102,184,56,83,37,38,75,24,37,6,24,44,260
57,Primož Brezec,C,27,CHA,58,40,838,122,274,1,3,121,271,43,68,80,104,184,23,11,23,38,161,288
58,Andre Brown,PF,25,SEA,38,0,271,42,74,0,1,42,73,9,15,26,48,74,2,6,4,29,26,93
59,Dee Brown,PG,22,UTA,49,0,450,32,98,6,28,26,70,24,37,8,32,40,83,22,7,31,51,94
60,Devin Brown,SG,28,NOK,58,49,1662,233,555,81,227,152,328,123,155,55,196,251,149,44,9,91,139,670
61,Kwame Brown,C,24,LAL,41,28,1132,143,242,0,1,143,241,59,134,81,163,244,75,39,49,76,124,345
62,P.J. Brown,PF,37,CHI,72,49,1456,170,418,0,2,170,416,96,122,129,218,347,48,24,52,85,187,436
63,Shannon Brown,SG,21,CLE,23,5,202,28,74,7,25,21,49,10,14,6,15,21,10,7,3,14,24,73
64,Kobe Bryant,SG,28,LAL,77,77,3140,813,1757,137,398,676,1359,667,768,75,364,439,413,111,36,255,205,2430
65,Greg Buckner,SG,30,DAL,76,11,1372,123,299,32,103,91,196,27,34,35,123,158,70,47,7,40,152,305
66,Pat Burke,C,33,PHO,23,0,164,23,65,6,22,17,43,8,13,12,35,47,5,3,2,7,19,60
67,Caron Butler,SF,26,WAS,63,63,2474,451,975,18,72,433,903,283,328,147,320,467,233,134,17,181,188,1203
68,Jackie Butler,C,21,SAS,11,2,103,16,35,0,0,16,35,9,10,6,16,22,5,2,0,10,16,41
69,Rasual Butler,SF,27,NOK,81,38,2223,314,788,134,363,180,425,56,87,42,214,256,63,40,54,67,148,818
70,Andrew Bynum,C,19,LAL,82,53,1793,247,443,0,3,247,440,143,214,139,345,484,94,12,128,115,249,637
71,José Calderón,PG,25,TOR,77,11,1614,263,505,25,75,238,430,117,143,21,113,134,387,63,5,110,136,668
72,Marcus Camby,C,32,DEN,70,70,2369,312,659,0,2,312,657,161,221,164,652,816,223,87,231,122,183,785
73,Brian Cardinal,PF,29,MEM,28,1,313,42,85,18,44,24,41,25,27,13,46,59,31,22,1,23,42,127
74,Rodney Carney,SF,22,PHI,67,35,1169,182,392,25,72,157,320,53,87,39,89,128,26,38,23,43,118,442
75,Matt Carroll,SG,26,CHA,72,47,1878,285,658,111,267,174,391,188,208,35,172,207,91,53,9,73,176,869
76,Anthony Carter,PG,31,DEN,2,0,37,3,8,0,2,3,6,0,0,0,3,3,11,0,1,6,4,6
77,Vince Carter,SG,30,NJN,82,82,3126,726,1598,156,437,570,1161,462,576,114,378,492,393,82,30,217,266,2070
78,Sam Cassell,PG,37,LAC,58,30,1407,261,625,32,109,229,516,160,182,27,140,167,270,28,8,101,126,714
79,Kelvin Cato,C,32,NYK,18,0,95,7,22,0,0,7,22,8,12,12,19,31,0,3,10,6,10,22
80,Tyson Chandler,C,24,NOK,73,73,2525,292,468,0,1,292,467,106,201,320,584,904,66,37,129,126,244,690
81,Josh Childress,SG,23,ATL,55,13,2024,261,518,26,77,235,441,167,210,123,217,340,127,58,36,80,118,715
82,Doug Christie,SG,36,LAC,7,0,82,5,17,1,6,4,11,2,3,3,8,11,8,3,1,5,11,13
83,Speedy Claxton,PG,28,ATL,42,31,1054,91,278,6,28,85,250,33,60,12,69,81,185,72,4,75,131,221
84,Jarron Collins,C,28,UTA,82,9,913,75,170,0,0,75,170,54,83,71,100,171,60,13,8,37,147,204
85,Jason Collins,PF,28,NJN,80,78,1844,55,151,0,2,55,149,59,127,90,226,316,46,40,38,73,273,169
86,Mardy Collins,SF,22,NYK,52,9,777,87,228,13,47,74,181,48,82,28,76,104,83,32,3,57,75,235
87,Nick Collison,C,26,SEA,82,56,2378,318,636,0,2,318,634,154,199,229,437,666,82,48,66,123,289,790
89,Brian Cook,PF,26,LAL,65,24,1018,185,408,46,115,139,293,34,47,61,154,215,65,25,27,51,134,450
90,Jamal Crawford,SG,26,NYK,59,36,2198,354,886,103,322,251,564,228,272,44,145,189,259,57,8,162,114,1039
91,Austin Croshere,PF,31,DAL,61,2,727,78,222,26,91,52,131,45,52,33,153,186,44,14,6,33,68,227
92,Eddy Curry,C,24,NYK,81,81,2849,585,1016,1,1,584,1015,405,659,195,376,571,68,34,40,295,265,1576
93,Samuel Dalembert,C,25,PHI,82,82,2535,356,658,0,2,356,656,167,224,239,494,733,64,47,159,161,287,879
94,Erick Dampier,C,31,DAL,76,73,1915,209,334,0,0,209,334,119,191,217,349,566,44,24,82,107,239,537
95,Antonio Daniels,SG,31,WAS,80,8,1761,172,389,19,63,153,326,208,250,18,133,151,290,39,9,69,79,571
96,Marquis Daniels,SG,26,IND,45,4,800,129,281,6,26,123,255,56,80,26,56,82,57,27,7,55,56,320
97,Baron Davis,PG,27,GSW,63,62,2221,452,1030,85,280,367,750,275,369,51,225,276,509,135,29,193,181,1264
98,Dale Davis,C,37,DET,46,6,464,33,74,0,0,33,74,17,26,59,78,137,12,10,34,15,59,83
99,Paul Davis,C,22,LAC,31,0,180,22,52,0,0,22,52,7,10,21,23,44,7,6,5,8,28,51
100,Ricky Davis,SF,27,MIN,81,81,3021,506,1089,123,310,383,779,239,285,54,261,315,385,80,23,210,189,1374
101,Carlos Delfino,SG,24,DET,82,1,1372,156,376,46,138,110,238,70,89,67,199,266,88,46,8,61,97,428
102,Luol Deng,SF,21,CHI,82,82,3071,630,1218,1,7,629,1211,279,359,148,431,579,204,97,48,153,167,1540
103,Boris Diaw,PF,24,PHO,73,59,2268,306,569,15,45,291,524,82,120,91,226,317,352,28,38,154,177,709
104,Yakhouba Diawara,SG,24,DEN,64,19,1177,100,292,49,170,51,122,35,53,27,83,110,55,30,7,37,132,284
105,Dan Dickau,PG,28,POR,50,3,444,54,151,16,61,38,90,42,53,7,36,43,70,14,1,27,55,166
106,Travis Diener,PG,24,ORL,26,0,288,34,80,18,50,16,30,12,15,3,15,18,35,4,0,13,27,98
107,Ike Diogu,PF,23,TOT,59,2,760,127,266,0,0,127,266,112,140,75,128,203,25,8,26,67,122,366
108,DeSagana Diop,C,25,DAL,81,9,1480,71,151,0,1,71,150,48,86,166,272,438,30,40,113,63,244,190
109,Juan Dixon,SG,28,TOT,81,6,1926,299,703,79,226,220,477,101,116,27,131,158,123,76,9,101,177,778
110,Michael Doleac,C,29,MIA,56,0,698,82,175,0,1,82,174,36,41,44,111,155,22,18,15,30,96,200
111,Keyon Dooling,SG,26,ORL,66,2,1435,188,458,31,96,157,362,114,141,22,64,86,112,52,15,72,125,521
112,Quincy Douby,PG,22,SAC,42,0,359,48,126,12,50,36,76,11,15,11,26,37,15,15,4,15,21,119
113,Chris Duhon,PG,24,CHI,78,30,1906,197,483,88,245,109,238,76,101,23,146,169,310,69,6,105,150,558
114,Tim Duncan,C,30,SAS,80,80,2726,618,1131,1,9,617,1122,362,568,213,633,846,273,66,190,224,203,1599
116,Ronald Dupree,SF,26,DET,19,0,94,11,31,0,0,11,31,3,9,5,12,17,5,5,1,3,12,25
117,Monta Ellis,SG,21,GSW,77,53,2638,480,1010,39,143,441,867,273,358,62,181,243,319,132,21,221,210,1272
118,Francisco Elson,C,30,SAS,70,41,1332,144,282,0,2,144,280,62,80,81,255,336,55,31,59,86,184,350
120,Maurice Evans,SG,28,LAL,76,10,1732,234,542,48,133,186,409,122,155,93,128,221,74,38,14,57,126,638
121,Reggie Evans,PF,26,DEN,66,11,1127,117,215,0,0,117,215,91,183,156,304,460,45,42,16,95,144,325
122,Daniel Ewing,PG,23,LAC,61,3,712,65,161,14,44,51,117,35,45,9,64,73,90,32,4,50,62,179
123,Jordan Farmar,PG,20,LAL,72,2,1090,124,294,45,137,79,157,27,38,22,97,119,137,44,7,73,77,320
124,Desmon Farmer,SG,25,SEA,8,0,32,5,15,2,8,3,7,1,1,0,1,1,9,1,0,1,2,13
125,Raymond Felton,PG,22,CHA,78,75,2832,393,1024,103,312,290,712,204,256,51,216,267,545,118,10,230,180,1093
126,Michael Finley,SF,33,SAS,82,16,1823,273,663,104,286,169,377,90,98,34,189,223,108,32,16,46,76,740
127,Derek Fisher,SG,32,UTA,82,61,2287,258,675,48,156,210,519,262,307,30,119,149,274,83,6,120,234,826
128,T.J. Ford,PG,23,TOR,75,71,2243,393,902,21,69,372,833,240,293,53,183,236,595,101,8,231,186,1047
129,Danny Fortson,C,30,SEA,14,6,158,15,30,0,1,15,29,10,13,13,30,43,1,1,0,15,38,40
130,Jeff Foster,C,30,IND,75,43,1740,122,260,0,1,122,259,78,122,253,356,609,57,62,37,70,202,322
131,Randy Foye,PG,23,MIN,82,12,1879,300,691,68,185,232,506,164,192,49,169,218,232,53,21,152,184,832
132,Adonal Foyle,C,31,GSW,48,6,475,48,85,0,0,48,85,11,25,51,75,126,19,11,50,23,61,107
133,Steve Francis,SG,29,NYK,44,30,1237,140,343,42,111,98,232,175,211,33,124,157,170,41,12,100,126,497
134,Matt Freije,PF,25,ATL,19,0,147,16,54,3,22,13,32,5,6,8,16,24,7,3,1,3,13,40
135,Channing Frye,PF,23,NYK,72,59,1896,298,689,3,18,295,671,85,108,91,304,395,67,36,42,100,216,684
136,Dan Gadzuric,C,28,MIL,54,8,840,108,228,0,1,108,227,42,90,94,152,246,29,22,32,49,141,258
137,Jorge Garbajosa,PF,29,TOR,67,60,1909,222,529,66,193,156,336,57,78,48,282,330,125,78,15,64,90,567
138,Francisco García,SF,25,SAC,79,5,1410,163,380,53,149,110,231,95,114,53,152,205,87,45,43,70,190,474
139,Kevin Garnett,PF,30,MIN,76,76,2995,638,1341,12,56,626,1285,416,498,183,792,975,313,89,126,205,184,1704
140,Pat Garrity,PF,30,ORL,33,0,277,22,70,11,32,11,38,16,18,12,30,42,14,7,0,14,37,71
141,Pau Gasol,C,26,MEM,59,59,2133,462,858,3,11,459,847,299,400,149,432,581,201,29,126,162,137,1226
142,Rudy Gay,SF,20,MEM,78,43,2103,321,760,52,143,269,617,152,209,93,255,348,100,71,74,140,192,846
143,Mickaël Gelabale,SF,23,SEA,70,14,1239,122,264,11,47,111,217,66,82,59,114,173,56,24,22,49,108,321
144,Devean George,SF,29,DAL,60,17,1283,146,370,53,150,93,220,36,48,57,156,213,33,46,23,51,143,381
145,Daniel Gibson,PG,20,CLE,60,16,988,98,231,52,124,46,107,28,39,28,64,92,69,23,8,44,94,276
146,Manu Ginóbili,SG,29,SAS,75,36,2060,396,854,128,323,268,531,320,372,59,268,327,263,109,27,157,155,1240
147,Gordan Giriček,SG,29,UTA,61,6,1188,176,381,52,122,124,259,71,87,24,105,129,63,28,5,64,122,475
148,Andreas Glyniadakis,C,25,SEA,13,4,81,8,17,0,0,8,17,1,2,2,6,8,1,0,0,9,19,17
149,Ryan Gomes,PF,24,BOS,73,60,2275,338,723,16,42,322,681,189,233,125,282,407,119,48,13,105,169,881
150,Drew Gooden,PF,25,CLE,80,80,2238,371,784,1,6,370,778,142,199,263,418,681,88,70,28,115,210,885
151,Ben Gordon,SG,23,CHI,82,51,2704,609,1338,155,375,454,963,380,440,35,223,258,296,64,17,249,252,1753
152,Joey Graham,SF,24,TOR,79,21,1319,192,388,9,31,183,357,110,131,55,193,248,44,30,4,49,161,503
153,Stephen Graham,SG,24,POR,14,1,165,17,40,3,11,14,29,8,9,6,15,21,5,4,1,13,25,45
154,Danny Granger,SF,23,IND,82,57,2785,398,868,110,288,288,580,236,294,114,267,381,114,67,61,135,245,1142
155,Gerald Green,SF,21,BOS,81,26,1780,310,739,95,258,215,481,128,159,68,140,208,83,41,24,120,198,843
156,Willie Green,SG,25,PHI,74,36,1842,357,868,51,157,306,711,74,111,42,116,158,112,56,4,106,144,839
157,Orien Greene,SG,24,IND,41,0,254,23,62,2,11,21,51,15,25,12,32,44,22,17,4,28,38,63
158,Lynn Greer,SG,27,MIL,41,0,432,61,141,18,52,43,89,27,32,2,25,27,53,17,1,18,32,167
159,Adrian Griffin,SF,32,CHI,54,1,585,61,129,0,6,61,123,15,19,40,69,109,59,32,4,38,78,137
160,Eddie Griffin,PF,24,MIN,13,0,92,7,27,0,1,7,26,4,5,7,18,25,4,0,7,6,8,18
161,Mike Hall,SF,22,WAS,2,0,13,1,4,0,0,1,4,0,0,1,1,2,1,0,0,0,1,2
162,Richard Hamilton,SG,28,DET,75,75,2763,547,1170,44,129,503,1041,347,403,75,207,282,285,59,15,159,232,1485
163,Matt Harpring,SF,30,UTA,77,2,1965,322,656,13,39,309,617,237,309,117,236,353,99,52,11,118,232,894
164,Al Harrington,PF,26,TOT,78,78,2563,495,1083,127,293,368,790,168,242,151,345,496,149,65,24,169,269,1285
165,Junior Harrington,PG,26,MEM,29,8,543,57,137,7,26,50,111,31,46,12,56,68,89,21,5,52,79,152
166,Othella Harrington,PF,33,CHA,26,0,220,25,56,0,0,25,56,17,22,13,25,38,6,1,1,15,49,67
167,Devin Harris,PG,23,DAL,80,61,2081,292,593,14,50,278,543,215,261,45,151,196,296,96,21,146,242,813
168,David Harrison,C,24,IND,24,2,190,30,58,0,0,30,58,11,22,9,33,42,6,5,12,26,47,71
169,Jason Hart,PG,28,TOT,36,22,846,100,224,7,29,93,195,42,47,14,84,98,103,44,1,38,83,249
170,Udonis Haslem,PF,26,MIA,79,79,2483,353,717,0,4,353,713,138,203,188,466,654,97,49,26,110,236,844
171,Trenton Hassell,SG,27,MIN,76,68,2223,217,443,6,25,211,418,72,92,83,160,243,203,22,26,80,144,512
172,Chuck Hayes,PF,23,HOU,78,43,1714,192,335,0,0,192,335,55,89,204,317,521,47,70,18,64,281,439
173,Jarvis Hayes,SF,25,WAS,81,17,1626,224,546,66,183,158,363,71,84,42,168,210,80,48,13,56,160,585
174,Brendan Haywood,C,27,WAS,77,49,1740,198,355,0,0,198,355,115,210,195,282,477,47,34,88,90,208,511
175,Luther Head,SG,24,HOU,80,10,2211,306,700,177,401,129,299,83,105,31,221,252,194,76,5,137,133,872
176,Alan Henderson,PF,34,PHI,38,5,418,43,67,0,0,43,67,33,47,48,59,107,10,9,12,12,62,119
177,Walter Herrmann,PF,27,CHA,48,12,936,174,330,53,115,121,215,41,53,28,111,139,26,17,7,32,76,442
178,Nenê Hilário,C,24,DEN,64,42,1715,294,516,0,1,294,515,195,283,150,299,449,77,62,59,127,209,783
179,Grant Hill*,SG,34,ORL,65,64,2009,342,660,2,12,340,648,248,324,53,184,237,138,61,25,144,146,934
180,Kirk Hinrich,PG,26,CHI,80,80,2839,475,1061,140,337,335,724,237,284,32,242,274,500,100,23,191,274,1327
181,Robert Hite,SG,23,MIA,12,0,136,19,60,5,23,14,37,8,12,4,12,16,8,3,2,6,8,51
182,Julius Hodge,SG,23,TOT,9,1,65,6,12,0,0,6,12,3,4,2,6,8,12,4,0,3,6,15
183,Ryan Hollins,C,22,CHA,27,0,185,20,36,0,0,20,36,24,40,11,20,31,1,4,7,16,40,64
184,Robert Horry,PF,36,SAS,68,8,1124,90,251,50,149,40,102,38,64,73,156,229,77,45,41,44,105,268
185,Eddie House,SG,28,NJN,56,1,946,180,421,75,175,105,246,33,36,14,78,92,67,27,3,27,69,468
186,Dwight Howard,C,21,ORL,82,82,3023,526,873,1,2,525,871,390,666,283,725,1008,158,70,156,317,245,1443
187,Josh Howard,SF,26,DAL,70,69,2455,493,1075,92,239,401,836,243,294,130,345,475,127,82,56,123,180,1321
188,Juwan Howard,PF,33,HOU,80,38,2123,309,665,0,0,309,665,155,188,138,332,470,131,29,8,112,205,773
189,Troy Hudson,PG,30,MIN,34,6,554,74,195,28,80,46,115,26,32,8,40,48,73,14,2,40,23,202
190,Larry Hughes,SG,28,CLE,70,68,2596,381,953,74,222,307,731,209,309,41,226,267,256,89,26,154,164,1045
191,Kris Humphries,PF,21,TOR,60,2,670,87,185,0,0,87,185,53,79,78,109,187,18,14,21,32,98,227
192,Lindsey Hunter,PG,36,DET,52,0,745,94,244,38,119,56,125,30,33,9,38,47,93,34,7,35,56,256
193,Steven Hunter,PF,25,PHI,70,41,1605,188,326,0,0,188,326,74,151,114,221,335,26,13,76,65,137,450
194,Andre Iguodala,SG,23,PHI,76,76,3062,443,991,48,155,395,836,452,551,77,357,434,432,152,33,261,200,1386
195,Zydrunas Ilgauskas,C,31,CLE,78,78,2130,385,793,0,1,385,792,155,192,242,357,599,123,48,98,141,257,925
196,Mile Ilić,C,22,NJN,5,0,6,0,3,0,0,0,3,0,0,0,1,1,0,0,0,3,1,0
197,Didier Ilunga-Mbenga,C,26,DAL,21,0,79,5,16,0,0,5,16,7,8,3,8,11,6,3,5,5,17,17
198,Ersan İlyasova,PF,19,MIL,66,14,973,139,363,54,148,85,215,70,89,58,131,189,49,27,17,51,147,402
200,Royal Ivey,PG,25,ATL,53,18,539,64,143,5,16,59,127,24,35,15,36,51,45,24,4,31,62,157
201,Jarrett Jack,PG,23,POR,79,79,2651,320,705,63,180,257,525,243,279,18,190,208,417,86,9,187,202,946
202,Bobby Jackson,SG,33,NOK,56,2,1330,204,518,54,165,150,353,130,168,42,136,178,141,50,6,78,98,592
203,Luke Jackson,SF,25,TOT,13,2,138,19,43,5,17,14,26,5,9,2,8,10,13,5,1,7,15,48
204,Marc Jackson,PF,32,NOK,56,25,1025,159,388,0,1,159,387,90,103,62,130,192,58,21,7,65,89,408
206,Jerome James,C,31,NYK,41,11,273,33,79,0,0,33,79,10,18,21,45,66,3,6,15,23,73,76
207,LeBron James,SF,22,CLE,78,78,3190,772,1621,99,310,673,1311,489,701,83,443,526,470,125,55,250,171,2132
208,Mike James,PG,31,MIN,82,65,2069,297,703,80,215,217,488,154,184,25,138,163,297,55,7,129,171,828
209,Antawn Jamison,PF,30,WAS,70,70,2662,512,1139,138,379,374,760,226,307,134,428,562,136,80,36,104,194,1388
210,Marko Jarić,SG,28,MIN,70,13,1555,136,325,32,85,104,240,67,88,54,130,184,145,75,16,88,172,371
212,Al Jefferson,C,22,BOS,69,60,2319,453,882,0,1,453,881,201,295,237,519,756,88,48,106,136,232,1107
213,Richard Jefferson,SF,26,NJN,55,53,1956,303,665,52,145,251,520,239,326,48,192,240,148,34,8,120,123,897
214,Jared Jeffries,SF,25,NYK,55,43,1307,95,206,2,20,93,186,31,68,111,127,238,67,44,30,61,150,223
215,Alexander Johnson,PF,23,MEM,59,19,753,91,169,0,0,91,169,78,118,50,131,181,17,25,35,47,137,260
216,Amir Johnson,PF,19,DET,8,0,124,18,33,0,3,18,30,11,14,15,22,37,3,5,13,9,19,47
217,Anthony Johnson,PG,32,TOT,67,17,1301,142,343,25,73,117,270,46,61,22,79,101,201,33,3,76,119,355
218,DerMarr Johnson,SF,26,DEN,39,7,419,50,154,19,88,31,66,16,21,10,47,57,17,16,12,27,39,135
219,Joe Johnson,SG,25,ATL,57,57,2359,536,1139,119,312,417,827,235,314,53,186,239,249,60,11,176,115,1426
220,Linton Johnson,PF,26,NOK,54,0,720,93,190,10,30,83,160,30,37,52,111,163,18,33,18,27,101,226
221,Bobby Jones,SF,23,PHI,44,5,336,43,93,1,9,42,84,23,41,22,35,57,16,11,1,18,59,110
222,Dahntay Jones,SG,26,MEM,78,25,1671,220,461,5,12,215,449,138,174,47,106,153,68,39,22,92,192,583
223,Damon Jones,PG,30,CLE,60,0,1173,137,355,89,231,48,124,30,44,9,57,66,94,16,2,36,53,393
224,Dwayne Jones,PF,23,CLE,4,0,18,0,1,0,0,0,1,3,6,1,5,6,0,0,0,2,3,3
225,Eddie Jones,SG,35,TOT,64,41,1594,178,422,78,222,100,200,59,75,31,159,190,109,68,10,47,124,493
226,Fred Jones,SG,27,TOT,63,12,1319,139,361,39,128,100,233,95,114,23,92,115,108,48,16,67,121,412
227,James Jones,SF,26,PHO,76,7,1376,162,440,90,238,72,202,71,81,33,143,176,45,28,42,28,115,485
228,Jumaine Jones,SF,27,PHO,18,0,138,14,51,10,32,4,19,2,2,6,17,23,1,5,1,7,19,40
229,Solomon Jones,PF,22,ATL,58,8,666,65,128,0,1,65,127,59,75,49,87,136,11,11,42,25,124,189
230,Chris Kaman,C,24,LAC,75,66,2176,294,652,0,1,294,651,166,224,160,428,588,79,41,116,147,251,754
231,Jason Kapono,SF,25,MIA,67,35,1767,278,563,108,210,170,353,66,74,26,154,180,81,38,2,70,135,730
232,Viktor Khryapa,PF,24,CHI,33,0,231,27,70,0,6,27,64,19,26,20,37,57,21,10,1,16,53,73
233,Jason Kidd*,PG,33,NJN,80,80,2933,369,908,124,361,245,547,179,230,135,520,655,736,127,23,213,146,1041
234,Tarence Kinsey,SG,22,MEM,48,12,967,139,304,13,46,126,258,78,98,29,68,97,41,53,1,46,57,369
235,Andrei Kirilenko,SF,25,UTA,70,70,2049,197,418,16,75,181,343,174,239,88,241,329,202,74,144,135,172,584
236,Linas Kleiza,PF,22,DEN,79,14,1488,200,474,83,221,117,253,115,135,77,189,266,45,28,14,79,200,598
