Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tariq Abdul-Wahad,SG,25,TOT,61,56,25.9,4.5,10.6,0.0,0.4,4.4,10.2,2.4,3.2,1.7,3.1,4.8,1.6,1.0,0.5,1.7,2.4,11.4
2,Shareef Abdur-Rahim,SF,23,VAN,82,82,39.3,7.2,15.6,0.4,1.2,6.9,14.4,5.4,6.7,2.7,7.4,10.1,3.3,1.1,1.1,3.0,3.0,20.3
3,Cory Alexander,PG,26,DEN,29,2,11.3,1.0,3.4,0.3,1.2,0.7,2.2,0.6,0.8,0.3,1.2,1.4,2.0,0.8,0.1,1.0,1.3,2.8
4,Ray Allen*,SG,24,MIL,82,82,37.4,7.8,17.2,2.1,5.0,5.7,12.2,4.3,4.9,1.0,3.4,4.4,3.8,1.3,0.2,2.2,2.3,22.1
5,Rafer Alston,PG,23,MIL,27,0,13.4,1.0,3.5,0.1,0.5,0.9,3.0,0.1,0.1,0.2,0.7,0.9,2.6,0.4,0.0,1.1,1.1,2.2
6,John Amaechi,C,29,ORL,80,53,21.1,3.8,8.8,0.0,0.1,3.8,8.7,2.8,3.6,0.8,2.6,3.3,1.2,0.4,0.5,1.7,2.0,10.5
7,Derek Anderson,SG,25,LAC,64,58,34.4,5.9,13.4,0.9,2.8,5.0,10.7,4.2,4.8,1.3,2.8,4.0,3.4,1.4,0.2,2.6,2.3,16.9
8,Kenny Anderson,PG,29,BOS,82,82,31.6,5.3,12.0,1.0,2.7,4.3,9.3,2.4,3.1,0.7,2.1,2.7,5.1,1.7,0.1,1.6,2.8,14.0
9,Nick Anderson,SG,32,SAC,72,72,29.1,4.3,10.9,1.8,5.5,2.4,5.3,0.5,1.1,1.2,3.6,4.7,1.7,1.3,0.2,1.3,1.6,10.8
10,Shandon Anderson,SF,26,HOU,82,82,32.9,4.5,9.5,1.0,2.7,3.5,6.7,2.4,3.1,1.1,3.6,4.7,2.9,1.2,0.4,2.4,2.2,12.3
11,Chris Anstey,C,25,CHI,73,11,13.8,2.2,5.0,0.0,0.1,2.2,4.9,1.6,2.0,1.2,2.6,3.8,0.9,0.4,0.3,1.1,2.5,6.0
12,Greg Anthony,PG,32,POR,82,3,18.9,2.1,5.1,1.1,2.8,1.0,2.2,1.1,1.4,0.2,1.4,1.6,2.5,0.7,0.1,1.0,1.7,6.3
13,B.J. Armstrong,PG,32,CHI,27,18,21.6,3.1,6.9,0.5,1.1,2.6,5.8,0.8,0.9,0.1,1.7,1.7,2.9,0.3,0.0,1.5,1.3,7.4
14,Darrell Armstrong,PG,31,ORL,82,82,31.6,5.9,13.6,1.7,4.9,4.2,8.7,2.7,3.0,0.8,2.5,3.3,6.1,2.1,0.1,3.0,1.7,16.2
15,Chucky Atkins,PG,25,ORL,82,0,19.8,3.8,9.0,0.7,2.0,3.1,7.0,1.2,1.6,0.2,1.3,1.5,3.7,0.6,0.0,1.7,1.7,9.5
16,Stacey Augmon,SG,31,POR,59,0,11.7,1.4,3.0,0.0,0.0,1.4,2.9,0.6,0.9,0.7,1.3,2.0,0.9,0.5,0.2,0.6,1.2,3.4
17,Isaac Austin,C,30,WAS,59,23,19.9,2.6,6.0,0.0,0.1,2.5,5.9,1.6,2.3,1.1,3.7,4.8,1.3,0.3,0.6,1.8,2.2,6.7
18,Anthony Avent,PF,30,LAC,49,3,7.7,0.6,2.0,0.0,0.0,0.6,2.0,0.5,0.7,0.5,1.0,1.5,0.2,0.3,0.3,0.5,1.3,1.7
19,William Avery,PG,20,MIN,59,1,8.2,0.9,3.1,0.3,1.1,0.6,2.0,0.4,0.6,0.1,0.5,0.7,1.5,0.2,0.0,0.7,1.0,2.6
20,Toby Bailey,SG,24,PHO,46,2,9.8,1.3,3.0,0.0,0.2,1.2,2.8,1.0,1.4,0.6,1.0,1.6,0.7,0.3,0.1,0.5,1.2,3.5
21,Vin Baker,C,28,SEA,79,75,36.1,6.5,14.3,0.0,0.1,6.5,14.2,3.6,5.2,2.9,4.8,7.7,1.9,0.6,0.8,2.7,3.6,16.6
22,Charles Barkley*,PF,36,HOU,20,18,31.0,5.3,11.1,0.3,1.3,5.0,9.8,3.6,5.5,3.6,6.9,10.5,3.2,0.7,0.2,2.2,2.4,14.5
23,Dana Barros,PG,32,BOS,72,0,15.8,2.7,6.0,0.8,2.0,1.9,4.0,0.9,1.1,0.2,1.2,1.4,1.8,0.4,0.1,0.9,1.1,7.2
24,Brent Barry,SG,28,SEA,80,74,34.1,4.1,8.8,2.1,5.0,2.0,3.9,1.6,2.0,0.6,4.0,4.7,3.6,1.3,0.4,1.8,2.9,11.8
25,Drew Barry,PG,26,TOT,16,0,9.9,0.9,2.1,0.4,1.1,0.5,0.9,0.3,0.3,0.0,0.8,0.8,2.1,0.1,0.0,0.8,1.4,2.6
26,Jon Barry,SG,30,SAC,62,1,20.7,2.6,5.6,1.1,2.5,1.5,3.1,1.7,1.9,0.6,2.0,2.6,2.4,1.2,0.1,1.4,1.7,8.0
27,Tony Battie,C,23,BOS,82,4,18.4,2.7,5.6,0.0,0.1,2.7,5.5,1.2,1.8,1.9,3.1,5.0,0.8,0.6,0.9,0.8,3.0,6.6
28,Jonathan Bender,SF,19,IND,24,1,5.4,1.0,2.9,0.1,0.5,0.9,2.4,0.7,1.0,0.2,0.7,0.9,0.1,0.0,0.2,0.3,0.8,2.7
29,Benoit Benjamin,C,35,CLE,3,0,2.7,0.3,1.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.7
30,Corey Benjamin,SG,21,CHI,48,10,18.0,3.0,7.3,0.6,1.9,2.4,5.4,1.0,1.7,0.4,1.4,1.8,1.1,0.6,0.5,1.5,2.5,7.7
31,Mario Bennett,PF,26,LAC,1,0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
32,Travis Best,PG,27,IND,82,0,20.6,3.3,6.8,0.4,1.1,2.9,5.7,1.9,2.3,0.2,1.5,1.7,3.3,0.9,0.1,1.3,2.5,8.9
33,Mike Bibby,PG,21,VAN,82,82,38.5,5.6,12.6,0.9,2.6,4.7,10.0,2.4,3.0,0.9,2.8,3.7,8.1,1.6,0.2,3.0,2.1,14.5
34,Chauncey Billups,SG,23,DEN,13,5,23.5,2.6,7.8,0.5,3.2,2.1,4.6,2.8,3.4,0.6,2.0,2.6,3.0,0.8,0.2,1.8,2.1,8.6
35,Mookie Blaylock,PG,32,GSW,73,72,33.7,4.5,11.5,1.4,4.1,3.1,7.3,0.9,1.3,0.8,2.9,3.7,6.7,2.0,0.3,2.0,1.7,11.3
36,Corie Blount,PF,31,PHO,38,1,11.7,1.2,2.3,0.0,0.1,1.2,2.3,0.5,0.9,1.4,1.6,3.0,0.3,0.4,0.2,0.7,2.1,2.8
37,Muggsy Bogues,PG,35,TOR,80,5,21.6,2.0,4.5,0.2,0.6,1.8,3.8,1.0,1.1,0.3,1.4,1.7,3.7,0.8,0.1,0.7,1.5,5.1
38,Etdrick Bohannon,PF,26,TOT,13,0,9.1,0.5,1.0,0.0,0.0,0.5,1.0,1.2,1.8,1.0,1.4,2.4,0.4,0.2,0.5,0.8,1.9,2.2
39,Calvin Booth,C,23,WAS,11,0,13.0,1.5,4.2,0.0,0.0,1.5,4.2,0.9,1.3,1.4,1.5,2.9,0.6,0.3,1.3,0.5,2.1,3.8
40,Lazaro Borrell,SF,27,SEA,17,6,9.8,1.6,3.7,0.0,0.2,1.6,3.5,0.4,0.6,0.8,1.5,2.4,0.6,0.4,0.2,0.4,0.5,3.6
41,Cal Bowdler,SF,22,ATL,46,0,9.2,1.1,2.5,0.0,0.0,1.1,2.5,0.5,0.8,0.5,1.4,1.8,0.3,0.3,0.2,0.5,1.0,2.7
42,Bruce Bowen,SF,28,TOT,69,2,12.7,1.0,2.8,0.4,0.8,0.7,2.0,0.4,0.6,0.4,1.0,1.4,0.5,0.3,0.2,0.3,1.7,2.8
43,Ryan Bowen,SF,24,DEN,52,0,11.3,0.9,2.3,0.0,0.2,0.9,2.1,0.7,1.0,1.4,0.8,2.2,0.4,0.8,0.3,0.3,1.8,2.5
44,Ira Bowman,SG,26,PHI,11,0,1.8,0.2,0.2,0.0,0.0,0.2,0.2,0.1,0.2,0.0,0.2,0.2,0.1,0.1,0.0,0.1,0.0,0.5
45,Earl Boykins,PG,23,TOT,26,0,10.0,2.2,4.5,0.3,0.8,1.8,3.7,0.7,0.9,0.5,0.5,1.0,1.8,0.5,0.0,0.7,0.9,5.3
46,Shawn Bradley,C,27,DAL,77,54,24.7,3.5,7.2,0.0,0.1,3.4,7.1,1.5,1.9,2.1,4.4,6.5,0.8,0.9,2.5,1.0,3.4,8.4
47,A.J. Bramlett,C,23,CLE,8,0,7.6,0.5,2.6,0.0,0.0,0.5,2.6,0.0,0.0,1.5,1.3,2.8,0.0,0.1,0.0,0.4,1.6,1.0
48,Elton Brand,PF,20,CHI,81,80,37.0,7.8,16.1,0.0,0.0,7.8,16.1,4.5,6.6,4.3,5.7,10.0,1.9,0.8,1.6,2.8,3.2,20.1
49,Terrell Brandon,PG,29,MIN,71,71,36.4,6.8,14.7,0.7,1.9,6.1,12.8,2.6,2.9,0.6,2.7,3.4,8.9,1.9,0.4,2.6,2.2,17.1
50,Chucky Brown,PF,31,TOT,63,29,17.4,2.3,5.2,0.0,0.2,2.3,5.0,0.6,0.8,0.6,2.1,2.7,1.0,0.3,0.3,0.7,1.8,5.3
51,Dee Brown,PG,31,TOR,38,12,17.7,2.4,6.8,1.8,4.9,0.7,1.9,0.3,0.4,0.2,1.2,1.4,2.3,0.6,0.1,1.0,1.6,6.9
52,Marcus Brown,SG,25,DET,6,0,7.5,0.7,2.3,0.0,1.2,0.7,1.2,0.3,0.3,0.5,0.7,1.2,0.5,0.0,0.0,0.5,1.3,1.7
53,P.J. Brown,PF,30,MIA,80,80,28.8,4.0,8.4,0.0,0.0,4.0,8.4,1.5,2.0,2.7,4.8,7.5,1.8,0.8,0.8,1.3,3.3,9.6
54,Randy Brown,PG,31,CHI,59,55,27.5,2.7,7.4,0.1,0.1,2.6,7.3,1.1,1.4,0.4,2.1,2.4,3.4,1.0,0.3,1.8,2.0,6.4
55,Rick Brunson,PG,27,NYK,37,0,7.8,0.8,1.9,0.1,0.4,0.7,1.5,0.3,0.5,0.1,0.6,0.7,1.3,0.2,0.0,0.8,0.9,1.9
56,Kobe Bryant,SG,21,LAL,66,62,38.2,8.4,17.9,0.7,2.2,7.7,15.7,5.0,6.1,1.6,4.7,6.3,4.9,1.6,0.9,2.8,3.3,22.5
57,Mark Bryant,PF,34,CLE,75,50,22.8,2.3,4.6,0.0,0.0,2.3,4.6,1.0,1.3,1.7,3.0,4.7,0.8,0.4,0.4,1.2,3.3,5.7
58,Greg Buckner,SG,23,DAL,48,1,19.2,2.3,4.9,0.2,0.5,2.1,4.3,0.9,1.3,1.2,2.5,3.6,1.1,0.8,0.4,0.8,3.1,5.7
59,Jud Buechler,SF,31,DET,58,5,11.3,0.9,2.7,0.3,1.4,0.6,1.3,0.0,0.1,0.5,1.1,1.6,0.6,0.4,0.3,0.2,0.9,2.2
60,Rodney Buford,SG,22,MIA,34,0,11.4,1.8,4.4,0.2,0.9,1.6,3.6,0.5,0.6,0.3,1.1,1.4,0.6,0.3,0.2,0.3,1.3,4.3
61,Matt Bullard,PF,32,HOU,56,27,18.3,2.5,6.1,1.4,3.2,1.1,2.9,0.4,0.5,0.2,2.2,2.5,1.1,0.3,0.2,0.6,1.5,6.8
62,Scott Burrell,SF,29,NJN,74,9,18.1,2.2,5.7,1.1,3.1,1.1,2.5,0.5,0.7,0.9,2.6,3.5,1.0,0.9,0.6,0.5,2.3,6.1
63,Jason Caffey,PF,26,GSW,71,56,30.4,4.5,9.5,0.0,0.0,4.5,9.5,2.9,4.9,2.7,4.1,6.8,1.7,0.9,0.3,2.4,3.8,12.0
64,Michael Cage,C,38,NJN,20,7,12.1,0.6,1.2,0.0,0.0,0.6,1.2,0.2,0.2,1.7,2.4,4.1,0.5,0.4,0.4,0.2,1.5,1.4
65,Marcus Camby,C,25,NYK,59,11,26.2,3.8,8.0,0.0,0.0,3.8,7.9,2.5,3.7,2.9,4.9,7.8,0.8,0.7,2.0,1.2,3.5,10.2
66,Elden Campbell,C,31,CHH,78,77,32.5,4.7,10.6,0.0,0.1,4.7,10.6,3.2,4.6,2.2,5.4,7.6,1.7,0.7,1.9,1.6,3.4,12.7
67,Antoine Carr,SF,38,VAN,21,0,10.5,1.3,3.0,0.0,0.0,1.3,3.0,0.5,0.7,0.4,1.1,1.5,0.3,0.1,0.3,0.4,2.0,3.2
69,Anthony Carter,PG,24,MIA,79,30,23.5,2.5,6.4,0.0,0.3,2.5,6.2,1.2,1.6,0.6,1.9,2.5,4.8,1.2,0.1,2.2,2.1,6.3
70,Vince Carter,SF,23,TOR,82,82,38.1,9.6,20.7,1.2,2.9,8.5,17.8,5.3,6.7,1.8,4.0,5.8,3.9,1.3,1.1,2.2,3.2,25.7
71,Sam Cassell,PG,30,MIL,81,81,35.8,6.7,14.4,0.3,1.1,6.4,13.3,4.8,5.5,0.9,2.9,3.7,9.0,1.3,0.1,3.3,3.1,18.6
72,Kelvin Cato,C,25,HOU,65,32,24.3,3.3,6.2,0.0,0.1,3.3,6.1,2.1,3.2,1.6,4.4,6.0,0.4,0.5,1.9,1.1,2.7,8.7
73,Duane Causwell,C,31,MIA,25,2,7.4,0.8,1.5,0.0,0.0,0.8,1.5,1.0,1.5,0.4,1.4,1.9,0.1,0.1,0.6,0.4,1.7,2.6
74,Cedric Ceballos,SF,30,DAL,69,25,29.9,6.5,14.5,0.6,1.9,5.8,12.6,3.0,3.6,2.5,4.2,6.7,1.3,0.8,0.3,1.8,2.4,16.6
75,John Celestand,PG,22,LAL,16,0,11.6,0.9,2.8,0.1,0.6,0.8,2.3,0.3,0.4,0.1,0.6,0.7,1.3,0.4,0.0,1.0,1.4,2.3
76,Rex Chapman,SG,32,PHO,53,19,18.1,2.3,6.0,0.8,2.3,1.6,3.7,1.1,1.5,0.2,1.3,1.5,1.2,0.4,0.0,0.7,1.3,6.6
77,Calbert Cheaney,SG,28,BOS,67,19,19.5,1.8,4.1,0.3,0.8,1.5,3.3,0.1,0.3,0.3,1.7,2.1,1.2,0.7,0.2,0.7,2.4,4.0
78,Pete Chilcutt,PF,31,TOT,56,2,10.7,0.9,2.3,0.1,0.5,0.8,1.8,0.1,0.1,0.8,1.5,2.3,0.5,0.3,0.2,0.4,1.3,2.1
79,Chris Childs,PG,32,NYK,71,2,23.6,2.1,5.0,0.5,1.5,1.5,3.6,0.7,0.8,0.2,1.8,2.1,4.0,0.5,0.1,1.5,3.4,5.3
80,Doug Christie,SG,29,TOR,73,73,31.0,4.3,10.5,1.4,3.8,2.9,6.7,2.5,3.0,0.9,3.0,3.9,4.4,1.4,0.6,2.0,2.3,12.4
81,Keon Clark,C,24,DEN,81,20,22.8,3.5,6.5,0.0,0.1,3.5,6.4,1.5,2.2,2.0,4.2,6.2,0.9,0.6,1.4,1.5,2.9,8.6
82,Keith Closs,C,23,LAC,57,6,14.4,1.7,3.5,0.0,0.1,1.7,3.4,0.8,1.4,1.1,2.0,3.1,0.4,0.2,1.3,0.6,1.4,4.2
83,Derrick Coleman,PF,32,CHH,74,64,31.7,6.0,13.2,0.7,1.9,5.3,11.3,4.0,5.1,1.7,6.9,8.5,2.4,0.5,1.8,2.3,2.6,16.7
84,Bimbo Coles,PG,31,ATL,80,54,24.1,3.5,7.6,0.1,0.5,3.4,7.1,1.1,1.3,0.4,1.8,2.2,3.6,0.7,0.1,1.3,2.2,8.1
85,Marty Conlon,C,32,LAC,3,0,3.0,0.3,0.7,0.0,0.0,0.3,0.7,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.3,0.7
86,Tyrone Corbin,SF,37,SAC,54,5,17.4,1.6,4.6,0.2,0.8,1.4,3.8,0.6,0.7,0.7,2.3,3.1,1.1,0.7,0.1,0.5,1.8,4.1
87,Chris Crawford,PF,24,ATL,55,11,12.1,1.7,4.2,0.1,0.5,1.5,3.7,1.1,1.5,0.9,0.9,1.8,0.6,0.3,0.3,0.7,1.5,4.6
88,Austin Croshere,PF,24,IND,81,14,23.3,3.6,8.1,0.8,2.1,2.8,5.9,2.4,2.9,1.7,4.7,6.4,1.1,0.5,0.7,1.5,2.5,10.3
89,John Crotty,PG,30,DET,69,0,13.6,1.5,3.6,0.5,1.2,1.1,2.5,1.2,1.3,0.2,0.8,1.1,1.9,0.4,0.1,0.8,1.5,4.7
90,Terry Cummings,PF,38,GSW,22,0,18.1,3.5,8.0,0.0,0.0,3.5,8.0,1.5,1.8,2.0,2.8,4.9,1.0,0.6,0.4,1.2,3.4,8.4
91,Vonteego Cummings,PG,23,GSW,75,11,23.9,3.5,8.7,0.7,2.0,2.9,6.7,1.7,2.3,0.8,1.7,2.5,3.3,1.2,0.2,1.8,2.3,9.4
93,Dell Curry,SG,35,TOR,67,9,16.3,2.9,6.8,1.4,3.6,1.5,3.2,0.4,0.5,0.2,1.3,1.5,1.3,0.5,0.1,0.6,1.0,7.6
94,Michael Curry,SG,31,DET,82,3,19.6,2.2,4.6,0.0,0.1,2.2,4.6,1.7,2.0,0.3,1.0,1.3,1.1,0.4,0.1,0.9,2.5,6.2
95,Erick Dampier,C,24,GSW,21,12,23.6,3.3,8.2,0.0,0.0,3.3,8.2,1.3,2.4,2.3,4.1,6.4,0.9,0.4,0.7,1.4,3.6,8.0
96,Antonio Daniels,SG,24,SAS,68,1,17.6,2.4,5.1,0.3,1.0,2.1,4.1,1.1,1.5,0.2,1.0,1.3,2.6,0.8,0.1,0.9,1.1,6.2
97,Kornél Dávid,SF,28,TOT,32,5,14.8,2.1,4.9,0.0,0.1,2.1,4.8,1.4,1.8,0.8,1.7,2.5,0.5,0.5,0.1,1.0,1.8,5.6
98,Antonio Davis,C,31,TOR,79,78,31.4,4.0,9.0,0.0,0.0,4.0,9.0,3.6,4.7,3.0,5.8,8.8,1.3,0.5,1.3,1.5,3.4,11.5
99,Baron Davis,PG,20,CHH,82,0,18.6,2.2,5.3,0.3,1.4,1.9,3.9,1.2,1.9,0.6,1.4,2.0,3.8,1.2,0.2,1.7,2.5,5.9
100,Ben Davis,PF,27,PHO,5,0,4.4,0.4,1.2,0.0,0.0,0.4,1.2,0.0,0.0,0.6,1.2,1.8,0.4,0.2,0.2,0.6,0.4,0.8
101,Dale Davis,C,30,IND,74,72,28.7,4.1,8.1,0.0,0.0,4.1,8.1,1.9,2.7,3.5,6.4,9.9,0.9,0.7,1.3,1.2,2.7,10.0
102,Emanual Davis,PG,31,SEA,54,2,13.0,1.5,4.1,0.6,1.9,0.9,2.2,0.5,0.7,0.3,1.6,1.9,1.3,0.7,0.1,0.8,1.3,4.0
103,Hubert Davis,PG,29,DAL,79,15,23.0,2.7,5.9,1.0,2.1,1.7,3.8,0.8,1.0,0.2,1.5,1.7,1.8,0.3,0.0,0.9,1.4,7.4
104,Mark Davis,SF,26,GSW,23,7,20.2,2.4,6.0,0.0,0.1,2.4,5.9,1.3,2.0,1.3,2.3,3.7,1.7,1.1,0.2,1.7,2.3,6.2
105,Ricky Davis,SG,20,CHH,48,4,11.9,2.0,3.9,0.0,0.1,2.0,3.8,0.8,1.1,0.6,1.1,1.7,1.3,0.6,0.2,1.0,0.8,4.7
106,Todd Day,SG,30,PHO,58,1,16.2,2.2,5.7,1.1,2.8,1.1,2.8,1.2,1.9,0.5,1.7,2.2,1.1,0.8,0.4,0.9,2.2,6.8
107,Andrew DeClercq,C,26,CLE,82,31,22.3,2.7,5.4,0.0,0.0,2.7,5.4,1.1,2.0,1.9,3.5,5.4,0.7,0.8,0.8,1.3,3.4,6.6
108,Vinny Del Negro,PG,33,MIL,67,0,18.1,2.3,4.9,0.1,0.4,2.2,4.5,0.5,0.6,0.1,1.5,1.6,2.4,0.5,0.0,0.7,1.2,5.2
109,Tony Delk,PG,26,SAC,46,1,14.8,2.6,6.1,0.2,0.9,2.4,5.2,1.0,1.3,0.8,1.1,1.9,1.2,0.8,0.1,0.7,1.3,6.4
110,Derrick Dial,SG,24,SAS,8,0,11.9,2.1,5.8,0.4,1.5,1.8,4.3,0.4,0.6,1.8,1.5,3.3,0.6,0.1,0.1,0.8,1.3,5.0
111,Michael Dickerson,SG,24,VAN,82,82,37.8,6.8,15.5,1.5,3.5,5.3,11.9,3.3,4.0,1.0,2.5,3.4,2.5,1.4,0.5,2.0,2.8,18.2
112,Vlade Divac*,C,31,SAC,82,81,29.0,4.7,9.3,0.1,0.3,4.6,9.0,2.8,4.1,2.1,5.9,8.0,3.0,1.3,1.3,2.3,3.1,12.3
113,Michael Doleac,C,22,ORL,81,29,16.5,3.0,6.6,0.0,0.0,3.0,6.6,1.0,1.2,1.1,3.0,4.1,0.8,0.4,0.4,0.8,2.8,7.0
114,Sherman Douglas,PG,33,NJN,20,2,15.5,2.3,4.5,0.3,0.8,2.0,3.7,1.3,1.4,0.7,0.8,1.5,1.7,0.9,0.0,1.2,1.3,6.0
115,Bryce Drew,PG,25,HOU,72,5,18.0,2.2,5.7,0.8,2.3,1.4,3.5,0.6,0.7,0.3,1.1,1.4,2.3,0.6,0.0,0.9,1.1,5.8
116,Chris Dudley,C,34,NYK,47,3,9.8,0.5,1.4,0.0,0.0,0.5,1.4,0.2,0.6,1.3,1.6,2.9,0.1,0.1,0.4,0.4,2.0,1.2
117,Tim Duncan,PF,23,SAS,74,74,38.9,8.5,17.3,0.0,0.1,8.5,17.2,6.2,8.1,3.5,8.9,12.4,3.2,0.9,2.2,3.3,2.8,23.2
118,Howard Eisley,PG,27,UTA,82,5,25.6,3.4,8.2,0.7,2.0,2.7,6.2,1.0,1.2,0.3,1.8,2.1,4.2,0.7,0.1,1.6,2.7,8.6
119,Obinna Ekezie,PF,24,VAN,39,0,9.0,1.1,2.3,0.0,0.0,1.1,2.3,1.1,1.6,0.9,1.5,2.4,0.2,0.2,0.1,0.7,1.6,3.2
120,Mario Elie,SF,36,SAS,79,79,28.1,2.5,5.8,0.9,2.4,1.5,3.4,1.6,1.9,0.6,2.5,3.2,2.4,0.9,0.1,1.6,2.0,7.5
121,Sean Elliott,SF,31,SAS,19,19,20.6,2.0,5.6,0.7,1.9,1.3,3.6,1.3,1.7,0.3,2.2,2.5,1.5,0.6,0.1,1.0,1.8,6.0
122,Dale Ellis,SG,39,TOT,42,5,13.4,1.6,3.8,0.9,2.4,0.7,1.4,0.2,0.3,0.3,1.0,1.3,0.3,0.3,0.0,0.5,1.1,4.2
123,LaPhonso Ellis,PF,29,ATL,58,8,22.6,3.6,8.0,0.1,0.4,3.6,7.6,1.1,1.6,1.7,3.3,5.0,1.0,0.6,0.4,0.9,2.3,8.4
124,Pervis Ellison,C,32,BOS,30,5,9.0,0.6,1.4,0.0,0.0,0.6,1.4,0.5,0.7,1.0,1.3,2.2,0.4,0.3,0.3,0.4,2.2,1.8
125,Evan Eschmeyer,C,24,NJN,31,5,12.0,1.2,2.3,0.0,0.0,1.2,2.3,0.5,1.0,1.3,2.2,3.5,0.7,0.3,0.7,0.7,2.7,2.9
126,Patrick Ewing*,C,37,NYK,62,62,32.8,5.8,12.5,0.0,0.0,5.8,12.5,3.3,4.6,2.3,7.5,9.7,0.9,0.6,1.4,2.3,3.2,15.0
127,Tony Farmer,PF,30,GSW,74,9,16.2,1.7,4.2,0.1,0.6,1.6,3.6,2.7,3.6,1.6,2.4,4.0,1.0,0.9,0.2,1.1,2.3,6.3
128,Jamie Feick,C,25,NJN,81,17,27.7,2.2,5.2,0.0,0.0,2.2,5.2,1.2,1.6,3.3,6.1,9.3,0.8,0.5,0.5,0.7,2.5,5.7
129,Danny Ferry,PF,33,CLE,63,3,21.0,3.0,6.0,0.5,1.2,2.5,4.8,0.8,0.9,0.9,2.9,3.8,1.1,0.3,0.4,0.9,2.9,7.3
130,Michael Finley,SF,26,DAL,82,82,42.2,9.1,20.0,1.2,3.0,7.9,16.9,3.2,3.9,1.5,4.8,6.3,5.3,1.3,0.4,2.4,2.1,22.6
131,Derek Fisher,PG,25,LAL,78,22,23.1,2.1,6.2,0.7,2.1,1.5,4.1,1.3,1.9,0.3,1.6,1.8,2.8,1.0,0.0,1.0,1.9,6.3
132,Danny Fortson,PF,23,BOS,55,5,15.6,2.5,4.8,0.0,0.0,2.5,4.8,2.5,3.4,2.6,4.1,6.7,0.5,0.4,0.1,1.2,3.3,7.6
133,Greg Foster,PF,31,SEA,60,5,12.0,1.5,3.7,0.1,0.3,1.5,3.5,0.3,0.5,0.3,1.5,1.8,0.7,0.2,0.3,0.5,1.8,3.4
134,Jeff Foster,C,23,IND,19,0,4.5,0.7,1.2,0.0,0.1,0.7,1.2,0.9,1.3,0.6,1.1,1.7,0.3,0.3,0.1,0.1,0.9,2.3
135,Rick Fox,SF,30,LAL,82,1,18.0,2.5,6.1,0.7,2.2,1.8,3.9,0.8,1.0,0.8,1.6,2.4,1.7,0.6,0.3,1.1,2.5,6.5
136,Adonal Foyle,C,24,GSW,76,59,21.8,2.5,5.0,0.0,0.0,2.5,5.0,0.4,1.2,2.3,3.3,5.6,0.6,0.3,1.8,0.9,2.9,5.5
137,Steve Francis,PG,22,HOU,77,77,36.1,6.5,14.5,1.4,4.0,5.1,10.5,3.7,4.7,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0
138,Todd Fuller,C,25,CHH,41,2,9.7,1.2,3.0,0.0,0.0,1.2,3.0,0.8,1.3,0.9,1.8,2.7,0.1,0.2,0.2,0.7,1.1,3.3
139,Lawrence Funderburke,PF,29,SAC,75,1,13.7,2.5,4.7,0.0,0.0,2.5,4.7,1.5,2.2,1.3,1.8,3.1,0.4,0.4,0.3,0.5,1.2,6.4
140,Kevin Garnett,PF,23,MIN,81,81,40.0,9.4,18.8,0.4,1.0,9.0,17.8,3.8,5.0,2.8,9.0,11.8,5.0,1.5,1.6,3.3,2.5,22.9
141,Dean Garrett,C,33,MIN,56,23,10.8,0.9,1.9,0.0,0.0,0.9,1.9,0.3,0.5,0.7,1.8,2.5,0.3,0.1,0.7,0.4,1.7,2.0
142,Kiwane Garris,SG,25,ORL,3,0,7.7,0.7,3.3,0.0,0.3,0.7,3.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.3,0.0,1.3
143,Pat Garrity,SF,23,ORL,82,1,18.0,3.1,7.1,1.0,2.4,2.2,4.7,1.0,1.4,0.5,2.0,2.6,0.7,0.4,0.2,1.0,2.4,8.2
144,Chris Gatling,PF,32,TOT,85,0,21.3,4.3,9.4,0.2,0.8,4.1,8.6,3.1,4.4,1.8,4.1,5.9,0.8,1.0,0.3,2.0,2.9,11.9
145,Matt Geiger,C,30,PHI,65,20,21.6,4.0,9.1,0.0,0.1,4.0,9.0,1.7,2.2,2.4,3.6,6.0,0.6,0.4,0.3,1.4,3.0,9.7
146,Devean George,SF,22,LAL,49,1,7.0,1.1,2.9,0.3,1.0,0.8,2.0,0.6,0.8,0.6,0.9,1.5,0.2,0.2,0.1,0.4,1.1,3.2
147,Kendall Gill,SF,31,NJN,76,75,31.0,5.2,12.6,0.3,1.0,4.9,11.6,2.4,3.4,1.1,2.6,3.7,2.8,1.8,0.5,1.2,2.8,13.1
148,Armen Gilliam,PF,35,UTA,50,0,15.6,2.7,6.1,0.0,0.0,2.7,6.1,1.3,1.7,1.4,2.7,4.2,0.8,0.2,0.3,1.1,1.7,6.7
